index,close_time,predictions_ADAUSDT,actual_ADAUSDT,predictions_LUNCUSDT,actual_LUNCUSDT,log_actual_price_ADAUSDT,log_prediction_ADAUSDT,log_actual_price_LUNCUSDT,log_prediction_LUNCUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5760_minutes,actual_spread_rolling_sd_5760_minutes,predicted_spread_rolling_mean_5760_minutes,predicted_spread_rolling_sd_5760_minutes,predicted_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes_lag_1,predicted_spread_rolling_sd_5760_minutes_percentile_75th,historical_spread,historical_ADAUSDT_mid,historical_ADAUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 16:48:59.999,0.3443620786562854,0.3447,0.0001732500765675,0.000173655,-1.0650808054593173,-1.0660616209221667,-8.658439985638474,-8.660774477946307,0.02944437525818855,0.026186055907393202,0.03446869397232488,0.040931678517554124,0.03446782184618113,0.04092817940462029,-0.12273809050557215,-0.20235275866782632,0.0,0.04092817940462029,0.0261860559073916,0.3447,421175.1,0.000173655,116962082.94,0,2.0,0
1,2023-01-20 16:49:59.999,0.3450740963430808,0.34475,0.0001736696670188,0.00017366,-1.0649357623087259,-1.0639961130020537,-8.658411193331775,-8.658355528528446,0.027117385222625634,0.02627881596873105,0.03447421415563465,0.040928429427175846,0.034472937150091684,0.04092499183453388,-0.17973252034369835,-0.20023729963754677,-0.20235275866782632,0.04092738251209869,0.0262788159687286,0.34475,83128.1,0.00017366,44924088.45,0,2.0,0
2,2023-01-20 16:50:59.999,0.3448833108849188,0.34435,0.0001737344534639,0.00017352,-1.0660966969914298,-1.0645491484822904,-8.659217691445654,-8.657982553989394,0.02588707642356214,0.02658237710818767,0.03447923607411117,0.04092568607316949,0.03447774463865716,0.0409222905048823,-0.20992637775419967,-0.1929560558082033,-0.20023729963754677,0.040926585619577086,0.0265823771081858,0.34435,191077.5,0.0001735199999999,61625039.91,0,2.0,0
3,2023-01-20 16:51:59.999,0.3438257236621424,0.34445,0.0001736747389099,0.0001737,-1.0658063369429323,-1.0676203672438367,-8.658180884717215,-8.658326324712212,0.02344010064372193,0.02499003080430051,0.034483553812973605,0.0409233727247797,0.03448163687959932,0.040920079436708404,-0.2698317400130045,-0.23198290797094118,-0.1929560558082033,0.04092578872705548,0.0249900308042985,0.34445,141441.4,0.0001737,28068832.48,0,2.0,0
4,2023-01-20 16:52:59.999,0.3435612870117635,0.34475,0.0001738513340783,0.0001738,-1.0649357623087259,-1.0683897639863342,-8.657605345132982,-8.657310025807893,0.020825237093770044,0.024815500307954208,0.03448813328148165,0.04092081461900935,0.03448576166263289,0.040917658816565,-0.3338540122762976,-0.2363743992778217,-0.23198290797094118,0.04092499183453388,0.0248155003079517,0.34475,186319.3,0.0001738,54875479.9,0,2.0,0
5,2023-01-20 16:53:59.999,0.3437706013867754,0.3448,0.0001738635959586,0.00017388,-1.0647907401925991,-1.067780700490182,-8.657145151843682,-8.657239497456962,0.021306230265260462,0.024124871183282437,0.03449273830421204,0.04091815555291083,0.03449044937728287,0.040914972879475014,-0.3222345802564682,-0.2533806077237041,-0.2363743992778217,0.040924316502120986,0.0241248711832806,0.3448,173262.2,0.00017388,21475748.59,0,2.0,0
6,2023-01-20 16:54:59.999,0.3441046227946828,0.34475,0.0001737967629389,0.00017391,-1.0649357623087259,-1.0668095318176716,-8.656972633944523,-8.657623970514143,0.022975552072024508,0.02366657896990776,0.03449736670607907,0.04091542283149251,0.034495366738255075,0.040912153178706244,-0.2815743922328279,-0.26471161695620754,-0.2533806077237041,0.04092364116970809,0.0236665789699053,0.34475,171626.1,0.00017391,197158354.89,0,2.0,0
7,2023-01-20 16:55:59.999,0.3441952182237143,0.3446,0.0001737251817658,0.000173715,-1.0653709548883077,-1.0665462877366598,-8.658094532659824,-8.658035922479785,0.023986847415935708,0.025268608738609366,0.03450227916880931,0.04091261574988291,0.03450045388990758,0.04090929931705356,-0.25699796010901466,-0.2256924975574648,-0.26471161695620754,0.0409229658372952,0.0252686087386067,0.3446,90630.1,0.000173715,40540682.03,0,2.0,0
8,2023-01-20 16:56:59.999,0.3437150829413996,0.34425,0.0001735699357206,0.000173485,-1.0663871413733728,-1.0679422120583852,-8.65941941764625,-8.658929952068592,0.02421436470574201,0.026658241305157926,0.03450798005458531,0.04090923439153546,0.03450619327879138,0.04090590847991113,-0.2515976042459413,-0.19188182976730492,-0.2256924975574648,0.0409222905048823,0.0266582413051565,0.3442499999999999,49120.1,0.000173485,21526850.86,0,2.0,0
9,2023-01-20 16:57:59.999,0.3426895353988778,0.34455,0.000173447060939,0.000173445,-1.06551606117892,-1.070930386316624,-8.65965001171524,-8.659638129408135,0.022512148513941233,0.027948050378002742,0.03451441217760315,0.04090528969058292,0.0345123288129679,0.040902044964980934,-0.2933882721340914,-0.16052598207395394,-0.19188182976730492,0.04092173773783883,0.0279480503780007,0.34455,301417.0,0.000173445,54788710.74,0,2.0,0
10,2023-01-20 16:58:59.999,0.342614463459043,0.3442,0.0001734926527481,0.00017328,-1.066532395204698,-1.0711494772317804,-8.660601774711594,-8.65937530674723,0.021815805783508502,0.0286599943331165,0.03452143792753455,0.040900807958573634,0.03451923247151233,0.040897600529237514,-0.31061545233985566,-0.14330874833462487,-0.16052598207395394,0.04092118497079535,0.0286599943331129,0.3442,126949.8,0.00017328,32319343.11,0,2.0,0
11,2023-01-20 16:59:59.999,0.3424459181655149,0.34395,0.0001734008555339,0.00017311,-1.067258981010114,-1.0716415369142545,-8.661583327375636,-8.659904559755148,0.022284800820969952,0.029715780675854786,0.03452826552907273,0.040896722531762485,0.034526140296524885,0.04089349102334063,-0.2993468928482527,-0.11767409599828751,-0.14330874833462487,0.040920632203751875,0.0297157806758523,0.34395,78321.1,0.00017311,128790410.32,0,2.0,0
12,2023-01-20 17:00:59.999,0.3427038749317263,0.3446,0.0001732193076802,0.0001734,-1.0653709548883077,-1.070888543098891,-8.659909493617832,-8.660952091835325,0.024939976834400968,0.028564342100710682,0.03453433327186698,0.040893244345497654,0.034532667874117025,0.04088989039689496,-0.23459811084366453,-0.14598966813973502,-0.11767409599828751,0.040920079436708404,0.0285643421007115,0.3446,80052.4,0.0001733999999999,53422891.49,0,2.0,0
13,2023-01-20 17:01:59.999,0.3437492674041158,0.3448,0.0001734286681185,0.00017355,-1.0647907401925991,-1.0678427611916537,-8.659044815656479,-8.659744177880118,0.025792343889840863,0.027574413927984764,0.0345401587434768,0.04088986228261451,0.0345386402892408,0.04088647568912203,-0.21391661306056067,-0.17035383409578572,-0.14598966813973502,0.04091947428167255,0.0275744139279829,0.3448,25083.6,0.00017355,47123653.17,0,2.0,0
14,2023-01-20 17:02:59.999,0.3439737318667069,0.3446,0.0001735093014001,0.000173415,-1.0653709548883077,-1.0671899853769733,-8.659822992168879,-8.659279349639128,0.025601051993469515,0.028407266704721046,0.03454647640889903,0.04088610287341104,0.03454492365340252,0.04088272404231499,-0.2187689756356694,-0.1501539465178625,-0.17035383409578572,0.0409188691266367,0.0284072667047183,0.3446,90309.2,0.000173415,64994347.93,0,2.0,0
15,2023-01-20 17:03:59.999,0.3435088514065714,0.3447,0.0001733637210594,0.00017371,-1.0650808054593173,-1.0685423993647678,-8.658123315850442,-8.66011873661835,0.025772855735498368,0.025611024703236174,0.03455198764098501,0.04088275840392302,0.034550463750704585,0.04087937362037141,-0.21471972874927012,-0.21869764386766227,-0.1501539465178625,0.04091826397160085,0.0256110247032328,0.3447,75955.7,0.00017371,86452027.83,0,2.0,0
16,2023-01-20 17:04:59.999,0.3431852442608502,0.34505,0.0001736389897317,0.000173875,-1.064065944915526,-1.0694849068705656,-8.657173907720667,-8.65853218572707,0.021949377881556265,0.02490188339798083,0.034557430070492084,0.040879386659355,0.034555241552493655,0.04087617602499541,-0.3083914616481987,-0.23619597703288053,-0.21869764386766227,0.040917658816565,0.0249018833979786,0.3450499999999999,58026.1,0.0001738749999999,116256192.34,0,2.0,0
17,2023-01-20 17:05:59.999,0.343221190997054,0.34505,0.0001737933549091,0.00017375,-1.064065944915526,-1.0693801679450827,-8.657893073519373,-8.65764357998878,0.02044052420356457,0.026207795079012275,0.03456312914734475,0.04087593386034373,0.03456067773180166,0.040872809506322244,-0.3454656946460451,-0.20440717261357796,-0.23619597703288053,0.0409169873322925,0.02620779507901,0.3450499999999999,419502.5,0.00017375,34223981.89,0,2.0,0
18,2023-01-20 17:06:59.999,0.3431769383516995,0.34535,0.0001737085506809,0.000173835,-1.0631968834471552,-1.06950910957101,-8.65740398450981,-8.658131659210905,0.021197871050459227,0.02618873443172709,0.03456923977255037,0.04087205046405022,0.034566918757323484,0.04086888263245314,-0.32712046050038496,-0.20504244944095754,-0.20440717261357796,0.04091631584802001,0.0261887344317255,0.34535,138453.2,0.000173835,64227995.52,0,2.0,0
19,2023-01-20 17:07:59.999,0.3439732901599154,0.34510002,0.0001738060835741,0.0001739,-1.0639209909239649,-1.0671912695072256,-8.657030136604037,-8.657570342442362,0.02249643276964175,0.024785767715566953,0.03457545361715949,0.04086784163021296,0.03457335692893739,0.04086460436000665,-0.2955350809933469,-0.23954497010566797,-0.20504244944095754,0.04091564436374751,0.0247857097613497,0.3450999999999999,67907.0,0.0001739,226927765.86,0,2.0,0
20,2023-01-20 17:08:59.999,0.3441455284865145,0.34495,0.0001738759657514,0.000173825,-1.0643557999900195,-1.0666906631423687,-8.657461511979193,-8.657168353450542,0.02226707933801131,0.02513428030126308,0.03458176743008119,0.04086357304566236,0.03457962983450888,0.04086034838707522,-0.3013324893821079,-0.2311958163389473,-0.23954497010566797,0.040914972879475014,0.0251342803012608,0.34495,145400.0,0.000173825,97730819.05,0,2.0,0
21,2023-01-20 17:09:59.999,0.3439105313661023,0.34515,0.0001738366579678,0.000173935,-1.0637761738326525,-1.0673737386743243,-8.656828891760256,-8.657394446960447,0.021994560253710382,0.024565150309418637,0.03458749222909696,0.04085985938179757,0.034585306335679945,0.04085664979426815,-0.3081688328673473,-0.2452857663074367,-0.2311958163389473,0.040914267954282824,0.0245651503094173,0.3451499999999999,96588.8,0.000173935,85950144.63,0,2.0,0
