index,close_time,historical_spread,historical_ADAUSDT_mid,historical_ADAUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_5760_minutes,historical_rolling_sd_5760_minutes,historical_rolling_z_score_5760_minutes,historical_rolling_z_score_5760_minutes_lag_1,rolling_sd_5760_minutes,algo_trading_rolling_sd_5760_minutes_percentile_75th,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 16:48:59.999,0.0261860559073916,0.3447,421175.1,0.000173655,116962082.94,0.03446869397232488,0.040931678517554124,-0.20235275866786548,0.0,,6.559126839467435e-05,0,2.0,0.0
1,2023-01-20 16:49:59.999,0.0262788159687286,0.34475,83128.1,0.00017366,44924088.45,0.03447421415563465,0.040928429427175846,-0.20023729963760661,-0.20235275866786548,6.559126839467435e-05,6.559126839467435e-05,0,2.0,0.0
2,2023-01-20 16:50:59.999,0.0265823771081858,0.34435,191077.5,0.0001735199999999,61625039.91,0.03447923607411117,0.04092568607316949,-0.192956055808249,-0.20023729963760661,0.00020729378852519023,0.00017186815849256124,0,2.5,0.0
3,2023-01-20 16:51:59.999,0.0249900308042985,0.34445,141441.4,0.0001737,28068832.48,0.034483553812973605,0.0409233727247797,-0.23198290797099036,-0.192956055808249,0.0007002876960789215,0.00045379074230205585,0,2.5,0.0
4,2023-01-20 16:52:59.999,0.0248155003079517,0.34475,186319.3,0.0001738,54875479.9,0.03448813328148165,0.04092081461900935,-0.236374399277883,-0.23198290797099036,0.0008079871342708942,0.0007272125556269147,0,2.5,0.0
5,2023-01-20 16:53:59.999,0.0241248711832806,0.3448,173262.2,0.00017388,21475748.59,0.03449273830421204,0.04091815555291083,-0.25338060772374893,-0.236374399277883,0.0009867392414284026,0.0008079871342708942,0,2.5,0.0
6,2023-01-20 16:54:59.999,0.0236665789699053,0.34475,171626.1,0.00017391,197158354.89,0.03449736670607907,0.04091542283149251,-0.26471161695626766,-0.25338060772374893,0.0011356205732550486,0.0009420512146390255,0,2.5,0.0
7,2023-01-20 16:55:59.999,0.0252686087386067,0.3446,90630.1,0.000173715,40540682.03,0.03450227916880931,0.04091261574988291,-0.2256924975575299,-0.26471161695626766,0.0010514479370619001,0.0010190935892451514,0,2.5,0.0
8,2023-01-20 16:56:59.999,0.0266582413051565,0.3442499999999999,49120.1,0.000173485,21526850.86,0.03450798005458531,0.04090923439153546,-0.19188182976733978,-0.2256924975575299,0.0010913853317280767,0.0010614322857284443,0,2.5,0.0
9,2023-01-20 16:57:59.999,0.0279480503780007,0.34455,301417.0,0.000173445,54788710.74,0.03451441217760315,0.04090528969058292,-0.16052598207400387,-0.19188182976733978,0.0013075433819453037,0.0010913853317280767,0,2.5,0.0
10,2023-01-20 16:58:59.999,0.0286599943331129,0.3442,126949.8,0.00017328,32319343.11,0.03452143792753455,0.040900807958573634,-0.1433087483347129,-0.16052598207400387,0.0015366516991573854,0.0011245617628733056,0,2.5,0.0
11,2023-01-20 16:59:59.999,0.0297157806758523,0.34395,78321.1,0.00017311,128790410.32,0.03452826552907273,0.040896722531762485,-0.11767409599834834,-0.1433087483347129,0.0018286332459688198,0.0012215819776001762,0,2.5,0.0
12,2023-01-20 17:00:59.999,0.0285643421007115,0.3446,80052.4,0.0001733999999999,53422891.49,0.03453433327186698,0.040893244345497654,-0.145989668139715,-0.11767409599834834,0.001865577446400492,0.0013648204612483241,0,2.5,0.0
13,2023-01-20 17:01:59.999,0.0275744139279829,0.3448,25083.6,0.00017355,47123653.17,0.0345401587434768,0.04088986228261451,-0.1703538340958313,-0.145989668139715,0.0018187517962544068,0.0015366516991573854,0,2.5,0.0
14,2023-01-20 17:02:59.999,0.0284072667047183,0.3446,90309.2,0.000173415,64994347.93,0.03454647640889903,0.04088610287341104,-0.15015394651792965,-0.1703538340958313,0.0018202973775589216,0.0017482267719801515,0,2.5,0.0
