index,close_time,historical_spread,historical_ADAUSDT_mid,historical_ADAUSDT_vol,historical_LUNCUSDT_mid,historical_LUNCUSDT_vol,historical_rolling_mean_6480_minutes,historical_rolling_sd_6480_minutes,historical_rolling_z_score_6480_minutes,historical_rolling_z_score_6480_minutes_lag_1,rolling_sd_6480_minutes,algo_trading_rolling_sd_6480_minutes_percentile_75th,signal_6480_minutes,threshold_6480_minutes,delayed_signal_6480_minutes
0,2023-01-20 16:48:59.999,0.0261860559073916,0.3447,421175.1,0.000173655,116962082.94,0.029382168778046842,0.041369074452078006,-0.07725850561045607,0.0,,6.559126839467435e-05,0,2.0,0.0
1,2023-01-20 16:49:59.999,0.0262788159687286,0.34475,83128.1,0.00017366,44924088.45,0.029389617043265075,0.04136416985305625,-0.0752052098612739,-0.07725850561045607,6.559126839467435e-05,6.559126839467435e-05,0,2.0,0.0
2,2023-01-20 16:50:59.999,0.0265823771081858,0.34435,191077.5,0.0001735199999999,61625039.91,0.02939709994185743,0.04135927513166658,-0.0680554198474466,-0.0752052098612739,0.00020729378852519023,0.00017186815849256124,0,2.5,0.0
3,2023-01-20 16:51:59.999,0.0249900308042985,0.34445,141441.4,0.0001737,28068832.48,0.02940439240773436,0.041354331123290095,-0.10674484349112746,-0.0680554198474466,0.0007002876960789215,0.00045379074230205585,0,2.5,0.0
4,2023-01-20 16:52:59.999,0.0248155003079517,0.34475,186319.3,0.0001738,54875479.9,0.029411625669029186,0.04134942842381949,-0.11115329851645234,-0.10674484349112746,0.0008079871342708942,0.0007272125556269147,0,2.5,0.0
5,2023-01-20 16:53:59.999,0.0241248711832806,0.3448,173262.2,0.00017388,21475748.59,0.029418635840778966,0.041344680628450696,-0.12803980045393173,-0.11115329851645234,0.0009867392414284026,0.0008079871342708942,0,2.5,0.0
6,2023-01-20 16:54:59.999,0.0236665789699053,0.34475,171626.1,0.00017391,197158354.89,0.029425460112493165,0.04134008084734228,-0.13930502854732804,-0.12803980045393173,0.0011356205732550486,0.0009420512146390255,0,2.5,0.0
7,2023-01-20 16:55:59.999,0.0252686087386067,0.3446,90630.1,0.000173715,40540682.03,0.02943225014850302,0.04133578389582513,-0.10072728801731617,-0.13930502854732804,0.0010514479370619001,0.0010190935892451514,0,2.5,0.0
8,2023-01-20 16:56:59.999,0.0266582413051565,0.3442499999999999,49120.1,0.000173485,21526850.86,0.029439424083407127,0.04133126761040688,-0.06729004308472619,-0.10072728801731617,0.0010913853317280767,0.0010614322857284443,0,2.5,0.0
9,2023-01-20 16:57:59.999,0.0279480503780007,0.34455,301417.0,0.000173445,54788710.74,0.02944678045732344,0.041326759039931334,-0.03626536689883218,-0.06729004308472619,0.0013075433819453037,0.0010913853317280767,0,2.5,0.0
10,2023-01-20 16:58:59.999,0.0286599943331129,0.3442,126949.8,0.00017328,32319343.11,0.029454198226764153,0.0413223031100468,-0.019219739314533923,-0.03626536689883218,0.0015366516991573854,0.0011245617628733056,0,2.5,0.0
11,2023-01-20 16:59:59.999,0.0297157806758523,0.34395,78321.1,0.00017311,128790410.32,0.029461767317551683,0.04131785800780325,0.006147786224848418,-0.019219739314533923,0.0018286332459688198,0.0012215819776001762,4,2.5,0.0
12,2023-01-20 17:00:59.999,0.0285643421007115,0.3446,80052.4,0.0001733999999999,53422891.49,0.029468998124391084,0.041313600131844194,-0.021897293404412876,0.006147786224848418,0.001865577446400492,0.0013648204612483241,3,2.5,4.0
13,2023-01-20 17:01:59.999,0.0275744139279829,0.3448,25083.6,0.00017355,47123653.17,0.029476151823038144,0.041309257818189254,-0.04603660282218556,-0.021897293404412876,0.0018187517962544068,0.0015366516991573854,0,2.5,3.0
14,2023-01-20 17:02:59.999,0.0284072667047183,0.3446,90309.2,0.000173415,64994347.93,0.029483286478957836,0.04130507989157559,-0.0260505433487612,-0.04603660282218556,0.0018202973775589216,0.0017482267719801515,0,2.5,0.0
15,2023-01-20 17:03:59.999,0.0256110247032328,0.3447,75955.7,0.00017371,86452027.83,0.029489982086704117,0.04130093485369987,-0.09391936035374818,-0.0260505433487612,0.0017769077394085364,0.0017978297678314715,0,2.0,0.0
16,2023-01-20 17:04:59.999,0.0249018833979786,0.3450499999999999,58026.1,0.0001738749999999,116256192.34,0.029496144099031993,0.041297270972936964,-0.11124853029790067,-0.09391936035374818,0.001767176587912848,0.001787368753620004,0,2.0,0.0
17,2023-01-20 17:05:59.999,0.02620779507901,0.3450499999999999,419502.5,0.00017375,34223981.89,0.02950243081383371,0.041293668967901806,-0.0797854929622427,-0.11124853029790067,0.0017155087064829016,0.0017769077394085364,0,2.0,0.0
18,2023-01-20 17:06:59.999,0.0261887344317255,0.34535,138453.2,0.000173835,64227995.52,0.029508747034156423,0.04129003123759249,-0.08040712256493082,-0.0797854929622427,0.0016682803060548584,0.0017744749515346144,0,2.0,0.0
19,2023-01-20 17:07:59.999,0.0247857097613497,0.3450999999999999,67907.0,0.0001739,226927765.86,0.029514764126808396,0.04128650135906911,-0.11454238576260221,-0.08040712256493082,0.0016653609395655287,0.0017720421636606924,0,2.0,0.0
20,2023-01-20 17:08:59.999,0.0251342803012608,0.34495,145400.0,0.000173825,97730819.05,0.0295206943169593,0.041283111824756136,-0.10625201981668712,-0.11454238576260221,0.0016449697277083125,0.00176960937578677,0,2.0,0.0
21,2023-01-20 17:09:59.999,0.0245651503094173,0.3451499999999999,96588.8,0.000173935,85950144.63,0.029526442738420262,0.04127982786297086,-0.12018684877931327,-0.10625201981668712,0.001647317205728233,0.001767176587912848,0,2.0,0.0
22,2023-01-20 17:10:59.999,0.0244490247464277,0.3451999999999999,65792.7,0.00017396,15676114.44,0.02953221479685457,0.04127650238120508,-0.12314972822749289,-0.12018684877931327,0.0016512534040511104,0.0017542596175553614,0,2.0,0.0
23,2023-01-20 17:11:59.999,0.0225652451324886,0.34545,53268.9,0.00017421,95449589.32,0.029537487261477483,0.041273429928483554,-0.16892810074350542,-0.12314972822749289,0.001772393152153469,0.0017697848700331585,0,2.5,0.0
24,2023-01-20 17:12:59.999,0.0203204197284172,0.3457,82125.8,0.000174495,44863496.48,0.02954275904814565,0.04127007049911031,-0.22346313462021494,-0.16892810074350542,0.002073149676505484,0.0017735217989672358,0,2.5,0.0
25,2023-01-20 17:13:59.999,0.0196310269687689,0.3453,85691.2,0.0001744499999999,56933253.43,0.029548182888450812,0.0412664578242028,-0.24032001878933967,-0.22346313462021494,0.002360937138323028,0.0017769077394085364,0,2.5,0.0
26,2023-01-20 17:14:59.999,0.0214409662113475,0.3449,35691.3,0.000174165,55930445.81,0.029553990878658405,0.041262667704987106,-0.19661900498814197,-0.24032001878933967,0.002445230553332489,0.0018082907820429392,0,2.5,0.0
27,2023-01-20 17:15:59.999,0.0216266048102351,0.345,26908.3,0.000174175,46585350.54,0.02955981469948131,0.0412588850482246,-0.19227882382118766,-0.19661900498814197,0.002502132592256,0.0018195245869066642,0,2.5,0.0
28,2023-01-20 17:16:59.999,0.0229184544750093,0.3455,113807.9,0.00017419,169136877.86,0.02956575794803632,0.041255153977574094,-0.16112661891021982,-0.19227882382118766,0.002494748764705255,0.0018223813446613963,0,2.5,0.0
29,2023-01-20 17:17:59.999,0.0231674113161091,0.34555,23406.1,0.00017418,61751065.21,0.02957196789931218,0.04125116159408815,-0.1552576057426936,-0.16112661891021982,0.002478342376670785,0.0018286332459688198,0,2.5,0.0
30,2023-01-20 17:18:59.999,0.0218010652599858,0.3456,124407.2,0.000174325,57120468.62,0.029578290252341263,0.04124683033387951,-0.18855327620089557,-0.1552576057426936,0.0025076250799637646,0.001856341396292574,0,2.5,0.0
31,2023-01-20 17:19:59.999,0.0223856858254531,0.34555,71473.0,0.000174255,57158459.48,0.029584747082926327,0.041242428790749935,-0.1745547357067358,-0.18855327620089557,0.0025095090724834806,0.001969363561452988,0,2.5,0.0
32,2023-01-20 17:20:59.999,0.0219978143627219,0.34565,68750.4,0.00017432,63123477.55,0.0295912220379644,0.0412379432836019,-0.18413643044758707,-0.1745547357067358,0.0025214970700958928,0.0021450965419598698,0,2.5,0.0
33,2023-01-20 17:21:59.999,0.022194544034324,0.3457,22326.5,0.000174315,28058197.8,0.029598060539403538,0.04123304157165213,-0.1795530046507528,-0.18413643044758707,0.0025235667602617126,0.002360937138323028,0,2.5,0.0
34,2023-01-20 17:22:59.999,0.0223856858254531,0.34555,12081.7,0.000174255,39136166.67,0.029605108117750235,0.041227905077181964,-0.17511009300088842,-0.1795530046507528,0.0025179629721100373,0.002424157199580124,0,2.5,0.0
35,2023-01-20 17:23:59.999,0.0212045315852513,0.34525,49163.3,0.000174285,63837374.48,0.029611974652527972,0.041222799719802465,-0.2039512872590731,-0.17511009300088842,0.0025483467224988463,0.0024617864650016367,0,2.5,0.0
36,2023-01-20 17:24:59.999,0.0211168091898024,0.34495,27179.8,0.00017421,50728820.55,0.029618841347275063,0.04121767776661361,-0.2062714984966796,-0.2039512872590731,0.0025764438139820466,0.0024824439736794027,0,2.5,0.0
37,2023-01-20 17:25:59.999,0.0201946230017071,0.34465,66045.0,0.000174215,54503041.47,0.02962576452603491,0.041212326219549913,-0.22884273685706077,-0.2062714984966796,0.0026350795030057766,0.002494748764705255,0,2.5,0.0
38,2023-01-20 17:26:59.999,0.0197183902603494,0.34445,42810.3,0.000174205,42812331.92,0.029632659833260865,0.041206929791074376,-0.2405971428392839,-0.22884273685706077,0.0027049630778159203,0.002500286635368314,0,2.5,0.0
39,2023-01-20 17:27:59.999,0.0195356507609858,0.3448,86906.0,0.00017432,36619526.3,0.029639389296445405,0.04120171927780215,-0.24522613892238954,-0.2405971428392839,0.0027723769729064967,0.002504878836109882,0,2.5,0.0
40,2023-01-20 17:28:59.999,0.0191149508742647,0.3450499999999999,53984.2,0.00017443,79659550.98,0.0296457191243277,0.041196950897613105,-0.2556200888807316,-0.24522613892238954,0.0028476527099829886,0.0025080960780936934,0,2.5,0.0
41,2023-01-20 17:29:59.999,0.0215908968757698,0.3447,43934.2,0.0001740949999999,146456973.93,0.029652201317090888,0.04119237809895639,-0.19569893299084187,-0.2556200888807316,0.0028374678706878024,0.0025095090724834806,0,2.5,0.0
42,2023-01-20 17:30:59.999,0.0227270928158738,0.34475,77841.5,0.000174,86791257.32,0.029659151416764763,0.04118740943027294,-0.16830528301680145,-0.19569893299084187,0.0028097523559729148,0.002515849497203398,0,2.5,0.0
43,2023-01-20 17:31:59.999,0.0241580802901903,0.34555,374860.3,0.0001740849999999,57322794.19,0.029666733434568406,0.04118187348737965,-0.1337640247490502,-0.16830528301680145,0.002777104440887335,0.0025197300211029653,0,2.5,0.0
44,2023-01-20 17:32:59.999,0.0257964099481924,0.3459,23425.1,0.000174025,177896783.77,0.02967455434763021,0.041176325039313386,-0.0941838397607151,-0.1337640247490502,0.0027593727318449175,0.002522014492637348,0,2.5,0.0
45,2023-01-20 17:33:59.999,0.0252106792977695,0.34595,36777.3,0.0001740949999999,3742029.65,0.02968243324536151,0.04117058515111545,-0.10861526332886856,-0.0941838397607151,0.002734616262427558,0.0025235667602617126,0,2.5,0.0
46,2023-01-20 17:34:59.999,0.0260051126595932,0.3459,19440.7,0.000174005,86687742.96,0.029690327951688578,0.041164973966134014,-0.08952308083875299,-0.10861526332886856,0.0027204664764292606,0.002542151731939563,0,2.5,0.0
47,2023-01-20 17:35:59.999,0.0258605517630652,0.34585,7492.1,0.000174005,38128848.76,0.029698135016284474,0.041159449272223876,-0.0932369922599775,-0.08952308083875299,0.0027041039981331736,0.0025623952682404466,0,2.5,0.0
48,2023-01-20 17:36:59.999,0.0261126827053814,0.34545,326029.3,0.00017387,37295764.54,0.029706257446408677,0.04115354714435084,-0.08732114217086552,-0.0932369922599775,0.0026914620936037852,0.002591102736237979,0,2.5,0.0
49,2023-01-20 17:37:59.999,0.0262854900209781,0.3445,169933.4,0.00017359,84544753.1,0.029714752830504242,0.041147157584386806,-0.08334142650056024,-0.08732114217086552,0.0026813412109762424,0.0026350795030057766,0,2.5,0.0
50,2023-01-20 17:38:59.999,0.0259259737497234,0.3438,271566.9,0.00017343,57457571.12,0.02972301444780124,0.04114102111200594,-0.09229330229165782,-0.08334142650056024,0.0026657950744168168,0.0026581161815640566,0,2.5,0.0
51,2023-01-20 17:39:59.999,0.0238559795972079,0.3437,106721.3,0.0001736,53794804.03,0.029731049647232357,0.04113478929663021,-0.1428248485158947,-0.09229330229165782,0.0026399653486356206,0.0026528802115262187,0,2.0,0.0
52,2023-01-20 17:40:59.999,0.0244325487017569,0.3446,19546.0,0.000173795,58324381.83,0.029738798568506072,0.041129060510042274,-0.12901461402099304,-0.1428248485158947,0.0026146616686389323,0.00264642278008092,0,2.0,0.0
53,2023-01-20 17:41:59.999,0.0243626369004168,0.3449,77289.9,0.0001738849999999,71124995.04,0.02974659169647836,0.04112325637212644,-0.13092238482628613,-0.12901461402099304,0.0025899729001384463,0.0026399653486356206,0,2.0,0.0
54,2023-01-20 17:42:59.999,0.0239971708823194,0.3449,27747.1,0.00017392,52699804.63,0.029754541972245977,0.04111716371377552,-0.14002354661437116,-0.13092238482628613,0.0025660288001365765,0.0026387438872281597,0,2.0,0.0
55,2023-01-20 17:43:59.999,0.023086768675073,0.345,94305.2,0.000174035,11257947.06,0.029762313632408992,0.04111114287566755,-0.16237799512226755,-0.14002354661437116,0.002546931871553165,0.002637522425820699,0,2.0,0.0
56,2023-01-20 17:44:59.999,0.0261032875762214,0.3450499999999999,18012.2,0.00017376,85514478.05,0.029770608860832062,0.041104980242548494,-0.08921841740273002,-0.16237799512226755,0.002536927644836847,0.0026363009644132375,0,2.0,0.0
57,2023-01-20 17:45:59.999,0.0260961737477085,0.3453,56260.7,0.0001738299999999,29760240.59,0.029778733691250267,0.04109904941735096,-0.08960207099065133,-0.08921841740273002,0.0025267097489665457,0.0026350795030057766,0,2.0,0.0
58,2023-01-20 17:46:59.999,0.0273141214439753,0.34545,69841.0,0.000173755,33574995.13,0.02978688786098387,0.04109331751574191,-0.06017441682729333,-0.08960207099065133,0.002536501099780696,0.0026299750444140654,0,2.0,0.0
59,2023-01-20 17:47:59.999,0.0286974924361071,0.34535,69782.9,0.000173595,32820664.34,0.029795072324150306,0.041087817897727724,-0.02671302454599093,-0.06017441682729333,0.00257827868868838,0.0026248705858223547,0,2.0,0.0
60,2023-01-20 17:48:59.999,0.0300177456986219,0.3453,41298.6,0.0001734549999999,64040555.36,0.029803823640179448,0.041081824766343054,0.005207218999135347,-0.02671302454599093,0.002656982955215942,0.0026363009644132375,4,2.5,0.0
61,2023-01-20 17:49:59.999,0.0316191439211959,0.3456,42941.0,0.000173385,17107726.61,0.029812812884904654,0.04107584759671053,0.043975502441875404,0.005207218999135347,0.002787437621370621,0.002644219750280701,0,2.5,4.0
62,2023-01-20 17:50:59.999,0.0288738059866418,0.3457,57568.5,0.000173675,77451453.21,0.02982144674523324,0.04106976898607523,-0.023073924737992607,0.043975502441875404,0.0028173311926645373,0.0026591859850161608,3,2.5,0.0
63,2023-01-20 17:51:59.999,0.0282866875642398,0.34575,64115.9,0.000173745,94530983.91,0.029829716712606855,0.041064063228879136,-0.03757614388441448,-0.023073924737992607,0.0028316784835234875,0.002669681608556673,0,2.5,3.0
64,2023-01-20 17:52:59.999,0.0279087978571173,0.3458,162547.8,0.000173795,16782017.96,0.02983773734069504,0.04105861114438618,-0.046980144476744666,-0.03757614388441448,0.0028374602595396653,0.002683871431633128,0,2.5,0.0
65,2023-01-20 17:53:59.999,0.0293107673515198,0.3460499999999999,63231.2,0.00017373,35990289.38,0.02984620353404653,0.041052845106086394,-0.0130426084024892,-0.046980144476744666,0.0028709048986294457,0.0026946225697361322,0,2.5,0.0
66,2023-01-20 17:54:59.999,0.0285824896001436,0.34625,193070.2,0.000173855,46682719.16,0.029854673441878202,0.04104692121912756,-0.030993404717082007,-0.0130426084024892,0.00288587909754547,0.0027043187680538604,0,2.5,0.0
67,2023-01-20 17:55:59.999,0.0286224391198395,0.3463,174300.2,0.000173865,17117043.71,0.029863345117273486,0.04104072383080302,-0.03023596763424108,-0.030993404717082007,0.0029000325401782297,0.0027088389274692553,0,2.5,0.0
68,2023-01-20 17:56:59.999,0.0288712565672089,0.34635,62226.6,0.000173855,12695010.94,0.029872061253523798,0.04103451413073529,-0.024389339255397317,-0.03023596763424108,0.0029174111337312266,0.002724003922928835,0,2.5,0.0
69,2023-01-20 17:57:59.999,0.0288190336227209,0.34635,28647.9,0.00017386,4062593.07,0.029881022244140513,0.04102794239903297,-0.02588452062964397,-0.024389339255397317,0.0029321280823664695,0.002740805379781898,0,2.5,0.0
70,2023-01-20 17:58:59.999,0.0285025460207783,0.3461499999999999,166398.3,0.000173835,42158623.94,0.02988994811176461,0.04102134932962891,-0.03382146403419788,-0.02588452062964397,0.002939889504380551,0.0027626237921103123,0,2.5,0.0
