index,close_time,predictions_NEARUSDT,actual_NEARUSDT,predictions_JASMYUSDT,actual_JASMYUSDT,log_actual_price_NEARUSDT,log_prediction_NEARUSDT,log_actual_price_JASMYUSDT,log_prediction_JASMYUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_2880_minutes,actual_spread_rolling_sd_2880_minutes,predicted_spread_rolling_mean_2880_minutes,predicted_spread_rolling_sd_2880_minutes,predicted_rolling_z_score_2880_minutes,actual_rolling_z_score_2880_minutes,actual_rolling_z_score_2880_minutes_lag_1,predicted_spread_rolling_sd_2880_minutes_percentile_75th,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,signal_2880_minutes,threshold_2880_minutes,delayed_signal_2880_minutes
0,2023-01-20 14:11:59.999,2.075345250442189,2.085,0.0045865308397085,0.004586,0.7347688552507647,0.7301275255973589,-5.384747094546424,-5.384631349019182,0.054556799265220945,0.05932875053197817,0.03468745937570131,0.02174036236624066,0.0346943560573707,0.021739739774219,0.9136467783945129,1.1334351627248351,0.0,0.021739739774219,0.0593287505319786,2.085,2769.7,0.004586,171673.9,0,2.0,0
1,2023-01-20 14:12:59.999,2.084660739953579,2.085,0.0045886935530365,0.0045875,0.7347688552507647,0.7346061273607382,-5.384420065601448,-5.384159924392279,0.058503386990502615,0.05895969049637051,0.03471013863529162,0.021731600708154355,0.03471839731226323,0.02173234867148164,1.0944509513346496,1.11586588520282,1.1334351627248351,0.02173789199853466,0.0589596904963709,2.085,2497.4,0.0045874999999999,149097.5,0,2.0,0
2,2023-01-20 14:13:59.999,2.0856698504283067,2.0839999,0.0045878965851468,0.0045885,0.7342890759064743,0.7350900748428634,-5.3842021057052065,-5.384333620259633,0.05918335443959266,0.05823393816313238,0.03473139496417396,0.021724658892953587,0.03473988228089573,0.0217256632834856,1.125096704286917,1.0818371563284472,1.11586588520282,0.021736044222850318,0.058233986147778,2.084,4350.6,0.0045885,3018675.7,0,2.0,0
3,2023-01-20 14:14:59.999,2.079986915044924,2.0825,0.004588185837247,0.00459,0.7335690950588607,0.7323616028496527,-5.383875254909683,-5.384270575468407,0.056383734882069936,0.05714509832585635,0.0347523594611451,0.021717144364620366,0.0347598677483443,0.02171711335491605,0.9957063252529688,1.0311088091854057,1.0818371563284472,0.02173419644716598,0.0571450983258561,2.0825,10864.3,0.00459,77459.7,0,2.0,0
4,2023-01-20 14:15:59.999,2.0721299049218604,2.0825,0.0045903031981307,0.0045895,0.7335690950588607,0.7285770178575689,-5.383984193305128,-5.383809200853675,0.052078477532516154,0.057268037927135085,0.03477231243200813,0.021711422845411835,0.03477831943134881,0.021710048023189942,0.7968733225595768,1.0361239636526567,1.0311088091854057,0.02173234867148164,0.0572680379271348,2.0825,1741.2,0.0045895,86526.7,0,2.0,0
5,2023-01-20 14:16:59.999,2.065618223193633,2.0839999,0.0045893436948001,0.004594,0.7342890759064743,0.7254295632990718,-5.38300417471523,-5.38401825101547,0.049166941113196194,0.05688204420815335,0.03479197370900002,0.021705796434901194,0.03479696328463494,0.021703680907033517,0.6620986499992437,1.0177037532534052,1.0361239636526567,0.02173067732448263,0.0568820921927999,2.084,1299.1,0.004594,1533283.5,0,2.0,0
6,2023-01-20 14:17:59.999,2.0694276780339638,2.0839999,0.0045923423598211,0.0045925,0.7342890759064743,0.7272720850069551,-5.383330740874993,-5.383365067033841,0.05027232897644007,0.05725058197950961,0.03481180156958967,0.021700220391963992,0.034817167944947824,0.021698365219877468,0.7122730618126966,1.034034678202137,1.0177037532534052,0.021729005977483618,0.0572506299641562,2.084,3040.3,0.0045925,588908.0,0,2.0,0
7,2023-01-20 14:18:59.999,2.0736444840627604,2.083,0.0045933064562928,0.004594,0.7338091622788351,0.7293076795222779,-5.38300417471523,-5.383155153396919,0.05207103090012133,0.05640213058051413,0.034831065936912126,0.021694751170689117,0.03483704995807256,0.021693362791526533,0.7944356579322222,0.9942987810224706,1.034034678202137,0.02172733463048461,0.0564021305805138,2.083,7777.2,0.004594,435212.6,0,2.0,0
8,2023-01-20 14:19:59.999,2.074011948859981,2.0815,0.0045957217537874,0.0045915,0.7330887876528931,0.7294848710539897,-5.383548510910697,-5.382629461779698,0.05165496678901926,0.05629605245268854,0.03484871665384401,0.021691528390699873,0.034854550131849966,0.021690022813702463,0.7745688790403574,0.9887424902728367,0.9942987810224706,0.0217256632834856,0.0562960524526889,2.0815,1379.6,0.0045915,220461.0,0,2.0,0
9,2023-01-20 14:20:59.999,2.0733717875042843,2.08,0.0045911757019639,0.0045845,0.7323678937132266,0.7291761649387742,-5.385074230474318,-5.383619143490298,0.052463140304693345,0.057296969762846595,0.03486642569358108,0.021689028730501086,0.03487253354315106,0.021687741389188643,0.8110852322460472,1.0341884990784138,0.9887424902728367,0.02172352580134321,0.0572969697628469,2.08,6707.4,0.0045845,1542909.1,0,2.0,0
10,2023-01-20 14:21:59.999,2.0686136607286345,2.0825,0.0045844308092482,0.004585,0.7335690950588607,0.726878653791948,-5.384965173273709,-5.385089322910556,0.05182476201911901,0.05837509743271441,0.03488395877158947,0.021687615848686965,0.03488983895320958,0.02168614768482287,0.7809096992252522,1.083159109098069,1.0341884990784138,0.021721388319200827,0.0583750974327133,2.0825,4919.2,0.004585,440279.8,0,2.0,0
11,2023-01-20 14:22:59.999,2.066718295953743,2.0845,0.0045845754352983,0.004588,0.7345290183387144,0.7259619849839949,-5.384311079715013,-5.385057776187551,0.05087249197496235,0.058596860388315464,0.03490139119445692,0.021686491707756703,0.03490693479070145,0.02168476852313682,0.7362567493965299,1.0926372745381994,1.083159109098069,0.02171925083705844,0.0585968603883158,2.0845,3723.0,0.004588,20000.0,0,2.0,0
12,2023-01-20 14:23:59.999,2.067983280673082,2.082,0.0045871061016916,0.0045815,0.7333289701927771,0.7265738718325926,-5.385728823559006,-5.384505932679398,0.05086161014238366,0.05899677029375383,0.034919455902226754,0.02168488660935505,0.03492498945107791,0.021683156463067815,0.7349769724924533,1.110326967591332,1.0926372745381994,0.02171711335491605,0.0589967702937537,2.082,1881.4,0.0045815,279314.0,0,2.0,0
13,2023-01-20 14:24:59.999,2.068257233196168,2.082,0.004584237897319,0.0045845,0.7333289701927771,0.7267063363363215,-5.385074230474318,-5.385131403595419,0.051699933629192785,0.058258046242397055,0.03493692628869114,0.021683414236472923,0.03494274475704953,0.02168189929779724,0.772865358425758,1.0755280372072709,1.110326967591332,0.021715347021984525,0.0582580462423969,2.082,8090.4,0.0045845,256953.4,0,2.0,0
14,2023-01-20 14:25:59.999,2.0697443333537846,2.0839999,0.0045869874519777,0.004586,0.7342890759064743,0.7274250891921242,-5.384747094546424,-5.384531798932715,0.051742018191354266,0.058848971187687726,0.03495470256874806,0.021682024910325396,0.03496052947455251,0.02168051688301129,0.7740354534605961,1.1020312317582828,1.0755280372072709,0.021713580689053,0.0588490191723343,2.084,2115.6,0.004586,272799.6,0,2.0,0
15,2023-01-20 14:26:59.999,2.0713466397197067,2.082,0.0045861363699374,0.004579,0.7333289701927771,0.7281989463502031,-5.386274645307179,-5.384717358848674,0.0527252841808018,0.059612743273854574,0.03497309529495473,0.021680466808994096,0.03497925710990991,0.021679225913088702,0.8185729113223474,1.1364906575110336,1.1020312317582828,0.02171181435612147,0.0596127432738544,2.082,4386.9,0.004579,343122.9,0,2.0,0
16,2023-01-20 14:27:59.999,2.067593208512884,2.079,0.0045796655217789,0.0045725,0.731887008875876,0.7263852296143312,-5.387695177699253,-5.386129313702156,0.05250499248117935,0.059773886951955735,0.03499229290376427,0.021677940066587853,0.03499837159157316,0.02167663230855528,0.8076264172593229,1.1431710749300974,1.1364906575110336,0.021710048023189942,0.0597738869519552,2.079,7002.5,0.0045725,151309.4,0,2.0,0
17,2023-01-20 14:28:59.999,2.062700160690507,2.079,0.0045757187397856,0.0045725,0.731887008875876,0.7240158821254031,-5.387695177699253,-5.386991491001334,0.051108632825968336,0.059773886951955735,0.03501181297490609,0.02167493496885735,0.035017400208453835,0.021673247150021866,0.7424467827147104,1.1424289859521106,1.1431710749300974,0.021708456244150836,0.0597738869519552,2.079,10832.9,0.0045725,487948.9,0,2.0,0
18,2023-01-20 14:29:59.999,2.0621529407159414,2.0825,0.004575829785728,0.004581,0.7335690950588607,0.7237505538994892,-5.385837964077532,-5.386967222771298,0.050815917318350556,0.05936006286187756,0.035030645500503305,0.021672519395307913,0.03503612459519884,0.021670752707515582,0.7281608043858652,1.1225929444382714,1.1424289859521106,0.02170686446511173,0.0593600628618773,2.0825,11985.0,0.004581,438833.9,0,2.0,0
19,2023-01-20 14:30:59.999,2.0674713038266592,2.0839999,0.0045809368955351,0.0045825,0.7342890759064743,0.7263262681708537,-5.385510578250414,-5.385851739432159,0.05213278179312375,0.059710580923796,0.03505016457852083,0.021669423460204194,0.035056093984010106,0.021667999014011705,0.7881063589707075,1.1380282632144745,1.1225929444382714,0.021705272686072623,0.0597106289084425,2.084,14648.5,0.0045825,2583095.0,0,2.0,0
20,2023-01-20 14:31:59.999,2.07137632615594,2.079,0.0045802996068473,0.0045685,0.731887008875876,0.7282132781973859,-5.388570355525599,-5.385990866653394,0.05417680023744842,0.0607615461934885,0.03507185039225292,0.021663891540499424,0.035078481752837856,0.021663054754306167,0.8816078203751118,1.1858301521317232,1.1380282632144745,0.021703680907033517,0.060761546193488,2.079,35389.1,0.0045685,3169962.7,0,2.0,0
21,2023-01-20 14:32:59.999,2.0670356363451696,2.0755,0.0045692561515616,0.00456,0.7302020885109564,0.7261155211630937,-5.390432655455842,-5.388404855034935,0.05480328719359007,0.061178276123220465,0.035094163946220946,0.021657673382743183,0.03510100501642135,0.021657026373085957,0.9097408775220186,1.2043820089088295,1.1858301521317232,0.021702351985244506,0.0611782761232202,2.0755,30480.1,0.00456,1744926.9,0,2.0,0
22,2023-01-20 14:33:59.999,2.0628350056181666,2.074,0.0045633637304079,0.0045559998,0.7294791098073355,0.7240812530032513,-5.391310277295359,-5.389695267216216,0.054225280239028284,0.06144571478882044,0.0351167722107968,0.021651183889123713,0.03512340480643312,0.021650352113662844,0.8822893656561172,1.2160509426576787,1.2043820089088295,0.02170102306345549,0.0614456652486925,2.074,13599.0,0.004556,2033451.5,0,2.0,0
23,2023-01-20 14:34:59.999,2.0605123845187183,2.075,0.0045638272902857,0.0045535,0.7299611536826617,0.7229546822221173,-5.391859110956401,-5.38959368944116,0.052984076493886034,0.06254713066041362,0.03513955743537586,0.021645508979625482,0.035145751298291,0.021644304568218364,0.8241579275218721,1.2662013746517118,1.2160509426576787,0.02169969414166648,0.0625471306604135,2.075,11675.6,0.0045535,1163301.9,0,2.0,0
24,2023-01-20 14:35:59.999,2.0628239683534133,2.076,0.0045651915304088,0.004555,0.7304429653036423,0.7240759024569153,-5.391529748270216,-5.389294809537405,0.05376800356360778,0.06265724856266164,0.035161376816865195,0.021641564059137707,0.035167835208655115,0.02164058350615125,0.8595040124341213,1.2705122268733102,1.2662013746517118,0.021698365219877468,0.0626572485626617,2.076,5910.6,0.004555,2488647.0,0,2.0,0
25,2023-01-20 14:36:59.999,2.0660820927895447,2.0774999,0.004566368107907,0.004553,0.7311651996126876,0.7256541050433344,-5.391968922629492,-5.389037114783975,0.05505539141837168,0.0638751017065613,0.03518322223402434,0.021638783383566337,0.035190119897746786,0.021638194112336785,0.9180651313826103,1.3259469797330252,1.2705122268733102,0.021697114612789732,0.0638751498413396,2.0775,7557.7,0.004553,708240.1,0,2.0,0
26,2023-01-20 14:37:59.999,2.0686492844521145,2.078,0.0045623619238612,0.004553,0.7314058926770356,0.726895874705365,-5.391968922629492,-5.389914823794768,0.05728767682450642,0.06411579477090934,0.03520434284408728,0.02163732738852273,0.03521200800687117,0.021637482435429765,1.0202512646059037,1.3361840585800724,1.3259469797330252,0.021695864005702,0.0641157947709096,2.0780000000000003,7279.5,0.004553,553918.1,0,2.0,0
27,2023-01-20 14:38:59.999,2.069270872755398,2.077,0.0045598737536731,0.004552,0.7309245448939752,0.7271963098439581,-5.3921885821581075,-5.3904603414371,0.05820374175244003,0.0638823380528386,0.0352244095847372,0.021637115803109397,0.03523238575001582,0.02163759466340535,1.0616409245004754,1.324480061431435,1.3361840585800724,0.021694613398614268,0.0638823380528386,2.077,4090.2,0.004552,2490391.0,0,2.0,0
28,2023-01-20 14:39:59.999,2.06558728079279,2.0805,0.0045595936492574,0.0045585,0.7326082494408588,0.7254145834580479,-5.390761656939317,-5.3905217714315095,0.05649134059376948,0.06395572314590292,0.03524446885228252,0.021636963705118754,0.03525184367760063,0.02163682826685391,0.9816363403274893,1.326953942563949,1.324480061431435,0.021693362791526533,0.0639557231459031,2.0805,5052.0,0.0045585,1992477.1,0,2.0,0
29,2023-01-20 14:40:59.999,2.067044009442569,2.082,0.0045686559553836,0.004565,0.7333289701927771,0.726119571930431,-5.389336764935205,-5.3885362189990085,0.05495558535615985,0.06306841897570437,0.03526405253484276,0.02163661402060025,0.03527088749937636,0.021635968137192745,0.9098135905896916,1.2850608886579495,1.326953942563949,0.021692527797070517,0.0630684189757042,2.082,2981.8,0.004565,1384859.4,0,2.0,0
30,2023-01-20 14:41:59.999,2.0690642856068417,2.088,0.0045687884231188,0.004577,0.7362066700203923,0.7270964691395094,-5.386711517310632,-5.388507224516586,0.055899761593961816,0.06298346367236196,0.035283569100809584,0.021636258441153508,0.03529072501628794,0.021635911534819596,0.952538401005517,1.2802534526425076,1.2850608886579495,0.021691692802614498,0.0629834636723618,2.088,16107.9,0.0045769999999999,683473.7,0,2.0,0
31,2023-01-20 14:42:59.999,2.0845332405159103,2.093,0.0045802542930008,0.004587,0.7385984434638627,0.7345449647291572,-5.384529063367102,-5.386000759908102,0.060519651545276276,0.0629122853114571,0.03530270609571392,0.021636313168778454,0.03531145894036841,0.021637657040346394,1.1650148885299232,1.2760759654553457,1.2802534526425076,0.02169085780815848,0.0629122853114569,2.093,25051.5,0.004587,2406764.4,0,2.0,0
32,2023-01-20 14:43:59.999,2.085017814498117,2.094,0.0045895457930116,0.004589,0.739076112448345,0.7347773993380611,-5.384093143569441,-5.383974215577021,0.05846508210001522,0.0628980083122016,0.03532206612775397,0.02163605115024096,0.03533009910795955,0.021636590938409746,1.069252686706109,1.2745367439261448,1.2760759654553457,0.021690022813702463,0.0628980083122021,2.0940000000000003,14904.9,0.0045889999999999,2789875.8,0,2.0,0
