index,close_time,transaction_id,positions,NEARUSDT_units,JASMYUSDT_units,entry_NEARUSDT_price,entry_JASMYUSDT_price,historical_NEARUSDT_mid,historical_JASMYUSDT_mid,historical_NEARUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,JASMYUSDT_raw_pnl,NEARUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
696.0,2023-01-21 01:47:59.999,,,0.0,0.0,,,2.395,0.0051494999999999,9917.4,239620.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
697.0,2023-01-21 01:48:59.999,,,0.0,0.0,,,2.3915,0.005142,9505.6,2182455.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
698.0,2023-01-21 01:49:59.999,,,0.0,0.0,,,2.393,0.0051494999999999,17912.5,10355235.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
699.0,2023-01-21 01:50:59.999,,,0.0,0.0,,,2.389,0.005155,22873.3,1753904.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
700.0,2023-01-21 01:51:59.999,,,0.0,0.0,,,2.39,0.0051565,17177.0,724439.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
701.0,2023-01-21 01:52:59.999,,,0.0,0.0,,,2.391,0.00515,4433.2,178929.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
702.0,2023-01-21 01:53:59.999,,,0.0,0.0,,,2.3895,0.005141,13728.6,593452.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
703.0,2023-01-21 01:54:59.999,,,0.0,0.0,,,2.3885,0.0051424999999999,7324.0,1414294.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
704.0,2023-01-21 01:55:59.999,,,0.0,0.0,,,2.396,0.005145,55808.9,2086103.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
705.0,2023-01-21 01:56:59.999,,,0.0,0.0,,,2.3945,0.0051459999999999,17633.3,843836.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
706.0,2023-01-21 01:57:59.999,,,0.0,0.0,,,2.391,0.0051395,7392.4,1007359.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
707.0,2023-01-21 01:58:59.999,,,0.0,0.0,,,2.3935,0.0051405,4450.2,796183.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
708.0,2023-01-21 01:59:59.999,,,0.0,0.0,,,2.3895,0.0051345,12538.6,683029.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
709.0,2023-01-21 02:00:59.999,,,0.0,0.0,,,2.3905,0.005136,6533.4,413145.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
710.0,2023-01-21 02:01:59.999,,,0.0,0.0,,,2.3935,0.0051424999999999,7800.8,380711.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
711.0,2023-01-21 02:02:59.999,,,0.0,0.0,,,2.396,0.0051445,18988.2,636895.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
712.0,2023-01-21 02:03:59.999,,,0.0,0.0,,,2.397,0.0051505,1942.6,190477.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
713.0,2023-01-21 02:04:59.999,,,0.0,0.0,,,2.3975,0.005153,4657.4,634140.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
714.0,2023-01-21 02:05:59.999,,,0.0,0.0,,,2.3975,0.0051509999999999,9692.1,315685.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
715.0,2023-01-21 02:06:59.999,,,0.0,0.0,,,2.3935,0.0051475,9394.5,172864.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
716.0,2023-01-21 02:07:59.999,,,0.0,0.0,,,2.394,0.005152,11451.6,1040788.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
717.0,2023-01-21 02:08:59.999,,,0.0,0.0,,,2.3935,0.005159,10358.7,946328.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
718.0,2023-01-21 02:09:59.999,,,0.0,0.0,,,2.3935,0.005166,6075.3,806722.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
719.0,2023-01-21 02:10:59.999,,,0.0,0.0,,,2.3915,0.0051675,11793.4,888973.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
720.0,2023-01-21 02:11:59.999,,,0.0,0.0,,,2.391,0.005178,2174.8,1696290.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
721.0,2023-01-21 02:12:59.999,,,0.0,0.0,,,2.389,0.0051715,9351.4,3166868.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
722.0,2023-01-21 02:13:59.999,,,0.0,0.0,,,2.388,0.0051665,5368.3,178520.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
723.0,2023-01-21 02:14:59.999,,,0.0,0.0,,,2.3865,0.0051664999999999,7715.1,525875.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
724.0,2023-01-21 02:15:59.999,,,0.0,0.0,,,2.386,0.0051649999999999,1828.8,395045.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
725.0,2023-01-21 02:16:59.999,,,0.0,0.0,,,2.387,0.005166,11858.9,208844.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
726.0,2023-01-21 02:17:59.999,,,0.0,0.0,,,2.3865,0.005161,5192.1,1600478.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
727.0,2023-01-21 02:18:59.999,,,0.0,0.0,,,2.387,0.0051635,5781.1,317704.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
728.0,2023-01-21 02:19:59.999,,,0.0,0.0,,,2.387,0.0051655,3676.0,194708.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
729.0,2023-01-21 02:20:59.999,,,0.0,0.0,,,2.3915,0.005173,17515.0,1287675.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
730.0,2023-01-21 02:21:59.999,,,0.0,0.0,,,2.387,0.005175,38719.6,883140.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
731.0,2023-01-21 02:22:59.999,,,0.0,0.0,,,2.3825000000000003,0.0051725,4920.3,132718.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
732.0,2023-01-21 02:23:59.999,,,0.0,0.0,,,2.382,0.0051725,10089.1,93190.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
733.0,2023-01-21 02:24:59.999,,,0.0,0.0,,,2.386,0.005182,14490.7,8638164.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
734.0,2023-01-21 02:25:59.999,,,0.0,0.0,,,2.385,0.005188,5492.6,2863026.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
735.0,2023-01-21 02:26:59.999,,,0.0,0.0,,,2.3875,0.0051839999999999,18130.1,4043884.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
736.0,2023-01-21 02:27:59.999,,,0.0,0.0,,,2.3865,0.005183,5324.1,757945.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
737.0,2023-01-21 02:28:59.999,,,0.0,0.0,,,2.3895,0.0051839999999999,7334.4,1251024.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
738.0,2023-01-21 02:29:59.999,,,0.0,0.0,,,2.3925,0.005185,10633.5,923179.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
739.0,2023-01-21 02:30:59.999,,,0.0,0.0,,,2.3965,0.0051835,15352.6,851680.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
740.0,2023-01-21 02:31:59.999,,,0.0,0.0,,,2.3985000000000003,0.005185,8556.2,206450.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
741.0,2023-01-21 02:32:59.999,,,0.0,0.0,,,2.3985,0.005183,16349.6,945398.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
742.0,2023-01-21 02:33:59.999,,,0.0,0.0,,,2.396,0.0051765,11319.6,1289316.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
743.0,2023-01-21 02:34:59.999,,,0.0,0.0,,,2.3915,0.005167,8874.9,1273683.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
744.0,2023-01-21 02:35:59.999,,,0.0,0.0,,,2.3925,0.005166,3881.1,2541306.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
745.0,2023-01-21 02:36:59.999,,,0.0,0.0,,,2.395,0.0051719999999999,6688.6,977203.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
746.0,2023-01-21 02:37:59.999,,,0.0,0.0,,,2.396,0.0051725,5221.3,22609.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
747.0,2023-01-21 02:38:59.999,,,0.0,0.0,,,2.391,0.005166,9873.1,583154.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
748.0,2023-01-21 02:39:59.999,,,0.0,0.0,,,2.386,0.005157,18280.2,2658325.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
749.0,2023-01-21 02:40:59.999,,,0.0,0.0,,,2.3805,0.0051405,105482.2,2206766.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
750.0,2023-01-21 02:41:59.999,,,0.0,0.0,,,2.375,0.0051354999999999,26998.9,1690526.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
751.0,2023-01-21 02:42:59.999,,,0.0,0.0,,,2.3705,0.005138,13438.7,634343.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
752.0,2023-01-21 02:43:59.999,,,0.0,0.0,,,2.373,0.0051459999999999,26945.3,1734250.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
753.0,2023-01-21 02:44:59.999,,,0.0,0.0,,,2.374,0.005153,2939.6,198482.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
754.0,2023-01-21 02:45:59.999,,,0.0,0.0,,,2.375,0.0051585,9444.8,2001004.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
755.0,2023-01-21 02:46:59.999,,,0.0,0.0,,,2.3685,0.0051509999999999,12478.1,2375079.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
756.0,2023-01-21 02:47:59.999,,,0.0,0.0,,,2.366,0.0051494999999999,15269.0,881957.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
757.0,2023-01-21 02:48:59.999,,,0.0,0.0,,,2.366,0.0051424999999999,42098.8,4311211.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
758.0,2023-01-21 02:49:59.999,,,0.0,0.0,,,2.358,0.005131,57918.2,4437583.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
759.0,2023-01-21 02:50:59.999,,,0.0,0.0,,,2.358,0.0051345,17010.4,939984.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
760.0,2023-01-21 02:51:59.999,,,0.0,0.0,,,2.3645,0.005142,18769.2,2916880.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
761.0,2023-01-21 02:52:59.999,,,0.0,0.0,,,2.362,0.005141,10090.9,288254.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
762.0,2023-01-21 02:53:59.999,,,0.0,0.0,,,2.3630000000000004,0.005142,15886.5,874546.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
763.0,2023-01-21 02:54:59.999,,,0.0,0.0,,,2.3635,0.005144,6163.4,1694977.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
764.0,2023-01-21 02:55:59.999,,,0.0,0.0,,,2.3665000000000003,0.0051445,1602.8,229461.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
765.0,2023-01-21 02:56:59.999,,,0.0,0.0,,,2.3680000000000003,0.005152,5019.4,255746.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
766.0,2023-01-21 02:57:59.999,,,0.0,0.0,,,2.367,0.0051525,8701.7,171079.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
767.0,2023-01-21 02:58:59.999,,,0.0,0.0,,,2.364,0.005149,6682.1,661344.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
768.0,2023-01-21 02:59:59.999,,,0.0,0.0,,,2.365,0.0051525,6106.6,621600.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
769.0,2023-01-21 03:00:59.999,,,0.0,0.0,,,2.37,0.0051675,14911.7,1930464.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
770.0,2023-01-21 03:01:59.999,,,0.0,0.0,,,2.37,0.0051675,6964.7,1028410.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
771.0,2023-01-21 03:02:59.999,,,0.0,0.0,,,2.371,0.0051665,3645.0,1066236.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
772.0,2023-01-21 03:03:59.999,,,0.0,0.0,,,2.37,0.005171,4765.9,738936.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
773.0,2023-01-21 03:04:59.999,,,0.0,0.0,,,2.367,0.005167,10508.2,1457877.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
774.0,2023-01-21 03:05:59.999,,,0.0,0.0,,,2.3705,0.005174,5234.8,1057417.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
775.0,2023-01-21 03:06:59.999,,,0.0,0.0,,,2.3715,0.0051745,7174.0,666406.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
776.0,2023-01-21 03:07:59.999,,,0.0,0.0,,,2.3725,0.0051775,1221.3,197545.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
777.0,2023-01-21 03:08:59.999,,,0.0,0.0,,,2.3705,0.005171,3941.9,387542.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
778.0,2023-01-21 03:09:59.999,,,0.0,0.0,,,2.3645,0.005157,16896.9,481764.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
779.0,2023-01-21 03:10:59.999,,,0.0,0.0,,,2.359,0.0051535,17044.0,631200.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
780.0,2023-01-21 03:11:59.999,,,0.0,0.0,,,2.3575,0.0051505,14221.6,159042.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
781.0,2023-01-21 03:12:59.999,,,0.0,0.0,,,2.3550000000000004,0.0051475,14362.8,1023311.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
782.0,2023-01-21 03:13:59.999,,,0.0,0.0,,,2.3525,0.005141,3184.2,577335.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
783.0,2023-01-21 03:14:59.999,,,0.0,0.0,,,2.3525,0.0051375,21850.9,1140639.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
784.0,2023-01-21 03:15:59.999,,,0.0,0.0,,,2.359,0.0051625,22250.1,3420432.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
785.0,2023-01-21 03:16:59.999,,,0.0,0.0,,,2.362,0.0051725,17191.6,1106496.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
786.0,2023-01-21 03:17:59.999,,,0.0,0.0,,,2.3605,0.0051725,14674.1,1109014.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
787.0,2023-01-21 03:18:59.999,,,0.0,0.0,,,2.3435,0.005164,293240.3,415511.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
788.0,2023-01-21 03:19:59.999,,,0.0,0.0,,,2.3465,0.005167,42781.9,109199.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
789.0,2023-01-21 03:20:59.999,,,0.0,0.0,,,2.3495,0.0051745,7413.7,3980589.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
790.0,2023-01-21 03:21:59.999,,,0.0,0.0,,,2.355,0.0051825,24274.2,348172.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
791.0,2023-01-21 03:22:59.999,,,0.0,0.0,,,2.359,0.0051805,14010.0,1245385.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
792.0,2023-01-21 03:23:59.999,,,0.0,0.0,,,2.359,0.0051815,9943.0,921794.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
793.0,2023-01-21 03:24:59.999,,,0.0,0.0,,,2.357,0.0051769999999999,8598.1,861555.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
794.0,2023-01-21 03:25:59.999,,,0.0,0.0,,,2.359,0.005183,22142.0,2430700.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
795.0,2023-01-21 03:26:59.999,,,0.0,0.0,,,2.3615,0.0051835,14875.0,1348136.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
796.0,2023-01-21 03:27:59.999,,,0.0,0.0,,,2.363,0.005178,3352.2,791261.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
797.0,2023-01-21 03:28:59.999,,,0.0,0.0,,,2.3625,0.005173,3029.3,191055.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
798.0,2023-01-21 03:29:59.999,,,0.0,0.0,,,2.362,0.0051719999999999,9156.8,717223.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
799.0,2023-01-21 03:30:59.999,,,0.0,0.0,,,2.3615,0.0051785,8673.6,689448.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
800.0,2023-01-21 03:31:59.999,,,0.0,0.0,,,2.363,0.005177,4746.7,524443.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
801.0,2023-01-21 03:32:59.999,,,0.0,0.0,,,2.363,0.005174,1723.4,409115.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
802.0,2023-01-21 03:33:59.999,,,0.0,0.0,,,2.359,0.005171,19001.9,959037.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
803.0,2023-01-21 03:34:59.999,,,0.0,0.0,,,2.358,0.0051715,3898.6,1644524.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
804.0,2023-01-21 03:35:59.999,,,0.0,0.0,,,2.3585000000000003,0.005175,8520.0,744686.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
805.0,2023-01-21 03:36:59.999,,,0.0,0.0,,,2.3615,0.0051795,6094.6,392899.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
806.0,2023-01-21 03:37:59.999,,,0.0,0.0,,,2.3605,0.005177,9866.9,1029472.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
807.0,2023-01-21 03:38:59.999,,,0.0,0.0,,,2.3565,0.0051695,5521.6,268384.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
808.0,2023-01-21 03:39:59.999,,,0.0,0.0,,,2.3565,0.0051715,15944.1,352885.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
809.0,2023-01-21 03:40:59.999,,,0.0,0.0,,,2.361,0.0051804999999999,12945.4,230156.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
810.0,2023-01-21 03:41:59.999,,,0.0,0.0,,,2.362,0.0051795,6359.2,149158.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
811.0,2023-01-21 03:42:59.999,,,0.0,0.0,,,2.363,0.0051815,5609.3,169352.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
812.0,2023-01-21 03:43:59.999,,,0.0,0.0,,,2.3625,0.0051845,8640.0,1118367.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
813.0,2023-01-21 03:44:59.999,,,0.0,0.0,,,2.3625,0.0051895,5453.4,4042972.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
814.0,2023-01-21 03:45:59.999,,,0.0,0.0,,,2.3615000000000004,0.0051855,5192.0,553776.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
815.0,2023-01-21 03:46:59.999,,,0.0,0.0,,,2.3600000000000003,0.0051769999999999,10143.7,486422.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
816.0,2023-01-21 03:47:59.999,,,0.0,0.0,,,2.359,0.005175,2588.9,230526.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
817.0,2023-01-21 03:48:59.999,,,0.0,0.0,,,2.361,0.005174,3354.3,62465.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
818.0,2023-01-21 03:49:59.999,,,0.0,0.0,,,2.364,0.0051769999999999,10090.8,897360.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
819.0,2023-01-21 03:50:59.999,,,0.0,0.0,,,2.3645,0.005182,3594.6,903940.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
820.0,2023-01-21 03:51:59.999,,,0.0,0.0,,,2.3625,0.0051815,1005.5,373271.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
821.0,2023-01-21 03:52:59.999,,,0.0,0.0,,,2.362,0.005183,13216.6,579707.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
822.0,2023-01-21 03:53:59.999,,,0.0,0.0,,,2.361,0.005175,3891.4,2101082.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
823.0,2023-01-21 03:54:59.999,,,0.0,0.0,,,2.3595,0.005173,5051.3,463640.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
824.0,2023-01-21 03:55:59.999,,,0.0,0.0,,,2.3630000000000004,0.005175,9160.0,996639.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
825.0,2023-01-21 03:56:59.999,,,0.0,0.0,,,2.3630000000000004,0.0051715,6991.2,3165045.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
826.0,2023-01-21 03:57:59.999,,,0.0,0.0,,,2.3625,0.0051645,2073.7,704569.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
827.0,2023-01-21 03:58:59.999,,,0.0,0.0,,,2.362,0.0051595,15581.8,629224.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
828.0,2023-01-21 03:59:59.999,,,0.0,0.0,,,2.3625,0.0051635,3350.4,136190.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
829.0,2023-01-21 04:00:59.999,,,0.0,0.0,,,2.365,0.005171,10049.1,644393.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
830.0,2023-01-21 04:01:59.999,,,0.0,0.0,,,2.366,0.0051804999999999,6927.2,1322100.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
831.0,2023-01-21 04:02:59.999,,,0.0,0.0,,,2.3680000000000003,0.0051754999999999,17986.7,976020.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
832.0,2023-01-21 04:03:59.999,,,0.0,0.0,,,2.3685,0.0051715,8609.5,204048.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
833.0,2023-01-21 04:04:59.999,,,0.0,0.0,,,2.369,0.005164,8958.6,224888.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
834.0,2023-01-21 04:05:59.999,,,0.0,0.0,,,2.373,0.005168,29698.3,1249054.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
835.0,2023-01-21 04:06:59.999,,,0.0,0.0,,,2.375,0.005168,11305.4,1902553.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
836.0,2023-01-21 04:07:59.999,,,0.0,0.0,,,2.3760000000000003,0.0051675,18919.2,69676.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
837.0,2023-01-21 04:08:59.999,,,0.0,0.0,,,2.3805,0.0051705,11473.5,3002578.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
838.0,2023-01-21 04:09:59.999,,,0.0,0.0,,,2.385,0.0051675,25603.1,734123.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
839.0,2023-01-21 04:10:59.999,,,0.0,0.0,,,2.382,0.0051699999999999,9328.0,1313230.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
840.0,2023-01-21 04:11:59.999,,,0.0,0.0,,,2.3785,0.005169,4188.2,714000.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
841.0,2023-01-21 04:12:59.999,,,0.0,0.0,,,2.3815,0.0051715,5167.1,2468073.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
842.0,2023-01-21 04:13:59.999,,,0.0,0.0,,,2.386,0.005173,37066.8,1781690.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
843.0,2023-01-21 04:14:59.999,,,0.0,0.0,,,2.389,0.0051715,3239.3,462488.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
844.0,2023-01-21 04:15:59.999,,,0.0,0.0,,,2.389,0.005174,6133.4,435483.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
845.0,2023-01-21 04:16:59.999,,,0.0,0.0,,,2.387,0.0051725,2492.0,611256.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
