index,close_time,historical_spread,historical_NEARUSDT_mid,historical_NEARUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,historical_rolling_mean_720_minutes,historical_rolling_sd_720_minutes,historical_rolling_z_score_720_minutes,historical_rolling_z_score_720_minutes_lag_1,rolling_sd_720_minutes,algo_trading_rolling_sd_720_minutes_percentile_75th,signal_720_minutes,threshold_720_minutes,delayed_signal_720_minutes
0,2023-01-20 14:11:59.999,0.0593287505319786,2.085,2769.7,0.004586,171673.9,0.05641201629271268,0.006350502956840617,0.45929184807702156,0.0,,0.0002609648538431546,0,2.0,0.0
1,2023-01-20 14:12:59.999,0.0589596904963709,2.085,2497.4,0.0045874999999999,149097.5,0.05642469331313045,0.006346464527923082,0.3994345469177373,0.45929184807702156,0.0002609648538431546,0.0002609648538431546,0,2.0,0.0
2,2023-01-20 14:13:59.999,0.058233986147778,2.084,4350.6,0.0045885,3018675.7,0.056436137936385126,0.006342285802882623,0.28347007171700395,0.3994345469177373,0.0005569801265699871,0.000482976308388279,0,2.5,0.0
3,2023-01-20 14:14:59.999,0.0571450983258561,2.0825,10864.3,0.00459,77459.7,0.056445059229441964,0.006338758150025651,0.11043789332951602,0.28347007171700395,0.000962120901952668,0.0007595505142613275,0,2.5,0.0
4,2023-01-20 14:15:59.999,0.0572680379271348,2.0825,1741.2,0.0045895,86526.7,0.05645328665835192,0.006335976007619684,0.1285912806177068,0.11043789332951602,0.0009788900480897247,0.0009663131884869321,0,2.5,0.0
5,2023-01-20 14:16:59.999,0.0568820921927999,2.084,1299.1,0.004594,1533283.5,0.05646082384055503,0.006333253237294169,0.06651689683971299,0.1285912806177068,0.0010249034079046757,0.0009788900480897247,0,2.5,0.0
6,2023-01-20 14:17:59.999,0.0572506299641562,2.084,3040.3,0.0045925,588908.0,0.056468558046856306,0.006330812339252067,0.12353421257662589,0.06651689683971299,0.0009742705732991552,0.0009777351793920823,0,2.0,0.0
7,2023-01-20 14:18:59.999,0.0564021305805138,2.083,7777.2,0.004594,435212.6,0.05647761944927089,0.00632603986898019,-0.011933037148130087,0.12353421257662589,0.0010400940474264524,0.0010018967279972002,3,2.5,0.0
8,2023-01-20 14:19:59.999,0.0562960524526889,2.0815,1379.6,0.0045915,220461.0,0.05648609586049014,0.006321700627787779,-0.03006207015970986,-0.011933037148130087,0.0010772902956727895,0.0010287010677851199,0,2.5,3.0
9,2023-01-20 14:20:59.999,0.0572969697628469,2.08,6707.4,0.0045845,1542909.1,0.05649614239590195,0.0063172319232497305,0.1267687139991825,-0.03006207015970986,0.0010183397919247621,0.0010249034079046757,4,2.0,0.0
10,2023-01-20 14:21:59.999,0.0583750974327133,2.0825,4919.2,0.004585,440279.8,0.056506644231764526,0.006314060981466657,0.29591941009647305,0.1267687139991825,0.0010009627426065253,0.0010232625039096974,0,2.0,4.0
11,2023-01-20 14:22:59.999,0.0585968603883158,2.0845,3723.0,0.004588,20000.0,0.0565173068114004,0.0063110989014823985,0.3295073662095414,0.29591941009647305,0.0009980529946791905,0.001021621599914719,0,2.0,0.0
12,2023-01-20 14:23:59.999,0.0589967702937537,2.082,1881.4,0.0045815,279314.0,0.056527402664217234,0.006309242832469038,0.3913889027742669,0.3295073662095414,0.0010240059271024269,0.0010242302973029892,0,2.0,0.0
13,2023-01-20 14:24:59.999,0.0582580462423969,2.082,8090.4,0.0045845,256953.4,0.05653730769794585,0.006306353319971697,0.27285793502904715,0.3913889027742669,0.000992382158158184,0.0010240059271024269,0,2.0,0.0
14,2023-01-20 14:25:59.999,0.0588490191723343,2.084,2115.6,0.004586,272799.6,0.05654735847099669,0.006304262618659953,0.36509594231130804,0.27285793502904715,0.0009934496092514216,0.0010225893933080107,0,2.0,0.0
15,2023-01-20 14:26:59.999,0.0596127432738544,2.082,4386.9,0.004579,343122.9,0.05655881788460547,0.006302325110317626,0.4845712234440756,0.36509594231130804,0.0010534108533402026,0.0010244546675035513,0,2.5,0.0
16,2023-01-20 14:27:59.999,0.0597738869519552,2.079,7002.5,0.0045725,151309.4,0.05657116893783597,0.006299899467019722,0.5083760512188515,0.4845712234440756,0.0011084527472088506,0.0010287010677851199,0,2.5,0.0
17,2023-01-20 14:28:59.999,0.0597738869519552,2.079,10832.9,0.0045725,487948.9,0.056583867144812346,0.006297127407878669,0.5065833356256462,0.5083760512188515,0.0011462830723178265,0.0010400940474264524,0,2.5,0.0
18,2023-01-20 14:29:59.999,0.0593600628618773,2.0825,11985.0,0.004581,438833.9,0.05659465550698131,0.006295220290508169,0.4392868283045823,0.5065833356256462,0.0011462316982277895,0.001050081651861765,0,2.5,0.0
19,2023-01-20 14:30:59.999,0.0597106289084425,2.084,14648.5,0.0045825,2583095.0,0.05660627154038419,0.006293242635475722,0.49328423324387555,0.4392868283045823,0.0011627826743644744,0.001065350574506496,0,2.5,0.0
20,2023-01-20 14:31:59.999,0.060761546193488,2.079,35389.1,0.0045685,3169962.7,0.05662150876714999,0.006290002846022252,0.6581932516860688,0.49328423324387555,0.0012524648988254973,0.0010850809085568049,0,2.5,0.0
21,2023-01-20 14:32:59.999,0.0611782761232202,2.0755,30480.1,0.00456,1744926.9,0.05663815801847457,0.006286176094026822,0.7222384541628878,0.6581932516860688,0.00135501907687939,0.0011084527472088506,0,2.5,0.0
22,2023-01-20 14:33:59.999,0.0614456652486925,2.074,13599.0,0.004556,2033451.5,0.056656165869264245,0.006281349203103018,0.7624953213972276,0.7222384541628878,0.0014542269387415193,0.0011367869604730547,0,2.5,0.0
23,2023-01-20 14:34:59.999,0.0625471306604135,2.075,11675.6,0.0045535,1163301.9,0.05667547662977731,0.006278057102866284,0.9352661077191297,0.7624953213972276,0.0016261360440855352,0.001146257385272808,0,2.5,0.0
24,2023-01-20 14:35:59.999,0.0626572485626617,2.076,5910.6,0.004555,2488647.0,0.05669329552636746,0.006276802626359445,0.9501578098455096,0.9352661077191297,0.0017649858574436683,0.0011504079728294884,0,2.5,0.0
25,2023-01-20 14:36:59.999,0.0638751498413396,2.0775,7557.7,0.004553,708240.1,0.056713108389930315,0.006276926730097183,1.1410108416700284,0.9501578098455096,0.00197617870289936,0.0011627826743644744,0,2.5,0.0
26,2023-01-20 14:37:59.999,0.0641157947709096,2.0780000000000003,7279.5,0.004553,553918.1,0.056731730927416825,0.006278971315081249,1.175998977054927,1.1410108416700284,0.002157589687062233,0.0012300443427102417,0,2.5,0.0
27,2023-01-20 14:38:59.999,0.0638823380528386,2.077,4090.2,0.004552,2490391.0,0.056750190051509934,0.006280429575757084,1.1356146765595911,1.175998977054927,0.0022826359408882778,0.0013037419878524437,0,2.5,0.0
28,2023-01-20 14:39:59.999,0.0639557231459031,2.0805,5052.0,0.0045585,1992477.1,0.05676973624341278,0.0062809248095154835,1.1440969475711107,1.1356146765595911,0.0023874305657025446,0.0013798210423449223,0,2.5,0.0
29,2023-01-20 14:40:59.999,0.0630684189757042,2.082,2981.8,0.004565,1384859.4,0.056788527443047715,0.006279501918993572,1.0000620453131377,1.1440969475711107,0.002425995068780881,0.0014542269387415193,0,2.5,0.0
30,2023-01-20 14:41:59.999,0.0629834636723618,2.088,16107.9,0.0045769999999999,683473.7,0.0568070145404111,0.006278119062483049,0.9838056702142021,1.0000620453131377,0.0024529905217516336,0.0015831587677495311,0,2.5,0.0
31,2023-01-20 14:42:59.999,0.0629122853114569,2.093,25051.5,0.004587,2406764.4,0.05682539658897985,0.006276592072118479,0.9697760588131704,0.9838056702142021,0.002471229640028886,0.0016955609507646016,0,2.5,0.0
32,2023-01-20 14:43:59.999,0.0628980083122021,2.0940000000000003,14904.9,0.0045889999999999,2789875.8,0.05684375880838297,0.006274991707826292,0.9648219130342677,0.9697760588131704,0.0024843482726442305,0.0018177840688075914,0,2.5,0.0
33,2023-01-20 14:44:59.999,0.0630281417226665,2.0935,3478.3,0.0045874999999999,1102893.9,0.05686228323633582,0.006273534163452741,0.9828365201628563,0.9648219130342677,0.002498105200367683,0.00197617870289936,0,2.5,0.0
34,2023-01-20 14:45:59.999,0.061791913301854,2.0940000000000003,5398.7,0.0045935,1007057.3,0.05687823263385753,0.0062714487810463125,0.7835000873875719,0.9828365201628563,0.0024763720493895963,0.002112236941021515,0,2.5,0.0
35,2023-01-20 14:46:59.999,0.0608763178200346,2.089,10730.9,0.0045874999999999,864030.5,0.05689407957002067,0.006267114424645173,0.6354181494363565,0.7835000873875719,0.0024432378342551884,0.0022201128139752555,0,2.5,0.0
36,2023-01-20 14:47:59.999,0.0608962537924933,2.0875,4680.6,0.0045845,431482.6,0.05691129657348287,0.006261055145209961,0.6364673567935476,0.6354181494363565,0.0024115396503482556,0.0023088345970918443,0,2.5,0.0
37,2023-01-20 14:48:59.999,0.0612386447534269,2.0895,3685.5,0.004587,2512745.1,0.0569264775424651,0.006258277337788621,0.6890342147229797,0.6364673567935476,0.0023841302371847544,0.0023841302371847544,0,2.0,0.0
38,2023-01-20 14:49:59.999,0.0617034077639724,2.0915,5022.0,0.0045889999999999,734477.6,0.056942167950169854,0.006256072011226535,0.7610589848164298,0.6890342147229797,0.002363630579235065,0.002379005322697332,0,2.0,0.0
39,2023-01-20 14:50:59.999,0.0620931420263399,2.09,7563.6,0.0045845,811397.1,0.056958909257884965,0.0062537052557554065,0.8209905261732314,0.7610589848164298,0.0023500573858896276,0.0023738804082099095,0,2.0,0.0
40,2023-01-20 14:51:59.999,0.0620445712768562,2.0935,11744.6,0.0045915,808774.5,0.056973582786222714,0.006253226237114685,0.8109395531758818,0.8209905261732314,0.0023354149074895376,0.0023687554937224875,0,2.0,0.0
