index,close_time,transaction_id,positions,DOTUSDT_units,JASMYUSDT_units,entry_DOTUSDT_price,entry_JASMYUSDT_price,historical_DOTUSDT_mid,historical_JASMYUSDT_mid,historical_DOTUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,DOTUSDT_raw_pnl,JASMYUSDT_raw_pnl,DOTUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
567.0,2023-01-21 00:24:59.999,1.0,,0.0,0.0,,,6.244,0.0050895,4977.88,2281573.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
568.0,2023-01-21 00:25:59.999,1.0,,0.0,0.0,,,6.2695,0.0050945,14207.29,506370.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
569.0,2023-01-21 00:26:59.999,1.0,,0.0,0.0,,,6.281499999999999,0.0050915,28190.74,1725550.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
570.0,2023-01-21 00:27:59.999,1.0,,0.0,0.0,,,6.2885,0.0051005,11148.48,1928844.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
571.0,2023-01-21 00:28:59.999,1.0,,0.0,0.0,,,6.266500000000001,0.0051,7221.7,1364775.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
572.0,2023-01-21 00:29:59.999,1.0,,0.0,0.0,,,6.253500000000001,0.0050904999999999,6371.11,996056.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
573.0,2023-01-21 00:30:59.999,1.0,,0.0,0.0,,,6.255,0.0050875,20298.07,1831158.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
574.0,2023-01-21 00:31:59.999,1.0,,0.0,0.0,,,6.247999999999999,0.005093,6698.23,71375.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
575.0,2023-01-21 00:32:59.999,1.0,,0.0,0.0,,,6.276,0.0051015,15028.65,632038.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
576.0,2023-01-21 00:33:59.999,1.0,,0.0,0.0,,,6.295,0.0051105,10189.18,3922780.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
577.0,2023-01-21 00:34:59.999,1.0,,0.0,0.0,,,6.281,0.0051065,7121.1,1492851.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
578.0,2023-01-21 00:35:59.999,1.0,,0.0,0.0,,,6.276999999999999,0.0051015,1236.58,840819.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
579.0,2023-01-21 00:36:59.999,1.0,,0.0,0.0,,,6.2645,0.005098,3362.33,5864434.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
580.0,2023-01-21 00:37:59.999,1.0,,0.0,0.0,,,6.267,0.0050845,14511.13,4455105.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
581.0,2023-01-21 00:38:59.999,1.0,,0.0,0.0,,,6.292999999999999,0.0051005,17517.01,2068711.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
582.0,2023-01-21 00:39:59.999,1.0,,0.0,0.0,,,6.2805,0.0051059999999999,5661.63,792429.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
583.0,2023-01-21 00:40:59.999,1.0,,0.0,0.0,,,6.272,0.005108,3814.4,2008146.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
584.0,2023-01-21 00:41:59.999,1.0,,0.0,0.0,,,6.263,0.005104,3537.79,2760932.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
585.0,2023-01-21 00:42:59.999,1.0,,0.0,0.0,,,6.2545,0.0050995,2650.69,3836141.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
586.0,2023-01-21 00:43:59.999,1.0,,0.0,0.0,,,6.2665,0.0051199999999999,11835.24,3827485.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
587.0,2023-01-21 00:44:59.999,1.0,,0.0,0.0,,,6.2655,0.005126,2489.68,2857955.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
588.0,2023-01-21 00:45:59.999,1.0,,0.0,0.0,,,6.2755,0.0051334999999999,2610.08,3849741.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
589.0,2023-01-21 00:46:59.999,1.0,,0.0,0.0,,,6.2785,0.0051315,1918.53,983216.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
590.0,2023-01-21 00:47:59.999,1.0,,0.0,0.0,,,6.26,0.005117,5880.62,2620506.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
591.0,2023-01-21 00:48:59.999,1.0,,0.0,0.0,,,6.244,0.0051035,5012.22,1437322.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
592.0,2023-01-21 00:49:59.999,1.0,,0.0,0.0,,,6.2465,0.0051024999999999,6023.18,1081330.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
593.0,2023-01-21 00:50:59.999,1.0,,0.0,0.0,,,6.25,0.0051055,5755.63,3190106.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
594.0,2023-01-21 00:51:59.999,1.0,,0.0,0.0,,,6.2555,0.005107,1899.65,213600.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
595.0,2023-01-21 00:52:59.999,1.0,,0.0,0.0,,,6.253,0.0051035,11173.31,1493046.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
596.0,2023-01-21 00:53:59.999,1.0,,0.0,0.0,,,6.2620000000000005,0.005119,1515.38,1143259.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
597.0,2023-01-21 00:54:59.999,1.0,,0.0,0.0,,,6.266,0.005126,2102.98,3638433.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
598.0,2023-01-21 00:55:59.999,1.0,,0.0,0.0,,,6.2585,0.005124,1172.47,3247721.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
599.0,2023-01-21 00:56:59.999,1.0,,0.0,0.0,,,6.261,0.005126,621.99,406710.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
600.0,2023-01-21 00:57:59.999,1.0,,0.0,0.0,,,6.2525,0.0051255,5351.67,8419686.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
601.0,2023-01-21 00:58:59.999,1.0,,0.0,0.0,,,6.243,0.0051265,1133.24,2043787.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
602.0,2023-01-21 00:59:59.999,1.0,,0.0,0.0,,,6.2455,0.0051249999999999,1586.75,1905788.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
603.0,2023-01-21 01:00:59.999,1.0,,0.0,0.0,,,6.251,0.005136,12308.16,8267693.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
604.0,2023-01-21 01:01:59.999,1.0,,0.0,0.0,,,6.2565,0.005142,1104.72,3420161.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
605.0,2023-01-21 01:02:59.999,1.0,,0.0,0.0,,,6.2545,0.0051405,3612.15,3160885.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
606.0,2023-01-21 01:03:59.999,1.0,,0.0,0.0,,,6.258,0.005148,5310.52,11135603.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
607.0,2023-01-21 01:04:59.999,1.0,,0.0,0.0,,,6.2535,0.005151,7401.21,3165499.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
608.0,2023-01-21 01:05:59.999,1.0,,0.0,0.0,,,6.266,0.005153,40122.65,2781107.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
609.0,2023-01-21 01:06:59.999,1.0,,0.0,0.0,,,6.279,0.005156,1165.69,3029156.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
610.0,2023-01-21 01:07:59.999,1.0,,0.0,0.0,,,6.275,0.00515,12827.68,5231267.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
611.0,2023-01-21 01:08:59.999,1.0,,0.0,0.0,,,6.263,0.005147,3022.86,2707997.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
612.0,2023-01-21 01:09:59.999,1.0,,0.0,0.0,,,6.256,0.005134,1305.37,4476086.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
613.0,2023-01-21 01:10:59.999,1.0,,0.0,0.0,,,6.2525,0.0051335,5789.76,1297263.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
614.0,2023-01-21 01:11:59.999,1.0,,0.0,0.0,,,6.2615,0.005144,6332.41,1963649.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
615.0,2023-01-21 01:12:59.999,1.0,,0.0,0.0,,,6.2620000000000005,0.0051505,711.98,1126773.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
616.0,2023-01-21 01:13:59.999,1.0,,0.0,0.0,,,6.2565,0.0051445,1842.31,607511.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
617.0,2023-01-21 01:14:59.999,1.0,,0.0,0.0,,,6.2515,0.0051305,2209.6,3757654.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
618.0,2023-01-21 01:15:59.999,1.0,,0.0,0.0,,,6.259,0.0051305,2865.44,4307445.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
619.0,2023-01-21 01:16:59.999,1.0,,0.0,0.0,,,6.2705,0.005137,952.74,655097.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
620.0,2023-01-21 01:17:59.999,1.0,,0.0,0.0,,,6.269500000000001,0.0051389999999999,3374.65,708705.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
621.0,2023-01-21 01:18:59.999,1.0,,0.0,0.0,,,6.2675,0.0051319999999999,4179.23,334967.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
622.0,2023-01-21 01:19:59.999,1.0,,0.0,0.0,,,6.273,0.0051335,1695.77,857936.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
623.0,2023-01-21 01:20:59.999,1.0,,0.0,0.0,,,6.2775,0.00514,2729.03,751748.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
624.0,2023-01-21 01:21:59.999,1.0,,0.0,0.0,,,6.278499999999999,0.0051465,1626.31,2099675.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
625.0,2023-01-21 01:22:59.999,1.0,,0.0,0.0,,,6.2795000000000005,0.0051485,769.66,1944808.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
626.0,2023-01-21 01:23:59.999,1.0,,0.0,0.0,,,6.2865,0.005156,3339.47,4203773.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
627.0,2023-01-21 01:24:59.999,1.0,,0.0,0.0,,,6.2955000000000005,0.0051635,12439.4,3237415.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
628.0,2023-01-21 01:25:59.999,1.0,,0.0,0.0,,,6.3035,0.005168,4376.68,1681648.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
629.0,2023-01-21 01:26:59.999,1.0,,0.0,0.0,,,6.3065,0.005169,5854.41,712866.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
630.0,2023-01-21 01:27:59.999,1.0,,0.0,0.0,,,6.308999999999999,0.005169,7068.65,1951422.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
631.0,2023-01-21 01:28:59.999,1.0,,0.0,0.0,,,6.3005,0.0051575,1733.32,2087114.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
632.0,2023-01-21 01:29:59.999,1.0,,0.0,0.0,,,6.2940000000000005,0.0051575,901.63,842209.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
633.0,2023-01-21 01:30:59.999,1.0,,0.0,0.0,,,6.285,0.005153,1994.58,939282.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
634.0,2023-01-21 01:31:59.999,1.0,,0.0,0.0,,,6.279,0.0051475,3465.09,277155.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
635.0,2023-01-21 01:32:59.999,1.0,,0.0,0.0,,,6.2885,0.005159,1898.52,729094.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
636.0,2023-01-21 01:33:59.999,1.0,,0.0,0.0,,,6.283,0.0051645,4372.37,2303346.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
637.0,2023-01-21 01:34:59.999,1.0,,0.0,0.0,,,6.281,0.0051664999999999,5679.89,1125821.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
638.0,2023-01-21 01:35:59.999,1.0,,0.0,0.0,,,6.276999999999999,0.0051625,6384.2,2032450.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
639.0,2023-01-21 01:36:59.999,1.0,,0.0,0.0,,,6.265499999999999,0.0051545,6250.1,1892484.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
640.0,2023-01-21 01:37:59.999,1.0,,0.0,0.0,,,6.268000000000001,0.0051515,3960.25,1011387.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
641.0,2023-01-21 01:38:59.999,1.0,,0.0,0.0,,,6.276,0.0051545,1508.3,3438260.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
642.0,2023-01-21 01:39:59.999,1.0,,0.0,0.0,,,6.284,0.0051734999999999,2851.57,3381344.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
643.0,2023-01-21 01:40:59.999,1.0,,0.0,0.0,,,6.281000000000001,0.0051649999999999,2482.49,892241.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
644.0,2023-01-21 01:41:59.999,1.0,,0.0,0.0,,,6.2835,0.005163,4375.18,486549.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
645.0,2023-01-21 01:42:59.999,1.0,,0.0,0.0,,,6.286,0.0051585,1365.16,6769869.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
646.0,2023-01-21 01:43:59.999,1.0,,0.0,0.0,,,6.2805,0.0051545,1329.36,274094.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
647.0,2023-01-21 01:44:59.999,1.0,,0.0,0.0,,,6.275499999999999,0.0051485,825.81,1142477.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
648.0,2023-01-21 01:45:59.999,1.0,,0.0,0.0,,,6.272,0.005147,2623.25,754020.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
649.0,2023-01-21 01:46:59.999,1.0,,0.0,0.0,,,6.272,0.0051485,2876.09,936818.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
650.0,2023-01-21 01:47:59.999,1.0,,0.0,0.0,,,6.272,0.0051494999999999,1007.23,239620.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
651.0,2023-01-21 01:48:59.999,1.0,,0.0,0.0,,,6.2675,0.005142,1099.46,2182455.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
652.0,2023-01-21 01:49:59.999,1.0,,0.0,0.0,,,6.2615,0.0051494999999999,4022.9,10355235.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
653.0,2023-01-21 01:50:59.999,1.0,,0.0,0.0,,,6.2585,0.005155,4513.36,1753904.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
654.0,2023-01-21 01:51:59.999,1.0,,0.0,0.0,,,6.261,0.0051565,4919.93,724439.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
655.0,2023-01-21 01:52:59.999,1.0,,0.0,0.0,,,6.263,0.00515,838.0,178929.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
656.0,2023-01-21 01:53:59.999,1.0,,0.0,0.0,,,6.256,0.005141,7196.23,593452.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
657.0,2023-01-21 01:54:59.999,1.0,,0.0,0.0,,,6.2565,0.0051424999999999,2156.46,1414294.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
658.0,2023-01-21 01:55:59.999,1.0,,0.0,0.0,,,6.257,0.005145,6037.59,2086103.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
659.0,2023-01-21 01:56:59.999,1.0,,0.0,0.0,,,6.258,0.0051459999999999,845.33,843836.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
660.0,2023-01-21 01:57:59.999,1.0,,0.0,0.0,,,6.253,0.0051395,2535.3,1007359.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
661.0,2023-01-21 01:58:59.999,1.0,,0.0,0.0,,,6.2545,0.0051405,2100.49,796183.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
662.0,2023-01-21 01:59:59.999,1.0,,0.0,0.0,,,6.2455,0.0051345,31098.79,683029.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
663.0,2023-01-21 02:00:59.999,1.0,,0.0,0.0,,,6.2355,0.005136,4485.17,413145.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
664.0,2023-01-21 02:01:59.999,1.0,,0.0,0.0,,,6.2355,0.0051424999999999,1202.56,380711.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
665.0,2023-01-21 02:02:59.999,1.0,,0.0,0.0,,,6.241,0.0051445,2212.8,636895.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
666.0,2023-01-21 02:03:59.999,1.0,,0.0,0.0,,,6.2455,0.0051505,303.35,190477.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
667.0,2023-01-21 02:04:59.999,1.0,,0.0,0.0,,,6.251,0.005153,5084.96,634140.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
668.0,2023-01-21 02:05:59.999,1.0,,0.0,0.0,,,6.247,0.0051509999999999,1330.51,315685.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
669.0,2023-01-21 02:06:59.999,1.0,,0.0,0.0,,,6.2415,0.0051475,1260.15,172864.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
670.0,2023-01-21 02:07:59.999,1.0,,0.0,0.0,,,6.2490000000000006,0.005152,681.03,1040788.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
671.0,2023-01-21 02:08:59.999,1.0,,0.0,0.0,,,6.256,0.005159,3012.01,946328.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
672.0,2023-01-21 02:09:59.999,1.0,,0.0,0.0,,,6.254,0.005166,2275.76,806722.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
673.0,2023-01-21 02:10:59.999,1.0,,0.0,0.0,,,6.249499999999999,0.0051675,3095.35,888973.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
674.0,2023-01-21 02:11:59.999,1.0,,0.0,0.0,,,6.2485,0.005178,1027.41,1696290.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
675.0,2023-01-21 02:12:59.999,1.0,,0.0,0.0,,,6.2490000000000006,0.0051715,1226.94,3166868.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
676.0,2023-01-21 02:13:59.999,1.0,,0.0,0.0,,,6.2465,0.0051665,410.97,178520.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
677.0,2023-01-21 02:14:59.999,1.0,,0.0,0.0,,,6.2445,0.0051664999999999,807.06,525875.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
678.0,2023-01-21 02:15:59.999,1.0,,0.0,0.0,,,6.2485,0.0051649999999999,1061.41,395045.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
679.0,2023-01-21 02:16:59.999,1.0,,0.0,0.0,,,6.2485,0.005166,606.23,208844.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
680.0,2023-01-21 02:17:59.999,1.0,,0.0,0.0,,,6.2505,0.005161,1323.32,1600478.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
681.0,2023-01-21 02:18:59.999,1.0,,0.0,0.0,,,6.2515,0.0051635,1015.46,317704.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
682.0,2023-01-21 02:19:59.999,1.0,,0.0,0.0,,,6.25,0.0051655,2463.35,194708.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
683.0,2023-01-21 02:20:59.999,1.0,,0.0,0.0,,,6.2535,0.005173,1392.81,1287675.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
684.0,2023-01-21 02:21:59.999,1.0,,0.0,0.0,,,6.251,0.005175,1904.24,883140.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
685.0,2023-01-21 02:22:59.999,1.0,,0.0,0.0,,,6.2485,0.0051725,408.61,132718.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
686.0,2023-01-21 02:23:59.999,1.0,,0.0,0.0,,,6.244999999999999,0.0051725,1662.55,93190.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
687.0,2023-01-21 02:24:59.999,1.0,,0.0,0.0,,,6.246499999999999,0.005182,2248.61,8638164.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
688.0,2023-01-21 02:25:59.999,1.0,,0.0,0.0,,,6.251,0.005188,487.14,2863026.1,3.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
689.0,2023-01-21 02:26:59.999,1.0,,0.0,0.0,,,6.252,0.0051839999999999,841.16,4043884.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
690.0,2023-01-21 02:27:59.999,1.0,,0.0,0.0,,,6.2555,0.005183,505.54,757945.2,4.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
691.0,2023-01-21 02:28:59.999,1.0,,0.0,0.0,,,6.260999999999999,0.0051839999999999,3487.11,1251024.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
692.0,2023-01-21 02:29:59.999,1.0,,0.0,0.0,,,6.2595,0.005185,986.24,923179.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
693.0,2023-01-21 02:30:59.999,1.0,,0.0,0.0,,,6.259499999999999,0.0051835,763.85,851680.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
694.0,2023-01-21 02:31:59.999,1.0,,0.0,0.0,,,6.258,0.005185,791.93,206450.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
695.0,2023-01-21 02:32:59.999,1.0,,0.0,0.0,,,6.254,0.005183,3617.22,945398.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
696.0,2023-01-21 02:33:59.999,1.0,,0.0,0.0,,,6.2490000000000006,0.0051765,932.54,1289316.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
697.0,2023-01-21 02:34:59.999,1.0,,0.0,0.0,,,6.243,0.005167,1106.93,1273683.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
698.0,2023-01-21 02:35:59.999,1.0,,0.0,0.0,,,6.246,0.005166,1533.79,2541306.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
