index,close_time,historical_spread,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,historical_rolling_mean_6840_minutes,historical_rolling_sd_6840_minutes,historical_rolling_z_score_6840_minutes,historical_rolling_z_score_6840_minutes_lag_1,rolling_sd_6840_minutes,algo_trading_rolling_sd_6840_minutes_percentile_75th,signal_6840_minutes,threshold_6840_minutes,delayed_signal_6840_minutes
0,2023-01-20 14:57:59.999,0.0598842419521155,5.8685,6255.55,0.0046015,477228.2,0.012389332074889936,0.0304744612655963,1.5585151600643472,0.0,,0.00039556025984526324,0,2.0,0.0
1,2023-01-20 14:58:59.999,0.0593248352679065,5.863,7775.76,0.004599,474194.9,0.012400048975414718,0.03047807561886189,1.5396243148452444,1.5585151600643472,0.00039556025984526324,0.00039556025984526324,0,2.0,0.0
2,2023-01-20 14:59:59.999,0.0596850672170141,5.866,5663.65,0.0046,362044.7,0.012410712491010691,0.030481857694598737,1.5509013656467612,1.5396243148452444,0.00028354114063579224,0.0003675554800428955,0,2.0,0.0
3,2023-01-20 15:00:59.999,0.0609343812491305,5.872,10924.71,0.0045985,512211.2,0.012421630119571795,0.030485861722237044,1.5913196606206628,1.5509013656467612,0.0006914109866937952,0.0005434856232695292,0,2.5,0.0
4,2023-01-20 15:01:59.999,0.0606124589342291,5.867,14443.56,0.004595,284575.6,0.012432736197581106,0.030489578288727517,1.5802029887196178,1.5913196606206628,0.0006666541038407309,0.000672843324553997,0,2.0,0.0
5,2023-01-20 15:02:59.999,0.0599495412387822,5.864,4004.38,0.0045959999999999,397986.4,0.01244382294706533,0.030493066910354784,1.5579186715254594,1.5802029887196178,0.0005989544127157576,0.0006666541038407309,0,2.0,0.0
6,2023-01-20 15:03:59.999,0.061633938650953,5.885,22231.32,0.0046085,1281522.6,0.012455104090415175,0.0304969893060408,1.6125799850936942,1.5579186715254594,0.0008065783772789198,0.0006852217659805291,0,2.5,0.0
7,2023-01-20 15:04:59.999,0.0618700932232432,5.8935,7813.56,0.0046165,666508.4,0.012466374925228143,0.03050100373944706,1.6197407377161508,1.6125799850936942,0.0009327537599353499,0.0007489946819863575,0,2.5,0.0
8,2023-01-20 15:05:59.999,0.0623414900604739,5.9025,26585.58,0.0046235,1640057.0,0.012477588674832249,0.030505238237363973,1.634601277251015,1.6197407377161508,0.0010693344243803244,0.0008381222229430273,0,2.5,0.0
9,2023-01-20 15:06:59.999,0.0627837645442932,5.906000000000001,3146.02,0.0046245,1682224.6,0.012488829894768391,0.030509606722342923,1.6484950169053674,1.634601277251015,0.0012056521429809621,0.0009327537599353499,0,2.5,0.0
10,2023-01-20 15:07:59.999,0.0626896862331207,5.904999999999999,10802.26,0.004624,778956.3,0.012500136558764521,0.030513878037547414,1.6448105879101238,1.6484950169053674,0.00126442586159972,0.0010351892582690808,0,2.5,0.0
11,2023-01-20 15:08:59.999,0.0620120646588269,5.901,11085.54,0.004624,981090.0,0.012511406436037084,0.030517926916352692,1.622019030272513,1.6448105879101238,0.0012362253167396493,0.0011374932836806433,0,2.5,0.0
12,2023-01-20 15:09:59.999,0.0605418140415725,5.891,11656.34,0.0046225,400287.1,0.012522359601907639,0.030521718594131754,1.5732880273949352,1.622019030272513,0.0011953005473253194,0.00119788844623923,0,2.0,0.0
13,2023-01-20 15:10:59.999,0.0613894347801133,5.892,4805.14,0.004618,385717.7,0.012533464018411971,0.030525678308152126,1.600487637604893,1.5732880273949352,0.0011510607537031133,0.0011953005473253194,0,2.0,0.0
14,2023-01-20 15:11:59.999,0.0611055513956193,5.885,8058.39,0.004612,2136981.4,0.012544512237408118,0.030529580284185093,1.5906225603555622,1.600487637604893,0.0011091945968283578,0.001184240598919768,0,2.0,0.0
15,2023-01-20 15:12:59.999,0.0602938952467493,5.882,6534.72,0.004614,327261.7,0.01255536778488324,0.03053335553722828,1.5634877537013612,1.5906225603555622,0.0010911730950935712,0.0011731806505142165,0,2.0,0.0
