index,close_time,predictions_DOTUSDT,actual_DOTUSDT,predictions_JASMYUSDT,actual_JASMYUSDT,log_actual_price_DOTUSDT,log_prediction_DOTUSDT,log_actual_price_JASMYUSDT,log_prediction_JASMYUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5760_minutes,actual_spread_rolling_sd_5760_minutes,predicted_spread_rolling_mean_5760_minutes,predicted_spread_rolling_sd_5760_minutes,predicted_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes_lag_1,predicted_spread_rolling_sd_5760_minutes_percentile_75th,historical_spread,historical_DOTUSDT_mid,historical_DOTUSDT_vol,historical_JASMYUSDT_mid,historical_JASMYUSDT_vol,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 14:57:59.999,5.807980864998737,5.8685,0.0045972926852632,0.0046015,1.7695990645580415,1.7592329829231865,-5.381372941685362,-5.382287695430584,0.05015482819916417,0.059884241952115946,0.01955731218675475,0.026710793187791643,0.01956262333343283,0.02671151639652614,1.145281473788208,1.5097615964393338,0.0,0.02671151639652614,0.0598842419521155,5.8685,6255.55,0.0046015,477228.2,0,2.0,0
1,2023-01-20 14:58:59.999,5.818815866159543,5.863,0.0045974493924325,0.004599,1.768661417982078,1.7610967816199112,-5.38191639042435,-5.3822536091738975,0.051994902888242045,0.059324835267906995,0.01957309225594207,0.02670743325893309,0.01957872006545991,0.02670853066589047,1.21370146595825,1.488414952742371,1.5097615964393338,0.02671076996386722,0.0593248352679065,5.863,7775.76,0.004599,474194.9,0,2.0,0
2,2023-01-20 14:59:59.999,5.80949311725898,5.866,0.0045938729179719,0.0046,1.7691729705552592,1.7594933239011123,-5.381698975487088,-5.38303183770736,0.050933091612132886,0.05968506721701394,0.019588816621729253,0.026704382075696066,0.019594257391559216,0.02670525687322767,1.1735080613282252,1.5014858041510986,1.488414952742371,0.026710023531208306,0.0596850672170141,5.866,5663.65,0.0046,362044.7,0,2.0,0
3,2023-01-20 15:00:59.999,5.806867554246537,5.872,0.0045936135019904,0.0045985,1.7701952913122145,1.7590412781819063,-5.382025115621522,-5.3830883092970225,0.05052035007458855,0.06093438124913053,0.019604509193333723,0.026702115516683802,0.019609875595153068,0.026702904099389493,1.1575697671079224,1.5478126454053203,1.5014858041510986,0.026709277098549387,0.0609343812491305,5.872,10924.71,0.0045985,512211.2,0,2.0,0
4,2023-01-20 15:01:59.999,5.810501743669907,5.867,0.0045919250401376,0.004595,1.7693434299437227,1.7596669257702235,-5.382786523174486,-5.383455944109957,0.051401871201426586,0.06061245893422895,0.019619829224794556,0.02670032458879286,0.019625345982645037,0.026701290032346968,1.190074531241234,1.5352858192083763,1.5478126454053203,0.02670853066589047,0.0606124589342291,5.867,14443.56,0.004595,284575.6,0,2.0,0
5,2023-01-20 15:02:59.999,5.806920961819202,5.864,0.0045892219186623,0.004596,1.7688319645843504,1.7590504754516156,-5.382568918995628,-5.384044785910558,0.051195254309490235,0.059949541238782045,0.01963515343762077,0.026698136846283537,0.019640631670717775,0.02669905705767023,1.1818628115073186,1.5100075347307678,1.5352858192083763,0.02670771221772477,0.0599495412387822,5.864,4004.38,0.0045959999999999,397986.4,0,2.0,0
6,2023-01-20 15:03:59.999,5.804100120925238,5.885,0.0045883323159927,0.0046085,1.77240674071224,1.758564585204865,-5.379852854530555,-5.38423865077905,0.05084429385760836,0.061633938650953235,0.019650968651669945,0.02669602973410407,0.019656383219489065,0.026696875571466435,1.1682232459986017,1.5726297287439044,1.5100075347307678,0.02670689376955907,0.061633938650953,5.885,22231.32,0.0046085,1281522.6,0,2.0,0
7,2023-01-20 15:04:59.999,5.820453973330404,5.8935,0.0045965927523054,0.0046165,1.7738500486844873,1.7613782609917734,-5.378118436751592,-5.382439955965895,0.05240607947968967,0.06187009322324344,0.019666899060197935,0.02669384057783907,0.019672581959073045,0.02669500812691697,1.2262029426996488,1.581008698991112,1.5726297287439044,0.02670607532139337,0.0618700932232432,5.8935,7813.56,0.0046165,666508.4,0,2.0,0
8,2023-01-20 15:05:59.999,5.824225359040828,5.9025,0.0046042943307105,0.0046235,1.775375989977531,1.762026005036009,-5.37660328494658,-5.380765860819565,0.05188865462848691,0.062341490060473514,0.019682571030240632,0.026692391269659853,0.01968816139364946,0.026693446583891618,1.2063070661796482,1.5981677549707405,1.581008698991112,0.02670525687322767,0.0623414900604739,5.9025,26585.58,0.0046235,1640057.0,0,2.0,0
9,2023-01-20 15:06:59.999,5.834162535601694,5.906,0.0046139772126664,0.0046245,1.7759687833217308,1.763730731119443,-5.376387021969959,-5.3786650579800055,0.052131223600079934,0.0627837645442928,0.01969834466330229,0.02669101153023883,0.01970397439406723,0.02669211479726351,1.2148624959959022,1.6142295630938561,1.5981677549707405,0.026704668679768125,0.0627837645442932,5.906000000000001,3146.02,0.0046245,1682224.6,0,2.0,0
