index,close_time,predictions_ETHUSDT,actual_ETHUSDT,predictions_SHIBUSDT,actual_SHIBUSDT,log_actual_price_ETHUSDT,log_prediction_ETHUSDT,log_actual_price_SHIBUSDT,log_prediction_SHIBUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5040_minutes,actual_spread_rolling_sd_5040_minutes,predicted_spread_rolling_mean_5040_minutes,predicted_spread_rolling_sd_5040_minutes,predicted_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes,actual_rolling_z_score_5040_minutes_lag_1,predicted_spread_rolling_sd_5040_minutes_percentile_75th,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_SHIBUSDT_mid,historical_SHIBUSDT_vol,signal_5040_minutes,threshold_5040_minutes,delayed_signal_5040_minutes
0,2023-01-20 16:43:59.999,1584.4533264203806,1585.085,1.1555069133338628e-05,1.1635e-05,7.368393312633716,7.3679947223515185,-11.36149276121002,-11.368386331275419,-0.03563370402888033,-0.040929337333719396,-0.037049023423188256,0.041608572397056134,-0.037048742661554786,0.041604449951244876,0.034011713514604816,-0.09325755936787866,0.0,0.041604449951244876,-0.0409293373337185,1585.085,1021.493,1.1635e-05,10440648604.0,0,2.0,0
1,2023-01-20 16:44:59.999,1587.127007712275,1585.005,1.154518889885783e-05,1.1635e-05,7.368342840880538,7.36968074738862,-11.36149276121002,-11.369241753329105,-0.033241083658917425,-0.04097980908689802,-0.03706369967495223,0.0415969095294942,-0.03706294136985086,0.0415928183053218,0.09188744275221256,-0.0941442394697395,-0.09325755936787866,0.04160154203976411,-0.0409798090868989,1585.005,1512.4681,1.1635e-05,5826756753.0,0,2.0,0
2,2023-01-20 16:45:59.999,1587.3534973423425,1584.84,1.154738597590572e-05,1.163e-05,7.368238734843713,7.369823441369629,-11.361922591433702,-11.369051469043663,-0.03325556821618747,-0.04072886695928979,-0.037078244353323575,0.041585371081241135,-0.03707748603629577,0.04158128101234861,0.09191438375776077,-0.08778622171807393,-0.0941442394697395,0.04159863412828334,-0.040728866959288,1584.84,845.033,1.163e-05,8688076052.0,0,2.0,0
3,2023-01-20 16:46:59.999,1587.060404405806,1583.305,1.1560157961034236e-05,1.1605e-05,7.367269713463623,7.369638781809509,-11.364074518237874,-11.367946030364072,-0.034353341727951126,-0.03992035474653299,-0.03709266695129743,0.04157374753458629,-0.037092123542207305,0.04156964166955148,0.06588418144249376,-0.06801618720763945,-0.08778622171807393,0.04159572621680257,-0.0399203547465347,1583.3049999999998,768.089,1.1605000000000002e-05,7845801977.0,0,2.0,0
4,2023-01-20 16:47:59.999,1585.5425080135626,1585.985,1.1539968604377934e-05,1.1615e-05,7.368960944394709,7.368681904097445,-11.363213191741902,-11.369694017479189,-0.03386634792405108,-0.03894059633302138,-0.03710693270892705,0.041562041637841475,-0.037106289863304186,0.04155794409168215,0.07796203614176346,-0.04411870908730369,-0.06801618720763945,0.0415928183053218,-0.0389405963330204,1585.985,631.1147,1.1615e-05,10856714629.0,0,2.0,0
5,2023-01-20 16:48:59.999,1587.2160520463558,1586.9,1.1539847509726528e-05,1.163e-05,7.369537706568797,7.369736849915932,-11.361922591433702,-11.369704511033452,-0.03280273422467861,-0.039429895234206036,-0.037121243846248486,0.04155041941021989,-0.03712038716907698,0.04154634247269209,0.1039237797463474,-0.055562649444392986,-0.04411870908730369,0.041589933982078504,-0.0394298952342069,1586.9,916.3916,1.163e-05,6281232165.0,0,2.0,0
6,2023-01-20 16:49:59.999,1587.505722046393,1588.245,1.152515642071138e-05,1.163e-05,7.370384912022688,7.3699193351990235,-11.361922591433702,-11.370978396877666,-0.031567994340198524,-0.03858268978031454,-0.03713543438614434,0.04153870143899349,-0.03713432995447485,0.04153465515538698,0.13401665653541314,-0.03484113234246703,-0.055562649444392986,0.04158704965883521,-0.0385826897803127,1588.245,577.2642,1.163e-05,3571537017.0,0,2.0,0
7,2023-01-20 16:50:59.999,1588.2172289824312,1586.17,1.1499050799458752e-05,1.1605e-05,7.369077584344654,7.370367426521167,-11.364074518237874,-11.373246065179115,-0.02924676468665588,-0.03811248386550137,-0.03714932720307303,0.04152731510633708,-0.03714775954536297,0.04152334509192621,0.19027838054028456,-0.0231933285347734,-0.03484113234246703,0.04158416533559191,-0.0381124838655004,1586.17,344.1892,1.1605000000000002e-05,3748681322.0,0,2.0,0
8,2023-01-20 16:51:59.999,1586.5137902378726,1587.375,1.14775389958599e-05,1.161e-05,7.369836987509197,7.369294303224914,-11.363643762254474,-11.375118563237004,-0.02877316799504115,-0.037708893561008594,-0.03716315956917207,0.041515886883535746,-0.03716149521853249,0.04151193701496559,0.2020702435655374,-0.013145184477630608,-0.0231933285347734,0.04158128101234861,-0.0377088935610103,1587.375,572.308,1.161e-05,7455513158.0,0,2.0,0
9,2023-01-20 16:52:59.999,1587.3703880944154,1590.25,1.149523203943464e-05,1.162e-05,7.371646515558914,7.369834082138832,-11.362782806540508,-11.37357821383415,-0.02950574778913584,-0.03661053175568352,-0.03717684679778474,0.0415043293374957,-0.03717532505626348,0.04150035307200212,0.18480751847631535,0.013644722156481269,-0.013145184477630608,0.04157837117664933,-0.0366105317556844,1590.25,1540.5741,1.162e-05,6560911151.0,4,2.0,0
10,2023-01-20 16:53:59.999,1589.5272539599596,1590.945,1.152443685399264e-05,1.163e-05,7.372083458287076,7.371191926451084,-11.361922591433702,-11.371040833269529,-0.030243829408336254,-0.03688414351592684,-0.03719051678916816,0.04149288308029786,-0.03718913875160005,0.041488882678375,0.1674016964280375,0.007383754767014487,0.013644722156481269,0.04157546134095005,-0.0368841435159268,1590.9450000000002,809.9337,1.163e-05,6412698026.0,0,2.0,4
11,2023-01-20 16:54:59.999,1590.2239494978735,1591.63,1.1529228520081157e-05,1.1625e-05,7.372513927332158,7.371630134036826,-11.362352606490854,-11.370625136582708,-0.030148995409385648,-0.036098473630354455,-0.03720410241894643,0.04148131217912467,-0.037202702873814594,0.04147731658662295,0.17006180835487972,0.026653659937700275,0.007383754767014487,0.041572551505250764,-0.0360984736303535,1591.63,786.4548,1.1625e-05,9836964275.0,0,2.0,0
12,2023-01-20 16:55:59.999,1590.8424613273287,1589.245,1.1540435091054335e-05,1.16e-05,7.3710143396734535,7.372019004784789,-11.364505459851955,-11.369653594730728,-0.03056263721686925,-0.035819762342080175,-0.03721769014473393,0.041469638760144964,-0.037216369959665915,0.041465631241880886,0.16046379962199395,0.03370966915673392,0.026653659937700275,0.04156964166955148,-0.0358197623420792,1589.245,760.9385,1.16e-05,8589386996.0,0,2.0,0
13,2023-01-20 16:56:59.999,1589.4020128721468,1587.5599,1.150843057852796e-05,1.159e-05,7.369953462338467,7.371113131940502,-11.365367900612613,-11.372430697392023,-0.029174568993241223,-0.03616824675508745,-0.03723119672082079,0.04145820752157444,-0.03722959850068044,0.04145425049251301,0.1943113049141733,0.02563907195409238,0.03370966915673392,0.041566717275084146,-0.0361681837653407,1587.56,373.3549,1.159e-05,7868836471.0,0,2.0,0
14,2023-01-20 16:57:59.999,1588.3058094606313,1587.57,1.1484674504676598e-05,1.1605e-05,7.369959824282902,7.37042319849395,-11.364074518237874,-11.37449706313239,-0.02815764395767051,-0.0372302439272536,-0.03724477305403255,0.04144699993876396,-0.0372429704098952,0.041443086337047984,0.21922417597800575,0.0003505471276669917,0.02563907195409238,0.04156379288061682,-0.0372302439272544,1587.5700000000002,457.4738,1.1605000000000002e-05,3109290249.0,0,2.0,0
15,2023-01-20 16:58:59.999,1588.2996033888471,1585.39,1.149555876162045e-05,1.1585e-05,7.36858571282671,7.3704192911331186,-11.365799400079935,-11.373549791829126,-0.0289440159264176,-0.03717956927454491,-0.037258335592234446,0.04143579106779388,-0.03725668625288396,0.04143184644361256,0.20063480245273754,0.0019009246754976702,0.0003505471276669917,0.04156086848614948,-0.0371795692745458,1585.39,809.2374,1.1585e-05,9500919337.0,0,2.0,0
