index,close_time,transaction_id,positions,ETHUSDT_units,SHIBUSDT_units,entry_ETHUSDT_price,entry_SHIBUSDT_price,historical_ETHUSDT_mid,historical_SHIBUSDT_mid,historical_ETHUSDT_vol,historical_SHIBUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,SHIBUSDT_raw_pnl,ETHUSDT_cost,SHIBUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1197.0,2023-01-21 12:40:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.545,1.22e-05,390.5228,1027530536.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1198.0,2023-01-21 12:41:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.36,1.2215e-05,849.2005,7078818954.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1199.0,2023-01-21 12:42:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.395,1.2215e-05,535.8114,4615622040.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1200.0,2023-01-21 12:43:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.975,1.2205e-05,81.2451,2289268415.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1201.0,2023-01-21 12:44:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.39,1.2205e-05,327.3501,3710184597.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1202.0,2023-01-21 12:45:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.36,1.22e-05,205.6499,2754397779.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1203.0,2023-01-21 12:46:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.005,1.22e-05,146.1533,3447106487.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1204.0,2023-01-21 12:47:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.845,1.2195e-05,51.5634,504231722.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1205.0,2023-01-21 12:48:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.91,1.2195e-05,111.9301,592017355.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1206.0,2023-01-21 12:49:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.585,1.219e-05,209.7023,2045518718.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1207.0,2023-01-21 12:50:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.635,1.2185e-05,107.1143,3513461998.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1208.0,2023-01-21 12:51:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.495,1.22e-05,802.7531,5096194971.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1209.0,2023-01-21 12:52:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.43,1.221e-05,95.7761,831204647.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1210.0,2023-01-21 12:53:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.67,1.222e-05,223.6832,4162138697.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1211.0,2023-01-21 12:54:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1656.235,1.2225e-05,131.315,3404700375.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1212.0,2023-01-21 12:55:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1656.79,1.2235e-05,236.5425,6343933057.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1213.0,2023-01-21 12:56:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1657.24,1.224e-05,259.2452,1828103300.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1214.0,2023-01-21 12:57:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1657.4699999999998,1.225e-05,206.5152,1825196341.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1215.0,2023-01-21 12:58:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1658.92,1.226e-05,602.6588,4232824987.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1216.0,2023-01-21 12:59:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1658.79,1.2255e-05,293.1599,8115450532.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1217.0,2023-01-21 13:00:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1658.1999999999998,1.2265e-05,133.5568,2401056832.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1218.0,2023-01-21 13:01:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1656.91,1.2255e-05,424.9059,10980377397.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1219.0,2023-01-21 13:02:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1656.245,1.2255e-05,149.5617,4729912833.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1220.0,2023-01-21 13:03:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.595,1.2245e-05,136.5715,699327371.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1221.0,2023-01-21 13:04:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1656.315,1.225e-05,167.3973,3659949907.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1222.0,2023-01-21 13:05:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1657.175,1.224e-05,175.694,2959351771.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1223.0,2023-01-21 13:06:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1657.51,1.2245e-05,184.7662,3704142181.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1224.0,2023-01-21 13:07:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1657.02,1.224e-05,193.6969,3612682053.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1225.0,2023-01-21 13:08:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.985,1.2235e-05,182.6392,4541809731.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1226.0,2023-01-21 13:09:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.59,1.223e-05,207.9038,2596633762.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1227.0,2023-01-21 13:10:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.365,1.222e-05,166.1417,3586907006.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1228.0,2023-01-21 13:11:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.25,1.2215e-05,200.308,1700334497.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1229.0,2023-01-21 13:12:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.865,1.22e-05,1000.4828,11383830558.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1230.0,2023-01-21 13:13:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.4,1.217e-05,158.0285,28309603716.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1231.0,2023-01-21 13:14:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1655.125,1.2135e-05,154.7892,16089810980.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1232.0,2023-01-21 13:15:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.08,1.2145e-05,93.9497,3985355841.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1233.0,2023-01-21 13:16:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.935,1.2145e-05,730.1433,4898558314.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1234.0,2023-01-21 13:17:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.33,1.215e-05,137.5421,1882763730.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1235.0,2023-01-21 13:18:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.47,1.2155e-05,141.8682,1834229943.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1236.0,2023-01-21 13:19:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.155,1.213e-05,350.9006,5009343133.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1237.0,2023-01-21 13:20:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.105,1.2125e-05,316.4704,5790444907.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1238.0,2023-01-21 13:21:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.63,1.2115e-05,150.1548,5291665370.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1239.0,2023-01-21 13:22:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.205,1.2085e-05,213.8979,10908754267.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1240.0,2023-01-21 13:23:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.475,1.207e-05,908.616,13795850500.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1241.0,2023-01-21 13:24:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.41,1.2095e-05,208.6334,4693024555.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1242.0,2023-01-21 13:25:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.465,1.211e-05,351.034,2684278997.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1243.0,2023-01-21 13:26:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.12,1.2115e-05,225.4807,4953750095.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1244.0,2023-01-21 13:27:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.205,1.212e-05,56.7823,5595356680.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1245.0,2023-01-21 13:28:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.535,1.212e-05,198.049,3511299292.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1246.0,2023-01-21 13:29:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.83,1.2115e-05,183.7211,3889848126.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1247.0,2023-01-21 13:30:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.815,1.211e-05,282.1087,735769460.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1248.0,2023-01-21 13:31:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.5700000000002,1.21e-05,138.3666,14205086799.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1249.0,2023-01-21 13:32:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.765,1.208e-05,137.8724,3159253328.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1250.0,2023-01-21 13:33:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1647.885,1.2055e-05,1661.8698,15469578318.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1251.0,2023-01-21 13:34:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.1,1.208e-05,860.8946,10858799253.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1252.0,2023-01-21 13:35:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.71,1.2095e-05,359.6599,694104802.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1253.0,2023-01-21 13:36:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.8200000000002,1.209e-05,147.8551,2090873422.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1254.0,2023-01-21 13:37:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.525,1.209e-05,154.3928,2570876187.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1255.0,2023-01-21 13:38:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.415,1.211e-05,169.2258,13453939314.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1256.0,2023-01-21 13:39:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.15,1.212e-05,172.4623,5752528806.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1257.0,2023-01-21 13:40:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.03,1.21e-05,176.8325,3254421172.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1258.0,2023-01-21 13:41:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.87,1.21e-05,234.723,1955062570.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1259.0,2023-01-21 13:42:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.575,1.208e-05,120.8561,6401122404.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1260.0,2023-01-21 13:43:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.07,1.207e-05,486.3241,6008337221.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1261.0,2023-01-21 13:44:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.385,1.209e-05,249.4264,3409254839.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1262.0,2023-01-21 13:45:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.64,1.209e-05,244.9846,3388192619.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1263.0,2023-01-21 13:46:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1647.2399999999998,1.208e-05,141.0888,2189196510.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1264.0,2023-01-21 13:47:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1647.06,1.2075e-05,371.0801,2359095684.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1265.0,2023-01-21 13:48:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.37,1.2085e-05,196.5672,1844176430.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1266.0,2023-01-21 13:49:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.515,1.21e-05,251.4271,9077723701.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1267.0,2023-01-21 13:50:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.625,1.21e-05,117.5657,3469445284.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1268.0,2023-01-21 13:51:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.225,1.2115e-05,276.5966,2177871206.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1269.0,2023-01-21 13:52:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.855,1.213e-05,151.8988,4073692228.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1270.0,2023-01-21 13:53:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.89,1.213e-05,98.9801,1643847710.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1271.0,2023-01-21 13:54:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.0,1.213e-05,95.4484,4688483505.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1272.0,2023-01-21 13:55:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.08,1.2135000000000002e-05,100.9663,1704940737.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1273.0,2023-01-21 13:56:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.895,1.2125e-05,88.9932,1496478805.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1274.0,2023-01-21 13:57:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.5,1.212e-05,31.0656,1317849032.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1275.0,2023-01-21 13:58:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.845,1.213e-05,139.6257,4141720659.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1276.0,2023-01-21 13:59:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.37,1.212e-05,47.0017,2926336233.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1277.0,2023-01-21 14:00:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.81,1.213e-05,96.0368,1850545613.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1278.0,2023-01-21 14:01:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.1999999999998,1.214e-05,102.063,3006500996.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1279.0,2023-01-21 14:02:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.45,1.214e-05,198.1465,3670129745.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1280.0,2023-01-21 14:03:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.9,1.214e-05,60.293,1843461080.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1281.0,2023-01-21 14:04:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.95,1.2145e-05,144.618,1496540374.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1282.0,2023-01-21 14:05:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.395,1.215e-05,77.8995,963423633.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1283.0,2023-01-21 14:06:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.7,1.214e-05,161.6406,2684523840.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1284.0,2023-01-21 14:07:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.06,1.2125e-05,147.9512,3682814116.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1285.0,2023-01-21 14:08:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.09,1.211e-05,288.1747,2835774421.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1286.0,2023-01-21 14:09:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.8000000000002,1.212e-05,54.0853,2178116462.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1287.0,2023-01-21 14:10:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.175,1.211e-05,108.9758,2395881268.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1288.0,2023-01-21 14:11:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.785,1.2095e-05,660.0057,2127315231.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
