index,close_time,predictions_ETHUSDT,actual_ETHUSDT,predictions_SHIBUSDT,actual_SHIBUSDT,log_actual_price_ETHUSDT,log_prediction_ETHUSDT,log_actual_price_SHIBUSDT,log_prediction_SHIBUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_5760_minutes,actual_spread_rolling_sd_5760_minutes,predicted_spread_rolling_mean_5760_minutes,predicted_spread_rolling_sd_5760_minutes,predicted_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes,actual_rolling_z_score_5760_minutes_lag_1,predicted_spread_rolling_sd_5760_minutes_percentile_75th,historical_spread,historical_ETHUSDT_mid,historical_ETHUSDT_vol,historical_SHIBUSDT_mid,historical_SHIBUSDT_vol,signal_5760_minutes,threshold_5760_minutes,delayed_signal_5760_minutes
0,2023-01-20 16:43:59.999,1584.4533264203806,1585.085,1.1555069133338628e-05,1.1635e-05,7.368393312633716,7.3679947223515185,-11.36149276121002,-11.368386331275419,-0.03563370402888033,-0.040929337333719396,-0.028206432251410604,0.04543110550372782,-0.02820772148449123,0.04542726772020466,-0.16346971581313596,-0.28004832682895686,0.0,0.04542726772020466,-0.0409293373337185,1585.085,1021.493,1.1635e-05,10440648604.0,0,2.0,0
1,2023-01-20 16:44:59.999,1587.127007712275,1585.005,1.154518889885783e-05,1.1635e-05,7.368342840880538,7.36968074738862,-11.36149276121002,-11.369241753329105,-0.033241083658917425,-0.04097980908689802,-0.02821930446039606,0.04542421852566806,-0.028220176145728214,0.04542032414395428,-0.11054318981247352,-0.2809185285001949,-0.28004832682895686,0.04542553182614206,-0.0409798090868989,1585.005,1512.4681,1.1635e-05,5826756753.0,0,2.0,0
2,2023-01-20 16:45:59.999,1587.3534973423425,1584.84,1.154738597590572e-05,1.163e-05,7.368238734843713,7.369823441369629,-11.361922591433702,-11.369051469043663,-0.03325556821618747,-0.04072886695928979,-0.028232093888513433,0.045417367660870143,-0.028232965868087757,0.04541347391357642,-0.11059718438756563,-0.2751540592156136,-0.2809185285001949,0.04542379593207947,-0.040728866959288,1584.84,845.033,1.163e-05,8688076052.0,0,2.0,0
3,2023-01-20 16:46:59.999,1587.060404405806,1583.305,1.1560157961034236e-05,1.1605e-05,7.367269713463623,7.369638781809509,-11.364074518237874,-11.367946030364072,-0.034353341727951126,-0.03992035474653299,-0.02824476051290218,0.04541045113835092,-0.028245820846388558,0.045406581083506016,-0.13450739377030813,-0.25711249152885673,-0.2751540592156136,0.045422060038016875,-0.0399203547465347,1583.3049999999998,768.089,1.1605000000000002e-05,7845801977.0,0,2.0,0
4,2023-01-20 16:47:59.999,1585.5425080135626,1585.985,1.1539968604377934e-05,1.1615e-05,7.368960944394709,7.368681904097445,-11.363213191741902,-11.369694017479189,-0.03386634792405108,-0.03894059633302138,-0.02825730148877854,0.0454034280374633,-0.028258275112530543,0.045399547415262045,-0.1235270642727874,-0.23529709773076685,-0.25711249152885673,0.04542032414395428,-0.0389405963330204,1585.985,631.1147,1.1615e-05,10856714629.0,0,2.0,0
5,2023-01-20 16:48:59.999,1587.2160520463558,1586.9,1.1539847509726528e-05,1.163e-05,7.369537706568797,7.369736849915932,-11.361922591433702,-11.369704511033452,-0.03280273422467861,-0.039429895234206036,-0.02826994926248349,0.045396391148049255,-0.02827073606771907,0.04539249027956557,-0.09984026276257675,-0.24583332924696824,-0.23529709773076685,0.04541861158635981,-0.0394298952342069,1586.9,916.3916,1.163e-05,6281232165.0,0,2.0,0
6,2023-01-20 16:49:59.999,1587.505722046393,1588.245,1.152515642071138e-05,1.163e-05,7.370384912022688,7.3699193351990235,-11.361922591433702,-11.370978396877666,-0.031567994340198524,-0.03858268978031454,-0.028282542698176687,0.04538918826455469,-0.02828311299007775,0.04538526938201454,-0.07237769864207348,-0.2269295282855155,-0.24583332924696824,0.04541689902876535,-0.0385826897803127,1588.245,577.2642,1.163e-05,3571537017.0,0,2.0,0
7,2023-01-20 16:50:59.999,1588.2172289824312,1586.17,1.1499050799458752e-05,1.1605e-05,7.369077584344654,7.370367426521167,-11.364074518237874,-11.373246065179115,-0.02924676468665588,-0.03811248386550137,-0.028294973651872404,0.04538207314657609,-0.028295138864688717,0.04537813597571565,-0.020971020547790455,-0.21633013947864696,-0.2269295282855155,0.04541518647117088,-0.0381124838655004,1586.17,344.1892,1.1605000000000002e-05,3748681322.0,0,2.0,0
8,2023-01-20 16:51:59.999,1586.5137902378726,1587.375,1.14775389958599e-05,1.161e-05,7.369836987509197,7.369294303224914,-11.363643762254474,-11.375118563237004,-0.02877316799504115,-0.037708893561008594,-0.028307365824603636,0.04537489600555816,-0.02830744667899878,0.04537095814026649,-0.010264745007204134,-0.20719667842882383,-0.21633013947864696,0.04541347391357642,-0.0377088935610103,1587.375,572.308,1.161e-05,7455513158.0,0,2.0,0
9,2023-01-20 16:52:59.999,1587.3703880944154,1590.25,1.149523203943464e-05,1.162e-05,7.371646515558914,7.369834082138832,-11.362782806540508,-11.37357821383415,-0.02950574778913584,-0.03661053175568352,-0.02831950099252289,0.04536776752307874,-0.028319706902399062,0.045363832553288366,-0.026145076815181977,-0.1827515704611859,-0.20719667842882383,0.045411750706058816,-0.0366105317556844,1590.25,1540.5741,1.162e-05,6560911151.0,0,2.0,0
10,2023-01-20 16:53:59.999,1589.5272539599596,1590.945,1.152443685399264e-05,1.163e-05,7.372083458287076,7.371191926451084,-11.361922591433702,-11.371040833269529,-0.030243829408336254,-0.03688414351592684,-0.028331741670727065,0.04536056447236242,-0.028332073572781846,0.04535663443073071,-0.0421494200252902,-0.18854266794697044,-0.1827515704611859,0.045410027498541214,-0.0368841435159268,1590.9450000000002,809.9337,1.163e-05,6412698026.0,0,2.0,0
11,2023-01-20 16:54:59.999,1590.2239494978735,1591.63,1.1529228520081157e-05,1.1625e-05,7.372513927332158,7.371630134036826,-11.362352606490854,-11.370625136582708,-0.030148995409385648,-0.036098473630354455,-0.02834387869928531,0.045353287654333,-0.028344192033204787,0.04534935748454351,-0.039797771705938616,-0.1709819801856918,-0.18854266794697044,0.04540830429102362,-0.0360984736303535,1591.63,786.4548,1.1625e-05,9836964275.0,0,2.0,0
12,2023-01-20 16:55:59.999,1590.8424613273287,1589.245,1.1540435091054335e-05,1.16e-05,7.3710143396734535,7.372019004784789,-11.364505459851955,-11.369653594730728,-0.03056263721686925,-0.035819762342080175,-0.028355849089972695,0.045346159533127116,-0.028356232146408537,0.045342233067004994,-0.048661147041438646,-0.16459857524769664,-0.1709819801856918,0.045406581083506016,-0.0358197623420792,1589.245,760.9385,1.16e-05,8589386996.0,0,2.0,0
13,2023-01-20 16:56:59.999,1589.4020128721468,1587.5599,1.150843057852796e-05,1.159e-05,7.369953462338467,7.371113131940502,-11.365367900612613,-11.372430697392023,-0.029174568993241223,-0.03616824675508745,-0.028367844690679142,0.04533908507955297,-0.028367984722670565,0.04533515115316472,-0.017791586661873374,-0.1720458639763363,-0.16459857524769664,0.04540482266644502,-0.0361681837653407,1587.56,373.3549,1.159e-05,7868836471.0,0,2.0,0
14,2023-01-20 16:57:59.999,1588.3058094606313,1587.57,1.1484674504676598e-05,1.1605e-05,7.369959824282902,7.37042319849395,-11.364074518237874,-11.37449706313239,-0.02815764395767051,-0.0372302439272536,-0.02838003531752854,0.04533202578837345,-0.028379996714619347,0.04532809132367693,0.004905407451663291,-0.1952308209441398,-0.1720458639763363,0.045403064249384034,-0.0372302439272544,1587.5700000000002,457.4738,1.1605000000000002e-05,3109290249.0,0,2.0,0
15,2023-01-20 16:58:59.999,1588.2996033888471,1585.39,1.149555876162045e-05,1.1585e-05,7.36858571282671,7.3704192911331186,-11.365799400079935,-11.373549791829126,-0.0289440159264176,-0.03717956927454491,-0.02839214007806474,0.04532506439867556,-0.028392235873212875,0.04532113102665416,-0.012174895919526191,-0.19387571342837293,-0.1952308209441398,0.04540130583232304,-0.0371795692745458,1585.39,809.2374,1.1585e-05,9500919337.0,0,2.0,0
16,2023-01-20 16:59:59.999,1586.606721364334,1584.215,1.149528960477214e-05,1.156e-05,7.3678442954868055,7.369352877190918,-11.367959694720042,-11.373573206088924,-0.029991089232467516,-0.036136541025595825,-0.0284040978093132,0.04531801985555301,-0.028404373280832576,0.045314091334758215,-0.035015949893225554,-0.1706262374421714,-0.19387571342837293,0.045399547415262045,-0.0361365410255949,1584.215,335.4183,1.156e-05,7459636025.0,0,2.0,0
17,2023-01-20 17:00:59.999,1585.612358311197,1586.6,1.149631203777106e-05,1.158e-05,7.369348640867902,7.36872595763667,-11.366231085819425,-11.373484266395597,-0.03069147471144973,-0.03606006037660148,-0.028416014845546064,0.04531100576730043,-0.028416409822089362,0.04530708294908213,-0.050214331651348504,-0.16870174037434163,-0.1706262374421714,0.045397783131337924,-0.0360600603766023,1586.6,666.0841,1.158e-05,8876580384.0,0,2.0,0
18,2023-01-20 17:01:59.999,1587.3260818602848,1587.475,1.1520613685812052e-05,1.16e-05,7.369899982611349,7.36980617003161,-11.364505459851955,-11.371372632777545,-0.03135551295021788,-0.036934119404184784,-0.028428073311369633,0.04530402837252504,-0.02842858145919794,0.04530011265939202,-0.06461201350705913,-0.18775474054695113,-0.16870174037434163,0.04539601884741381,-0.0369341194041865,1587.475,291.4886,1.16e-05,8012873443.0,0,2.0,0
19,2023-01-20 17:02:59.999,1587.6583626212332,1587.445,1.1530092000143645e-05,1.161e-05,7.36988108449738,7.370015481773429,-11.363643762254474,-11.370550244517947,-0.03182550998180389,-0.03766479657282584,-0.028440437916865482,0.0452968281670103,-0.028441025500976744,0.045292918616013055,-0.07472436275348748,-0.20364248511948715,-0.18775474054695113,0.045394254563489694,-0.0376647965728267,1587.4450000000002,288.1506,1.161e-05,7152536431.0,0,2.0,0
20,2023-01-20 17:03:59.999,1587.1410193588808,1587.9349,1.1523809080649913e-05,1.162e-05,7.370189646004548,7.369689575657995,-11.362782806540508,-11.37109530798701,-0.0317011830202496,-0.03806740131004904,-0.028452881922754292,0.045289624933772844,-0.028453445766027593,0.0452857142730099,-0.07171659553921725,-0.21228966681340575,-0.20364248511948715,0.04539249027956557,-0.0380673383351783,1587.935,187.5174,1.162e-05,5648457424.0,0,2.0,0
21,2023-01-20 17:04:59.999,1586.7838823207344,1588.64,1.1528310327017706e-05,1.1625e-05,7.370633583285284,7.369464531240929,-11.362352606490854,-11.370704780214236,-0.03224881100925714,-0.03797881767722888,-0.02846539896600297,0.045282292203069424,-0.028466055694356254,0.045278389393273236,-0.08354438763369239,-0.2100913679140353,-0.21228966681340575,0.045390685055177814,-0.0379788176772279,1588.64,370.108,1.1625e-05,7528017475.0,0,2.0,0
22,2023-01-20 17:05:59.999,1586.81206556425,1588.925,1.1551840806978868e-05,1.162e-05,7.370812965926246,7.369482292319517,-11.362782806540508,-11.368665756468065,-0.0339153233912759,-0.03744408138835187,-0.028477742357358535,0.0452750472110228,-0.028478686217978902,0.04527117427143218,-0.12009048275842316,-0.19804151697958608,-0.2100913679140353,0.045388879830790055,-0.0374440813883509,1588.925,442.3178,1.162e-05,6348865749.0,0,2.0,0
23,2023-01-20 17:06:59.999,1586.9627067602937,1590.365,1.1576028620861471e-05,1.1615e-05,7.371718828617897,7.369577221044434,-11.363213191741902,-11.36657409620713,-0.035548146916774215,-0.03618271210983259,-0.028489842713698865,0.045267790403654445,-0.02849106790102799,0.04526395692878606,-0.15590945853119184,-0.16994134963372734,-0.19804151697958608,0.045387074606402296,-0.0361827121098343,1590.365,535.1032,1.1615e-05,14256886441.0,0,2.0,0
24,2023-01-20 17:07:59.999,1588.4260281089075,1589.115,1.1576446358513326e-05,1.16e-05,7.370932536479308,7.370498885492085,-11.364505459851955,-11.366538010419129,-0.034656290035193216,-0.03590156553622581,-0.028501896112259534,0.04526051852776377,-0.028502964397960448,0.04525666279963712,-0.1359650768876866,-0.1634906020669463,-0.16994134963372734,0.04538526938201454,-0.0359015655362249,1589.115,401.8698,1.16e-05,4899276636.0,0,2.0,0
25,2023-01-20 17:08:59.999,1588.2327121718313,1588.8,1.1540295585867063e-05,1.161e-05,7.370734293290908,7.370377175259341,-11.363643762254474,-11.369665683185746,-0.03219448144224302,-0.03681158777929827,-0.02851414647090585,0.04525321613017328,-0.028514785307040436,0.045249314386259995,-0.08132048374902948,-0.1833558367326731,-0.1634906020669463,0.04538348603043982,-0.0368115877792973,1588.8000000000002,342.3714,1.161e-05,4521369971.0,0,2.0,0
