close_time,ETHUSDT_mid
2023-01-01 03:53:59.999,1194.0349999999999
2023-01-01 03:54:59.999,1194.21
2023-01-01 03:55:59.999,1194.205
2023-01-01 03:56:59.999,1193.99
2023-01-01 03:57:59.999,1194.0
2023-01-01 03:58:59.999,1194.045
2023-01-01 03:59:59.999,1194.045
2023-01-01 04:00:59.999,1193.75
2023-01-01 04:01:59.999,1193.5349999999999
2023-01-01 04:02:59.999,1193.5349999999999
2023-01-01 04:03:59.999,1193.725
2023-01-01 04:04:59.999,1193.795
2023-01-01 04:05:59.999,1193.705
2023-01-01 04:06:59.999,1193.5349999999999
2023-01-01 04:07:59.999,1193.465
2023-01-01 04:08:59.999,1193.155
2023-01-01 04:09:59.999,1193.1399999999999
2023-01-01 04:10:59.999,1192.81
2023-01-01 04:11:59.999,1192.955
2023-01-01 04:12:59.999,1193.1100000000001
2023-01-01 04:13:59.999,1193.165
2023-01-01 04:14:59.999,1192.8600000000001
2023-01-01 04:15:59.999,1192.6350000000002
2023-01-01 04:16:59.999,1192.44
2023-01-01 04:17:59.999,1192.63
2023-01-01 04:18:59.999,1192.795
2023-01-01 04:19:59.999,1192.55
2023-01-01 04:20:59.999,1192.215
2023-01-01 04:21:59.999,1191.335
2023-01-01 04:22:59.999,1191.815
2023-01-01 04:23:59.999,1192.1100000000001
2023-01-01 04:24:59.999,1192.165
2023-01-01 04:25:59.999,1192.24
2023-01-01 04:26:59.999,1192.525
2023-01-01 04:27:59.999,1192.775
2023-01-01 04:28:59.999,1192.795
2023-01-01 04:29:59.999,1192.4850000000001
2023-01-01 04:30:59.999,1192.17
2023-01-01 04:31:59.999,1192.165
2023-01-01 04:32:59.999,1192.165
2023-01-01 04:33:59.999,1192.165
2023-01-01 04:34:59.999,1192.205
2023-01-01 04:35:59.999,1192.435
2023-01-01 04:36:59.999,1192.5549999999998
2023-01-01 04:37:59.999,1192.5549999999998
2023-01-01 04:38:59.999,1192.74
2023-01-01 04:39:59.999,1192.8600000000001
2023-01-01 04:40:59.999,1192.795
2023-01-01 04:41:59.999,1192.75
2023-01-01 04:42:59.999,1192.775
2023-01-01 04:43:59.999,1192.775
2023-01-01 04:44:59.999,1192.405
2023-01-01 04:45:59.999,1192.1
2023-01-01 04:46:59.999,1192.165
2023-01-01 04:47:59.999,1192.165
2023-01-01 04:48:59.999,1192.2150000000001
2023-01-01 04:49:59.999,1192.2649999999999
2023-01-01 04:50:59.999,1192.565
2023-01-01 04:51:59.999,1192.8649999999998
2023-01-01 04:52:59.999,1192.53
2023-01-01 04:53:59.999,1192.1950000000002
2023-01-01 04:54:59.999,1192.3200000000002
2023-01-01 04:55:59.999,1192.54
2023-01-01 04:56:59.999,1192.4450000000002
2023-01-01 04:57:59.999,1192.46
2023-01-01 04:58:59.999,1192.46
2023-01-01 04:59:59.999,1192.455
2023-01-01 05:00:59.999,1192.8200000000002
2023-01-01 05:01:59.999,1192.79
2023-01-01 05:02:59.999,1193.0149999999999
2023-01-01 05:03:59.999,1193.255
2023-01-01 05:04:59.999,1193.3449999999998
2023-01-01 05:05:59.999,1193.3449999999998
2023-01-01 05:06:59.999,1193.3449999999998
2023-01-01 05:07:59.999,1193.3449999999998
2023-01-01 05:08:59.999,1193.3449999999998
2023-01-01 05:09:59.999,1193.335
2023-01-01 05:10:59.999,1193.145
2023-01-01 05:11:59.999,1193.065
2023-01-01 05:12:59.999,1193.195
2023-01-01 05:13:59.999,1193.275
2023-01-01 05:14:59.999,1193.2849999999999
2023-01-01 05:15:59.999,1193.3049999999998
2023-01-01 05:16:59.999,1193.425
2023-01-01 05:17:59.999,1193.62
2023-01-01 05:18:59.999,1193.67
2023-01-01 05:19:59.999,1193.435
2023-01-01 05:20:59.999,1193.2350000000001
2023-01-01 05:21:59.999,1193.225
2023-01-01 05:22:59.999,1193.225
2023-01-01 05:23:59.999,1193.18
2023-01-01 05:24:59.999,1193.35
2023-01-01 05:25:59.999,1193.69
2023-01-01 05:26:59.999,1193.8049999999998
2023-01-01 05:27:59.999,1193.8600000000001
2023-01-01 05:28:59.999,1194.085
2023-01-01 05:29:59.999,1194.19
2023-01-01 05:30:59.999,1194.22
2023-01-01 05:31:59.999,1194.04
2023-01-01 05:32:59.999,1193.8249999999998
2023-01-01 05:33:59.999,1193.8249999999998
2023-01-01 05:34:59.999,1193.895
2023-01-01 05:35:59.999,1193.9650000000001
2023-01-01 05:36:59.999,1193.9650000000001
2023-01-01 05:37:59.999,1193.9650000000001
2023-01-01 05:38:59.999,1193.835
2023-01-01 05:39:59.999,1193.6100000000001
2023-01-01 05:40:59.999,1193.6149999999998
2023-01-01 05:41:59.999,1193.6149999999998
2023-01-01 05:42:59.999,1193.6149999999998
2023-01-01 05:43:59.999,1193.655
2023-01-01 05:44:59.999,1193.895
2023-01-01 05:45:59.999,1194.0949999999998
2023-01-01 05:46:59.999,1194.175
2023-01-01 05:47:59.999,1194.27
2023-01-01 05:48:59.999,1194.315
2023-01-01 05:49:59.999,1194.3449999999998
2023-01-01 05:50:59.999,1194.365
2023-01-01 05:51:59.999,1194.3850000000002
2023-01-01 05:52:59.999,1194.3200000000002
2023-01-01 05:53:59.999,1194.2649999999999
2023-01-01 05:54:59.999,1194.27
2023-01-01 05:55:59.999,1194.275
2023-01-01 05:56:59.999,1194.325
2023-01-01 05:57:59.999,1194.485
2023-01-01 05:58:59.999,1194.525
2023-01-01 05:59:59.999,1194.5749999999998
2023-01-01 06:00:59.999,1194.6999999999998
2023-01-01 06:01:59.999,1194.875
2023-01-01 06:02:59.999,1194.87
2023-01-01 06:03:59.999,1194.9250000000002
2023-01-01 06:04:59.999,1195.01
2023-01-01 06:05:59.999,1195.0949999999998
2023-01-01 06:06:59.999,1195.1599999999999
2023-01-01 06:07:59.999,1195.045
2023-01-01 06:08:59.999,1194.84
2023-01-01 06:09:59.999,1194.965
2023-01-01 06:10:59.999,1194.845
2023-01-01 06:11:59.999,1194.405
2023-01-01 06:12:59.999,1194.0500000000002
2023-01-01 06:13:59.999,1193.9850000000001
2023-01-01 06:14:59.999,1194.045
2023-01-01 06:15:59.999,1194.275
2023-01-01 06:16:59.999,1194.4250000000002
2023-01-01 06:17:59.999,1194.65
2023-01-01 06:18:59.999,1194.8899999999999
2023-01-01 06:19:59.999,1194.875
2023-01-01 06:20:59.999,1194.71
2023-01-01 06:21:59.999,1194.455
2023-01-01 06:22:59.999,1194.525
2023-01-01 06:23:59.999,1194.6750000000002
2023-01-01 06:24:59.999,1194.4450000000002
2023-01-01 06:25:59.999,1194.4299999999998
2023-01-01 06:26:59.999,1194.5349999999999
2023-01-01 06:27:59.999,1194.435
2023-01-01 06:28:59.999,1194.545
2023-01-01 06:29:59.999,1194.675
2023-01-01 06:30:59.999,1194.5949999999998
2023-01-01 06:31:59.999,1194.475
2023-01-01 06:32:59.999,1194.3049999999998
2023-01-01 06:33:59.999,1194.0349999999999
2023-01-01 06:34:59.999,1193.9450000000002
2023-01-01 06:35:59.999,1193.9450000000002
2023-01-01 06:36:59.999,1194.025
2023-01-01 06:37:59.999,1194.105
2023-01-01 06:38:59.999,1194.105
2023-01-01 06:39:59.999,1194.005
2023-01-01 06:40:59.999,1193.9850000000001
2023-01-01 06:41:59.999,1194.2
2023-01-01 06:42:59.999,1194.3850000000002
2023-01-01 06:43:59.999,1194.305
2023-01-01 06:44:59.999,1194.32
2023-01-01 06:45:59.999,1194.3649999999998
2023-01-01 06:46:59.999,1194.3649999999998
2023-01-01 06:47:59.999,1194.3649999999998
2023-01-01 06:48:59.999,1194.255
2023-01-01 06:49:59.999,1194.405
2023-01-01 06:50:59.999,1194.4450000000002
2023-01-01 06:51:59.999,1194.315
2023-01-01 06:52:59.999,1194.15
2023-01-01 06:53:59.999,1194.165
2023-01-01 06:54:59.999,1194.275
2023-01-01 06:55:59.999,1194.4299999999998
2023-01-01 06:56:59.999,1194.695
2023-01-01 06:57:59.999,1194.815
2023-01-01 06:58:59.999,1194.815
2023-01-01 06:59:59.999,1194.815
2023-01-01 07:00:59.999,1194.995
2023-01-01 07:01:59.999,1195.03
2023-01-01 07:02:59.999,1195.1
2023-01-01 07:03:59.999,1194.83
2023-01-01 07:04:59.999,1194.48
2023-01-01 07:05:59.999,1194.16
2023-01-01 07:06:59.999,1194.165
2023-01-01 07:07:59.999,1194.165
2023-01-01 07:08:59.999,1194.535
2023-01-01 07:09:59.999,1194.745
2023-01-01 07:10:59.999,1194.7150000000001
2023-01-01 07:11:59.999,1194.1750000000002
2023-01-01 07:12:59.999,1194.0149999999999
2023-01-01 07:13:59.999,1194.0149999999999
2023-01-01 07:14:59.999,1194.19
2023-01-01 07:15:59.999,1194.255
2023-01-01 07:16:59.999,1193.7800000000002
2023-01-01 07:17:59.999,1193.385
2023-01-01 07:18:59.999,1193.6950000000002
2023-01-01 07:19:59.999,1193.665
2023-01-01 07:20:59.999,1193.665
2023-01-01 07:21:59.999,1193.66
2023-01-01 07:22:59.999,1193.585
2023-01-01 07:23:59.999,1193.4250000000002
2023-01-01 07:24:59.999,1193.315
2023-01-01 07:25:59.999,1193.315
2023-01-01 07:26:59.999,1193.4250000000002
2023-01-01 07:27:59.999,1193.3850000000002
2023-01-01 07:28:59.999,1193.69
2023-01-01 07:29:59.999,1194.3
2023-01-01 07:30:59.999,1194.42
2023-01-01 07:31:59.999,1194.2350000000001
2023-01-01 07:32:59.999,1194.2350000000001
2023-01-01 07:33:59.999,1194.31
2023-01-01 07:34:59.999,1194.475
2023-01-01 07:35:59.999,1194.185
2023-01-01 07:36:59.999,1194.23
2023-01-01 07:37:59.999,1194.455
2023-01-01 07:38:59.999,1194.4650000000001
2023-01-01 07:39:59.999,1194.635
2023-01-01 07:40:59.999,1194.795
2023-01-01 07:41:59.999,1194.935
2023-01-01 07:42:59.999,1195.085
2023-01-01 07:43:59.999,1195.085
2023-01-01 07:44:59.999,1195.1100000000001
2023-01-01 07:45:59.999,1195.1599999999999
2023-01-01 07:46:59.999,1195.125
2023-01-01 07:47:59.999,1195.125
2023-01-01 07:48:59.999,1195.125
2023-01-01 07:49:59.999,1195.125
2023-01-01 07:50:59.999,1195.435
2023-01-01 07:51:59.999,1195.4
2023-01-01 07:52:59.999,1194.8449999999998
2023-01-01 07:53:59.999,1194.635
2023-01-01 07:54:59.999,1194.785
2023-01-01 07:55:59.999,1194.9650000000001
2023-01-01 07:56:59.999,1195.2350000000001
2023-01-01 07:57:59.999,1195.48
2023-01-01 07:58:59.999,1195.415
2023-01-01 07:59:59.999,1195.26
2023-01-01 08:00:59.999,1195.06
2023-01-01 08:01:59.999,1195.4650000000001
2023-01-01 08:02:59.999,1195.8
2023-01-01 08:03:59.999,1195.8449999999998
2023-01-01 08:04:59.999,1195.87
2023-01-01 08:05:59.999,1195.88
2023-01-01 08:06:59.999,1195.62
2023-01-01 08:07:59.999,1195.375
2023-01-01 08:08:59.999,1195.19
2023-01-01 08:09:59.999,1194.925
2023-01-01 08:10:59.999,1194.8449999999998
2023-01-01 08:11:59.999,1194.8449999999998
2023-01-01 08:12:59.999,1194.8449999999998
2023-01-01 08:13:59.999,1194.8449999999998
2023-01-01 08:14:59.999,1194.675
2023-01-01 08:15:59.999,1194.505
2023-01-01 08:16:59.999,1194.44
2023-01-01 08:17:59.999,1194.495
2023-01-01 08:18:59.999,1194.875
2023-01-01 08:19:59.999,1195.335
2023-01-01 08:20:59.999,1195.315
2023-01-01 08:21:59.999,1195.315
2023-01-01 08:22:59.999,1195.125
2023-01-01 08:23:59.999,1195.0949999999998
2023-01-01 08:24:59.999,1195.2199999999998
2023-01-01 08:25:59.999,1195.3449999999998
2023-01-01 08:26:59.999,1195.445
2023-01-01 08:27:59.999,1195.385
2023-01-01 08:28:59.999,1195.315
2023-01-01 08:29:59.999,1195.275
2023-01-01 08:30:59.999,1195.275
2023-01-01 08:31:59.999,1195.32
2023-01-01 08:32:59.999,1195.3449999999998
2023-01-01 08:33:59.999,1195.445
2023-01-01 08:34:59.999,1195.395
2023-01-01 08:35:59.999,1195.325
2023-01-01 08:36:59.999,1195.22
2023-01-01 08:37:59.999,1195.185
2023-01-01 08:38:59.999,1195.21
2023-01-01 08:39:59.999,1195.175
2023-01-01 08:40:59.999,1195.25
2023-01-01 08:41:59.999,1195.285
2023-01-01 08:42:59.999,1195.16
2023-01-01 08:43:59.999,1194.895
2023-01-01 08:44:59.999,1194.45
2023-01-01 08:45:59.999,1194.315
2023-01-01 08:46:59.999,1194.46
2023-01-01 08:47:59.999,1194.59
2023-01-01 08:48:59.999,1194.635
2023-01-01 08:49:59.999,1194.6750000000002
2023-01-01 08:50:59.999,1194.6750000000002
2023-01-01 08:51:59.999,1194.52
2023-01-01 08:52:59.999,1194.3
2023-01-01 08:53:59.999,1194.205
2023-01-01 08:54:59.999,1194.325
2023-01-01 08:55:59.999,1194.475
2023-01-01 08:56:59.999,1194.475
2023-01-01 08:57:59.999,1194.355
2023-01-01 08:58:59.999,1194.2350000000001
2023-01-01 08:59:59.999,1194.255
2023-01-01 09:00:59.999,1194.275
2023-01-01 09:01:59.999,1194.255
2023-01-01 09:02:59.999,1194.245
2023-01-01 09:03:59.999,1194.1399999999999
2023-01-01 09:04:59.999,1194.025
2023-01-01 09:05:59.999,1194.0
2023-01-01 09:06:59.999,1194.06
2023-01-01 09:07:59.999,1194.1100000000001
2023-01-01 09:08:59.999,1194.05
2023-01-01 09:09:59.999,1194.0549999999998
2023-01-01 09:10:59.999,1194.1799999999998
2023-01-01 09:11:59.999,1194.3
2023-01-01 09:12:59.999,1194.3249999999998
2023-01-01 09:13:59.999,1194.395
2023-01-01 09:14:59.999,1194.495
2023-01-01 09:15:59.999,1194.63
2023-01-01 09:16:59.999,1194.6950000000002
2023-01-01 09:17:59.999,1194.6950000000002
2023-01-01 09:18:59.999,1194.6950000000002
2023-01-01 09:19:59.999,1194.6950000000002
2023-01-01 09:20:59.999,1194.815
2023-01-01 09:21:59.999,1194.9850000000001
2023-01-01 09:22:59.999,1195.045
2023-01-01 09:23:59.999,1195.25
2023-01-01 09:24:59.999,1195.455
2023-01-01 09:25:59.999,1195.5349999999999
2023-01-01 09:26:59.999,1195.5149999999999
2023-01-01 09:27:59.999,1195.5149999999999
2023-01-01 09:28:59.999,1195.1399999999999
2023-01-01 09:29:59.999,1194.7649999999999
2023-01-01 09:30:59.999,1194.855
2023-01-01 09:31:59.999,1195.0149999999999
2023-01-01 09:32:59.999,1195.12
2023-01-01 09:33:59.999,1195.1550000000002
2023-01-01 09:34:59.999,1195.1550000000002
2023-01-01 09:35:59.999,1195.1550000000002
2023-01-01 09:36:59.999,1195.1950000000002
2023-01-01 09:37:59.999,1195.2350000000001
2023-01-01 09:38:59.999,1195.2350000000001
2023-01-01 09:39:59.999,1195.1950000000002
2023-01-01 09:40:59.999,1195.1550000000002
2023-01-01 09:41:59.999,1195.16
2023-01-01 09:42:59.999,1195.17
2023-01-01 09:43:59.999,1195.49
2023-01-01 09:44:59.999,1195.895
2023-01-01 09:45:59.999,1195.855
2023-01-01 09:46:59.999,1195.7
2023-01-01 09:47:59.999,1195.685
2023-01-01 09:48:59.999,1195.645
2023-01-01 09:49:59.999,1195.6999999999998
2023-01-01 09:50:59.999,1195.885
2023-01-01 09:51:59.999,1196.025
2023-01-01 09:52:59.999,1196.1399999999999
2023-01-01 09:53:59.999,1196.135
2023-01-01 09:54:59.999,1196.065
2023-01-01 09:55:59.999,1196.045
2023-01-01 09:56:59.999,1196.08
2023-01-01 09:57:59.999,1196.255
2023-01-01 09:58:59.999,1196.435
2023-01-01 09:59:59.999,1196.51
2023-01-01 10:00:59.999,1196.45
2023-01-01 10:01:59.999,1196.31
2023-01-01 10:02:59.999,1196.1
2023-01-01 10:03:59.999,1196.005
2023-01-01 10:04:59.999,1196.005
2023-01-01 10:05:59.999,1196.0
2023-01-01 10:06:59.999,1195.85
2023-01-01 10:07:59.999,1195.855
2023-01-01 10:08:59.999,1195.8449999999998
2023-01-01 10:09:59.999,1195.835
2023-01-01 10:10:59.999,1195.84
2023-01-01 10:11:59.999,1195.8449999999998
2023-01-01 10:12:59.999,1196.07
2023-01-01 10:13:59.999,1196.295
2023-01-01 10:14:59.999,1196.295
2023-01-01 10:15:59.999,1196.295
2023-01-01 10:16:59.999,1196.315
2023-01-01 10:17:59.999,1196.335
2023-01-01 10:18:59.999,1196.2350000000001
2023-01-01 10:19:59.999,1196.1350000000002
2023-01-01 10:20:59.999,1196.1350000000002
2023-01-01 10:21:59.999,1196.0700000000002
2023-01-01 10:22:59.999,1195.995
2023-01-01 10:23:59.999,1195.9850000000001
2023-01-01 10:24:59.999,1196.1
2023-01-01 10:25:59.999,1196.2150000000001
2023-01-01 10:26:59.999,1196.2150000000001
2023-01-01 10:27:59.999,1196.2150000000001
2023-01-01 10:28:59.999,1196.2150000000001
2023-01-01 10:29:59.999,1196.2150000000001
2023-01-01 10:30:59.999,1196.1100000000001
2023-01-01 10:31:59.999,1196.03
2023-01-01 10:32:59.999,1196.005
2023-01-01 10:33:59.999,1195.87
2023-01-01 10:34:59.999,1195.7350000000001
2023-01-01 10:35:59.999,1195.7150000000001
2023-01-01 10:36:59.999,1195.65
2023-01-01 10:37:59.999,1195.71
2023-01-01 10:38:59.999,1195.815
2023-01-01 10:39:59.999,1195.75
2023-01-01 10:40:59.999,1195.65
2023-01-01 10:41:59.999,1195.6149999999998
2023-01-01 10:42:59.999,1195.605
2023-01-01 10:43:59.999,1195.5949999999998
2023-01-01 10:44:59.999,1195.63
2023-01-01 10:45:59.999,1195.665
2023-01-01 10:46:59.999,1195.665
2023-01-01 10:47:59.999,1195.6750000000002
2023-01-01 10:48:59.999,1195.69
2023-01-01 10:49:59.999,1195.6950000000002
2023-01-01 10:50:59.999,1195.8600000000001
2023-01-01 10:51:59.999,1196.025
2023-01-01 10:52:59.999,1196.025
2023-01-01 10:53:59.999,1196.03
2023-01-01 10:54:59.999,1196.0549999999998
2023-01-01 10:55:59.999,1196.0749999999998
2023-01-01 10:56:59.999,1196.0749999999998
