index,close_time,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_TRXUSDT_mid,historical_TRXUSDT_vol,historical_rolling_mean_1080_minutes,historical_rolling_sd_1080_minutes,historical_rolling_z_score_1080_minutes,historical_rolling_z_score_1080_minutes_lag_1,rolling_sd_1080_minutes,algo_trading_rolling_sd_1080_minutes_percentile_75th,signal_1080_minutes,threshold_1080_minutes,delayed_signal_1080_minutes
0,2023-01-20 16:58:59.999,0.0320051360685447,0.3964999999999999,330335.0,0.06111,434315.0,0.02747487262927872,0.004336359198048605,1.0447159085217466,0.0,,0.0006987985580761792,0,2.0,0.0
1,2023-01-20 16:59:59.999,0.0329933864667428,0.3966,367451.0,0.061055,413923.5,0.027469928439228342,0.004327010153742969,1.27650683295405,1.0447159085217466,0.0006987985580761792,0.0006987985580761792,0,2.0,0.0
2,2023-01-20 17:00:59.999,0.0333009604021299,0.3972,800336.0,0.061145,1507236.1,0.027465386744800997,0.0043183044780944055,1.3513576189291883,1.27650683295405,0.000677052592587871,0.0006933620667041021,0,2.0,0.0
3,2023-01-20 17:01:59.999,0.0329358018926755,0.3974,325232.0,0.06121,435951.4,0.02746010761548364,0.004308116629746232,1.2710181148262925,1.3513576189291883,0.0005592552246203783,0.0006879255753320251,0,2.0,0.0
4,2023-01-20 17:02:59.999,0.0318771857772506,0.3969,390580.0,0.061195,350606.9,0.02745382311908557,0.004296703002353124,1.0294783362365376,1.2710181148262925,0.0006388769206089257,0.000682489083959948,0,2.0,0.0
5,2023-01-20 17:03:59.999,0.0320623164814688,0.397,207685.0,0.0612,354985.3,0.02744761757680447,0.004285187548456624,1.0768954339761367,1.0294783362365376,0.0006154923290683947,0.000677052592587871,0,2.0,0.0
6,2023-01-20 17:04:59.999,0.0322912146025333,0.39725,202179.0,0.06123,112124.9,0.027441607175390105,0.004273822335628803,1.1347236843970672,1.0768954339761367,0.0005690155249611324,0.0006675086745931346,0,2.0,0.0
7,2023-01-20 17:05:59.999,0.0327432023339975,0.39735,440693.0,0.061215,277331.1,0.02743628012884627,0.004263613217904657,1.2447006644189236,1.1347236843970672,0.0005340564064701213,0.0006579647565983983,0,2.0,0.0
8,2023-01-20 17:06:59.999,0.0332898628151705,0.3977,360435.0,0.06124,89522.5,0.027431442455880563,0.0042539938299534725,1.3771577001450446,1.2447006644189236,0.0005606875171684934,0.000648420838603662,0,2.0,0.0
9,2023-01-20 17:07:59.999,0.0334901188677194,0.3977,368463.0,0.061225,108815.5,0.027426664019537417,0.00424427597388726,1.4286193653492731,1.3771577001450446,0.0005972638695091217,0.0006388769206089257,0,2.0,0.0
10,2023-01-20 17:08:59.999,0.0346957017812306,0.3981,702715.0,0.06121,108700.0,0.027423064959123427,0.004236455202458343,1.716679741564832,1.4286193653492731,0.0008267522479609025,0.0006675086745931346,0,2.5,0.0
11,2023-01-20 17:09:59.999,0.0347386059586463,0.39825,223741.0,0.061235,178666.4,0.027419741199390894,0.004229300209822581,1.73051436316989,1.716679741564832,0.0009534734152877939,0.0006879255753320251,0,2.5,0.0
12,2023-01-20 17:10:59.999,0.034303034720295,0.39805,296691.0,0.06123,585178.9,0.02741536221336442,0.004219711819175419,1.6322613491355706,1.73051436316989,0.0009782540641431559,0.00073078698054736,0,2.5,0.0
13,2023-01-20 17:11:59.999,0.0337769841028814,0.398,176159.0,0.0612599999999999,151348.6,0.027410487671620257,0.004209306598837469,1.5124810421316068,1.6322613491355706,0.0009555140618816488,0.0008267522479609025,0,2.5,0.0
14,2023-01-20 17:12:59.999,0.0336357597028968,0.39805,113913.0,0.06128,393507.3,0.02740606286261229,0.004200238794999903,1.483176825017791,1.5124810421316068,0.0009282843208630173,0.0009029013026374886,0,2.5,0.0
15,2023-01-20 17:13:59.999,0.0329408030335065,0.3978,358643.0,0.061285,157748.9,0.027401040888648965,0.004190364212386364,1.3220240208434544,1.483176825017791,0.0008993161190382731,0.0009138002199506451,0,2.0,0.0
16,2023-01-20 17:14:59.999,0.0321424832046317,0.39735,269248.0,0.06126,84866.2,0.02739504403513659,0.00417892445109634,1.1360433109169088,1.3220240208434544,0.0009072359033727146,0.0009124980077452903,0,2.0,0.0
17,2023-01-20 17:15:59.999,0.0324094149877138,0.39735,282948.0,0.06124,216135.5,0.02738883162604403,0.004166459741516025,1.2049998495468375,1.1360433109169088,0.0008964188122584992,0.0009072359033727146,0,2.0,0.0
