index,close_time,transaction_id,positions,XRPUSDT_units,TRXUSDT_units,entry_XRPUSDT_price,entry_TRXUSDT_price,historical_XRPUSDT_mid,historical_TRXUSDT_mid,historical_XRPUSDT_vol,historical_TRXUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,TRXUSDT_raw_pnl,XRPUSDT_cost,TRXUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
847.0,2023-01-21 07:05:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4096499999999999,0.062765,74297.0,219069.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
848.0,2023-01-21 07:06:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095,0.06278,274444.0,315750.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
849.0,2023-01-21 07:07:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40935,0.06278,71717.0,178637.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
850.0,2023-01-21 07:08:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40925,0.062755,53854.0,220304.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
851.0,2023-01-21 07:09:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4093,0.062745,121060.0,260985.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
852.0,2023-01-21 07:10:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40925,0.062725,114829.0,186661.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
853.0,2023-01-21 07:11:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40925,0.062705,119362.0,227935.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
854.0,2023-01-21 07:12:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40935,0.062685,56092.0,473046.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
855.0,2023-01-21 07:13:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4094,0.0627,56495.0,285901.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
856.0,2023-01-21 07:14:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095999999999999,0.06273,260531.0,134971.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
857.0,2023-01-21 07:15:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095999999999999,0.062665,56116.0,1039949.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
858.0,2023-01-21 07:16:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40935,0.062605,93808.0,165543.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
859.0,2023-01-21 07:17:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4093,0.06261,46773.0,165566.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
860.0,2023-01-21 07:18:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4093,0.062605,90073.0,101194.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
861.0,2023-01-21 07:19:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095499999999999,0.0626299999999999,101850.0,249227.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
862.0,2023-01-21 07:20:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4098,0.06265,53449.0,249603.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
863.0,2023-01-21 07:21:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41,0.062655,64652.0,172291.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
864.0,2023-01-21 07:22:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4101,0.062675,219648.0,183873.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
865.0,2023-01-21 07:23:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4101,0.06268,85474.0,252586.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
866.0,2023-01-21 07:24:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41,0.062655,106065.0,125802.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
867.0,2023-01-21 07:25:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41005,0.06265,161281.0,504868.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
868.0,2023-01-21 07:26:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41025,0.062615,156585.0,446580.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
869.0,2023-01-21 07:27:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41025,0.062605,85279.0,272485.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
870.0,2023-01-21 07:28:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41005,0.06259,190099.0,235719.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
871.0,2023-01-21 07:29:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41005,0.062595,93620.0,205169.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
872.0,2023-01-21 07:30:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40995,0.06261,44638.0,409104.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
873.0,2023-01-21 07:31:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4096499999999999,0.062595,114608.0,168179.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
874.0,2023-01-21 07:32:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095499999999999,0.06258,106444.0,209849.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
875.0,2023-01-21 07:33:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40935,0.062565,517177.0,761525.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
876.0,2023-01-21 07:34:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4089,0.062515,361988.0,1193016.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
877.0,2023-01-21 07:35:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.409,0.062485,126408.0,264261.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
878.0,2023-01-21 07:36:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40895,0.06251,177933.0,259654.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
879.0,2023-01-21 07:37:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40905,0.0625199999999999,88274.0,240752.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
880.0,2023-01-21 07:38:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4092,0.06254,214607.0,137801.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
881.0,2023-01-21 07:39:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095,0.06255,38815.0,156332.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
882.0,2023-01-21 07:40:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095999999999999,0.06252,107185.0,536253.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
883.0,2023-01-21 07:41:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4096499999999999,0.06251,49191.0,46353.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
884.0,2023-01-21 07:42:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4098,0.06253,117171.0,123342.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
885.0,2023-01-21 07:43:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4102,0.062535,222470.0,110231.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
886.0,2023-01-21 07:44:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41045,0.0625199999999999,211653.0,130672.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
887.0,2023-01-21 07:45:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105499999999999,0.0625199999999999,156276.0,34601.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
888.0,2023-01-21 07:46:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105499999999999,0.06251,66460.0,48087.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
889.0,2023-01-21 07:47:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105499999999999,0.0625199999999999,159288.0,136678.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
890.0,2023-01-21 07:48:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41075,0.062525,154249.0,96921.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
891.0,2023-01-21 07:49:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41075,0.06253,91961.0,55951.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
892.0,2023-01-21 07:50:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41085,0.062525,361981.0,39908.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
893.0,2023-01-21 07:51:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41095,0.062535,136193.0,594379.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
894.0,2023-01-21 07:52:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4106499999999999,0.062535,460380.0,243191.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
895.0,2023-01-21 07:53:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4103,0.0624949999999999,57552.0,45480.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
896.0,2023-01-21 07:54:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4101,0.062485,169967.0,214834.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
897.0,2023-01-21 07:55:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41015,0.0625,114334.0,270665.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
898.0,2023-01-21 07:56:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41,0.062495,60906.0,537350.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
899.0,2023-01-21 07:57:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41005,0.062475,57607.0,351252.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
900.0,2023-01-21 07:58:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4102,0.0624799999999999,87562.0,195269.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
901.0,2023-01-21 07:59:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4104,0.0624949999999999,108908.0,77293.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
902.0,2023-01-21 08:00:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4104,0.0624949999999999,69783.0,54249.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
903.0,2023-01-21 08:01:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41045,0.06251,205619.0,225549.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
904.0,2023-01-21 08:02:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41065,0.0625,127346.0,529639.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
905.0,2023-01-21 08:03:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41105,0.062505,157749.0,516968.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
906.0,2023-01-21 08:04:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.411,0.0625199999999999,93153.0,135092.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
907.0,2023-01-21 08:05:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41095,0.062515,258571.0,433452.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
908.0,2023-01-21 08:06:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4111,0.062525,129738.0,87687.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
909.0,2023-01-21 08:07:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41115,0.062525,222084.0,156549.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
910.0,2023-01-21 08:08:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4112,0.06251,116106.0,352897.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
911.0,2023-01-21 08:09:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4113,0.062515,599564.0,176352.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
912.0,2023-01-21 08:10:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41125,0.06253,239021.0,440783.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
913.0,2023-01-21 08:11:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4113,0.06253,243505.0,367585.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
914.0,2023-01-21 08:12:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41145,0.0625749999999999,362212.0,290545.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
915.0,2023-01-21 08:13:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4115,0.062625,310735.0,715190.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
916.0,2023-01-21 08:14:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41175,0.06266,652205.0,469489.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
917.0,2023-01-21 08:15:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41135,0.062635,299290.0,128672.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
918.0,2023-01-21 08:16:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4115499999999999,0.0625999999999999,159861.0,284926.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
919.0,2023-01-21 08:17:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41185,0.062625,283871.0,262645.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
920.0,2023-01-21 08:18:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41205,0.062615,443078.0,425648.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
921.0,2023-01-21 08:19:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4115499999999999,0.062585,343425.0,277232.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
922.0,2023-01-21 08:20:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41125,0.06255,226690.0,282795.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
923.0,2023-01-21 08:21:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41125,0.062505,367940.0,228802.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
924.0,2023-01-21 08:22:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4114,0.062535,107898.0,263866.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
925.0,2023-01-21 08:23:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4112,0.062525,60964.0,203617.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
926.0,2023-01-21 08:24:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41095,0.062545,375602.0,153012.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
927.0,2023-01-21 08:25:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105999999999999,0.06254,227681.0,150791.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
928.0,2023-01-21 08:26:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4102,0.06249,302241.0,306391.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
929.0,2023-01-21 08:27:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40985,0.06245,84771.0,126029.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
930.0,2023-01-21 08:28:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095999999999999,0.06246,71369.0,235413.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
931.0,2023-01-21 08:29:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4092,0.062455,492284.0,115986.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
932.0,2023-01-21 08:30:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4094,0.06244,176211.0,129918.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
933.0,2023-01-21 08:31:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4095499999999999,0.0624799999999999,154409.0,179192.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
934.0,2023-01-21 08:32:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4096999999999999,0.062475,175596.0,364148.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
935.0,2023-01-21 08:33:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40985,0.062435,161478.0,356163.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
936.0,2023-01-21 08:34:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40975,0.062415,109382.0,405840.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
937.0,2023-01-21 08:35:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4098,0.06242,152822.0,282442.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
938.0,2023-01-21 08:36:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41,0.06245,96219.0,79286.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
939.0,2023-01-21 08:37:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41035,0.062465,114066.0,88645.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
940.0,2023-01-21 08:38:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105999999999999,0.0624799999999999,79119.0,108268.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
941.0,2023-01-21 08:39:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4106999999999999,0.06251,102167.0,924597.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
942.0,2023-01-21 08:40:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41115,0.062525,397662.0,362979.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
943.0,2023-01-21 08:41:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41145,0.062475,364757.0,343856.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
944.0,2023-01-21 08:42:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4115999999999999,0.06248,79982.0,244144.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
945.0,2023-01-21 08:43:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41175,0.06251,101959.0,175528.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
946.0,2023-01-21 08:44:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4116499999999999,0.062505,263938.0,201554.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
947.0,2023-01-21 08:45:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41195,0.06248,99888.0,126361.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
948.0,2023-01-21 08:46:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41175,0.06246,95524.0,49044.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
949.0,2023-01-21 08:47:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4115499999999999,0.06244,160965.0,441062.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
950.0,2023-01-21 08:48:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41115,0.06242,83475.0,91889.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
951.0,2023-01-21 08:49:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4107,0.06239,307374.0,778263.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
952.0,2023-01-21 08:50:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.41025,0.062345,139772.0,182008.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
953.0,2023-01-21 08:51:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4102,0.0623299999999999,113912.0,203245.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
954.0,2023-01-21 08:52:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4102,0.062325,63998.0,44954.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
955.0,2023-01-21 08:53:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4104,0.062325,144199.0,49180.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
956.0,2023-01-21 08:54:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4108,0.062345,134979.0,744897.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
957.0,2023-01-21 08:55:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4109,0.062365,40390.0,469607.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
958.0,2023-01-21 08:56:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4105999999999999,0.06235,159893.0,188786.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
959.0,2023-01-21 08:57:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4099,0.06234,372948.0,174191.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
960.0,2023-01-21 08:58:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.409,0.062275,788045.0,762560.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
961.0,2023-01-21 08:59:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40895,0.062245,477520.0,146566.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
962.0,2023-01-21 09:00:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4089,0.06225,509672.0,177804.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
963.0,2023-01-21 09:01:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4082,0.06221,1095107.0,749671.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
964.0,2023-01-21 09:02:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40815,0.062225,749555.0,65107.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
965.0,2023-01-21 09:03:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4085,0.06224,468032.0,636939.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
966.0,2023-01-21 09:04:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4089,0.062235,110577.0,386426.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
967.0,2023-01-21 09:05:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4087499999999999,0.062225,186499.0,165394.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
