index,close_time,predictions_XRPUSDT,actual_XRPUSDT,predictions_TRXUSDT,actual_TRXUSDT,log_actual_price_XRPUSDT,log_prediction_XRPUSDT,log_actual_price_TRXUSDT,log_prediction_TRXUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_7200_minutes,actual_spread_rolling_sd_7200_minutes,predicted_spread_rolling_mean_7200_minutes,predicted_spread_rolling_sd_7200_minutes,predicted_rolling_z_score_7200_minutes,actual_rolling_z_score_7200_minutes,actual_rolling_z_score_7200_minutes_lag_1,predicted_spread_rolling_sd_7200_minutes_percentile_75th,historical_spread,historical_XRPUSDT_mid,historical_XRPUSDT_vol,historical_TRXUSDT_mid,historical_TRXUSDT_vol,signal_7200_minutes,threshold_7200_minutes,delayed_signal_7200_minutes
0,2023-01-20 16:58:59.999,0.3959856140258727,0.3965,0.0608669479951433,0.06111,-0.9250792379072343,-0.9263773966050354,-2.795079760075313,-2.79906497745499,0.03396480720899986,0.03200513606854494,0.008478952883354545,0.016770954865383242,0.008482492093787214,0.016772479101906785,1.5192932994810338,1.402793303901291,0.0,0.016772479101906785,0.0320051360685447,0.3964999999999999,330335.0,0.06111,434315.0,0,2.0,0
1,2023-01-20 16:59:59.999,0.3961292707089846,0.3966,0.0607896609431773,0.061055,-0.9248270628964415,-0.9260146798136826,-2.795980181697152,-2.8003355547468924,0.0353661937187173,0.03299338646674288,0.008485644284364118,0.016771123254908774,0.008489377175550667,0.016772949756386265,1.6023905713384339,1.4613059489146347,1.402793303901291,0.016772832092766393,0.0329933864667428,0.3966,367451.0,0.061055,413923.5,0,2.5,0
2,2023-01-20 17:00:59.999,0.3959614453582926,0.3972,0.0607270675732475,0.061145,-0.9233153468111195,-0.9264384326738009,-2.794507186340804,-2.8013657565344148,0.03578460875135425,0.03330096040212993,0.008492378787074243,0.016771351230967978,0.008496168848171906,0.01677326998448378,1.6269004152693953,1.479223783069257,1.4613059489146347,0.016773109870435024,0.0333009604021299,0.3972,800336.0,0.061145,1507236.1,0,2.5,0
3,2023-01-20 17:01:59.999,0.3964428693419942,0.3974,0.0608713666330189,0.06121,-0.9228119488644206,-0.9252233356986732,-2.7934447041191586,-2.7989923850605405,0.035059525387943324,0.03293580189267553,0.008499044604647694,0.016771527359954734,0.008502733048028238,0.016773282964154666,1.583279337543417,1.4570382746639594,1.479223783069257,0.016773273229401503,0.0329358018926755,0.3974,325232.0,0.06121,435951.4,0,2.5,0
4,2023-01-20 17:02:59.999,0.3963991221317621,0.3969,0.0609100490476374,0.061195,-0.9240709191931175,-0.9253336911307692,-2.7936897921478354,-2.798357108886368,0.034429845292077044,0.031877185777250294,0.008505464392440445,0.016771628296634786,0.008509064500883666,0.016773245692383528,1.5453646400090357,1.3935272694720622,1.4570382746639594,0.01677326998448378,0.0318771857772506,0.3969,390580.0,0.061195,350606.9,0,2.0,0
5,2023-01-20 17:03:59.999,0.3955656263309056,0.39699998,0.060948100355257,0.0612,-0.9238190486727818,-0.927438572971053,-2.7936080894638566,-2.797732590804602,0.031814433298109845,0.03206226610363361,0.008511874128195453,0.01677181120512499,0.008515110145300011,0.016772894352835653,1.3891057001066016,1.4041651010382123,1.3935272694720622,0.016773263911458718,0.0320623164814688,0.397,207685.0,0.0612,354985.3,0,2.0,0
6,2023-01-20 17:04:59.999,0.3956774242023897,0.39725,0.0609555940842068,0.06123,-0.9231894735653117,-0.927155985030084,-2.7931180134922737,-2.7976096457372894,0.03199651628022793,0.03229121460253337,0.008518180673680636,0.016772214528724884,0.008521441100788892,0.016773331629496152,1.3995475495254484,1.4174057867038319,1.4041651010382123,0.016773276474319223,0.0322912146025333,0.39725,202179.0,0.06123,112124.9,0,2.5,0
7,2023-01-20 17:05:59.999,0.3960028338583249,0.39735,0.0609509692254528,0.061215,-0.9229377745959487,-0.9263339115453708,-2.7933630214562584,-2.7976855212050356,0.032880616334451496,0.032743202333997634,0.008524415053449082,0.016772875464989227,0.008527797389413672,0.016774166229189934,1.4518050323514577,1.4439257795183364,1.4174057867038319,0.016773295130490036,0.0327432023339975,0.39735,440693.0,0.061215,277331.1,0,2.5,0
8,2023-01-20 17:06:59.999,0.3960921578391871,0.3977,0.0608677946562933,0.06124,-0.9220573267684922,-0.9261083729870486,-2.792954708192654,-2.799051067520462,0.034222459753482926,0.033289862815170546,0.00853068874565214,0.01677368973297458,0.008534256551652394,0.016775256954674952,1.5313150356645777,1.4760720189574956,1.4439257795183364,0.016773331629496152,0.0332898628151705,0.3977,360435.0,0.06124,89522.5,0,2.5,0
9,2023-01-20 17:07:59.999,0.3966564511745697,0.3977,0.0608376855191461,0.061225,-0.9220573267684922,-0.9246847352177155,-2.7931996761439057,-2.7995458544062792,0.03605057520285737,0.033490118867719465,0.00853691793418578,0.01677462972350452,0.008540738744804955,0.016776597866326747,1.6397744451673935,1.4875559904949434,1.4760720189574956,0.016773957579266488,0.0334901188677194,0.3977,368463.0,0.061225,108815.5,0,2.5,0
10,2023-01-20 17:08:59.999,0.3969564167122243,0.3981,0.0608133403444419,0.06121,-0.9210520489758656,-0.9239287859026845,-2.7934447041191586,-2.799946100517751,0.03713371714011504,0.0346957017812306,0.008543295811931886,0.016775844539019927,0.008547266152346852,0.01677806234377296,1.703799306621233,1.5589323034360083,1.4875559904949434,0.016774711591932445,0.0346957017812306,0.3981,702715.0,0.06121,108700.0,0,2.5,0
11,2023-01-20 17:09:59.999,0.3979753345906591,0.39825,0.0608506072127283,0.061235,-0.9206753301919791,-0.9213652490084331,-2.7930363575088863,-2.799333480753224,0.03919645050014531,0.03473860595864642,0.008549535544489785,0.01677723153065005,0.008553791469355171,0.016779952988532132,1.826146893959247,1.5609887940279212,1.5589323034360083,0.016775592182587902,0.0347386059586463,0.39825,223741.0,0.061235,178666.4,0,2.5,0
12,2023-01-20 17:10:59.999,0.3984589250933589,0.39805,0.0609274556008858,0.06123,-0.9211776534475499,-0.9201508598576635,-2.7931180134922737,-2.7980713749751716,0.039379095213649906,0.03430303472029517,0.008555588624026778,0.016778659982056254,0.008559869072101992,0.016781425918081027,1.8365081901855527,1.5345353039994674,1.5609887940279212,0.016776597866326747,0.034303034720295,0.39805,296691.0,0.06123,585178.9,0,2.5,0
13,2023-01-20 17:11:59.999,0.3979261511150145,0.398,0.0609154032349726,0.06126,-0.9213032736976993,-0.9214888408764984,-2.792628177577508,-2.79826920956421,0.03820283973342542,0.033776984102881324,0.00856156961746354,0.01677997415340355,0.008565685888830842,0.016782443981304983,1.7659617322488466,1.502708779816758,1.5345353039994674,0.016777696224411408,0.0337769841028814,0.398,176159.0,0.0612599999999999,151348.6,0,2.5,0
14,2023-01-20 17:12:59.999,0.3972886179559407,0.39805,0.0609169605581587,0.06128,-0.9211776534475499,-0.9230922650593979,-2.7923017535498014,-2.7982436445478593,0.036578516697301944,0.033635759702897006,0.008567485361295323,0.01678130481169257,0.008571375242052995,0.016783385482399223,1.6687420714146206,1.4938215247800677,1.502708779816758,0.01677900766615255,0.0336357597028968,0.39805,113913.0,0.06128,393507.3,0,2.5,0
15,2023-01-20 17:13:59.999,0.3969022786971657,0.3978,0.0609271493806589,0.061285,-0.9218059125622653,-0.9240651779720933,-2.7922201641890085,-2.7980764009686814,0.0354688857412494,0.03294080303350633,0.008573322494114657,0.016782472357643068,0.008577057470263405,0.016784299388344234,1.60220141745451,1.4519601176816026,1.4938215247800677,0.016780321220919357,0.0329408030335065,0.3978,358643.0,0.061285,157748.9,0,2.5,0
16,2023-01-20 17:14:59.999,0.3965274559345401,0.39735,0.0609529203238508,0.06126,-0.9229377745959487,-0.9250099945680648,-2.792628177577508,-2.797653510767873,0.03417836546509112,0.032142483204631866,0.008579039167577036,0.01678348955332006,0.008582594135817214,0.01678503488779355,1.52491618280089,1.4039657225152908,1.4519601176816026,0.016781425918081027,0.0321424832046317,0.39735,269248.0,0.06126,84866.2,0,2.5,0
17,2023-01-20 17:15:59.999,0.3962328742465158,0.39735,0.0609539118729456,0.06124,-0.9229377745959487,-0.9257531742917916,-2.792954708192654,-2.7976372434418018,0.03342188755077291,0.03240941498771399,0.008584874162596052,0.016784470446998986,0.008588323268746333,0.016785856536288574,1.4794338452935085,1.419439528959205,1.4039657225152908,0.016782189465498993,0.0324094149877138,0.39735,282948.0,0.06124,216135.5,0,2.5,0
18,2023-01-20 17:16:59.999,0.3965472166844349,0.3977,0.0609482514653835,0.061265,-0.9220573267684922,-0.92496016130373,-2.792546561580727,-2.7977301114830433,0.03429081817316948,0.03295621170306329,0.008590811867970055,0.016785529091715507,0.008594380817602774,0.01678709531502175,1.5307256480859155,1.451571749806729,1.419439528959205,0.016782914731852103,0.0329562117030632,0.3977,400452.0,0.061265,65403.7,0,2.5,0
19,2023-01-20 17:17:59.999,0.3973260727763174,0.39715,0.0609720579769309,0.06127,-0.923441235902996,-0.9229979934058752,-2.7924649522445737,-2.797339585705035,0.035933739613179805,0.03150558868445441,0.008596440834542527,0.01678641695905774,0.008600237154328479,0.016788342081228095,1.6281239878602614,1.364743167394659,1.451571749806729,0.016783613958885474,0.0315055886844544,0.39715,559916.0,0.06127,12215.3,0,2.5,0
20,2023-01-20 17:18:59.999,0.3963242998506459,0.3967,0.0609621042640098,0.06126,-0.9245749514618526,-0.9255224638584661,-2.792628177577508,-2.79750284943294,0.03354273376078487,0.030505306338727944,0.008601904137545243,0.016787145401265087,0.008605367660614713,0.016788552268332542,1.4853791858639498,1.3047722931816657,1.364743167394659,0.016784299388344234,0.0305053063387279,0.3967,405359.0,0.0612599999999999,124247.3,0,2.5,0
