index,close_time,predictions_LINKUSDT,actual_LINKUSDT,predictions_ATOMUSDT,actual_ATOMUSDT,log_actual_price_LINKUSDT,log_prediction_LINKUSDT,log_actual_price_ATOMUSDT,log_prediction_ATOMUSDT,predicted_spread,actual_spread,actual_spread_rolling_mean_1800_minutes,actual_spread_rolling_sd_1800_minutes,predicted_spread_rolling_mean_1800_minutes,predicted_spread_rolling_sd_1800_minutes,predicted_rolling_z_score_1800_minutes,actual_rolling_z_score_1800_minutes,actual_rolling_z_score_1800_minutes_lag_1,predicted_spread_rolling_sd_1800_minutes_percentile_75th,historical_spread,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,signal_1800_minutes,threshold_1800_minutes,delayed_signal_1800_minutes
0,2023-01-20 16:38:59.999,6.582302529148353,6.579,,,1.8838827581038609,1.8843846125685466,,,,,-0.004251355422369625,0.005926134741861996,,,,,0.0,0.00591296266606277,-0.005624756433832,6.579000000000001,791.08,12.381,1353.07,0,2.0,0
1,2023-01-20 16:39:59.999,6.584224393260564,6.5805,,,1.8841107302922413,1.8846765443949405,,,,,-0.004254660977677637,0.005925097476536065,,,,,0.0,0.00591296266606277,-0.0053685817834121,6.580500000000001,4653.86,12.3805,818.87,0,2.0,0
2,2023-01-20 16:40:59.999,6.585016541854295,6.5885,,,1.8853257050031698,1.8847968472428553,,,,,-0.0042580869717241,0.005924020810027109,,,,,0.0,0.00591296266606277,-0.0054778931072787,6.5885,3628.73,12.404,5902.81,0,2.0,0
3,2023-01-20 16:41:59.999,6.590748150234047,6.584,,,1.8846424633747687,1.885666870178941,,,,,-0.004261171165412884,0.005922773259033191,,,,,0.0,0.00591296266606277,-0.0046393995691718,6.584,2350.8,12.377,727.23,0,2.0,0
4,2023-01-20 16:42:59.999,6.588503570661913,6.5805,,,1.8841107302922413,1.885326246956717,,,,,-0.004265059007341676,0.005921572042751189,,,,,0.0,0.00591296266606277,-0.0059324147345454,6.580500000000001,21112.71,12.3905,516.25,0,2.0,0
5,2023-01-20 16:43:59.999,6.5852786887067705,6.5905,,,1.8856292181703833,1.884836656047126,,,,,-0.004268556096683631,0.005920432000842179,,,,,0.0,0.00591296266606277,-0.0054839569052809,6.5905000000000005,2906.66,12.4095,1303.96,0,2.0,0
6,2023-01-20 16:44:59.999,6.592397455612748,6.5905,,,1.8856292181703833,1.8859170844201574,,,,,-0.004271684595019178,0.005919630112967062,,,,,0.0,0.00591296266606277,-0.0055683631740355,6.5905000000000005,4814.22,12.411,700.07,0,2.0,0
7,2023-01-20 16:45:59.999,6.592888135326131,6.5885,,,1.8853257050031698,1.8859915127987048,,,,,-0.004274735067676457,0.005918807075650885,,,,,0.0,0.00591296266606277,-0.0054215916388165,6.5885,10017.9,12.403,1742.89,0,2.0,0
8,2023-01-20 16:46:59.999,6.591165735371428,6.581,,,1.8841867094739821,1.885730227463952,,,,,-0.004278210879770238,0.0059177156788645345,,,,,0.0,0.00591296266606277,-0.0055463837666946,6.581,2970.07,12.385,2000.95,0,2.0,0
9,2023-01-20 16:47:59.999,6.585465415486972,6.5935,,,1.8860843152656166,1.8848650108278031,,,,,-0.004281422835956879,0.005916614200113936,,,,,0.0,0.00591296266606277,-0.005141399234761,6.5935,12586.1,12.4115,1318.07,0,2.0,0
10,2023-01-20 16:48:59.999,6.595159140992265,6.598,,,1.8867665728063896,1.8863359164304174,,,,,-0.004284856675548499,0.005915607816443419,,,,,0.0,0.00591296266606277,-0.0056397119749538,6.598,50374.77,12.4325,3354.18,0,2.0,0
11,2023-01-20 16:49:59.999,6.599884760825641,6.6055,12.409737783410966,12.4355,1.8879026353362718,1.8870521883989804,2.520555285534258,2.5184814695340565,-0.004074367630801268,-0.004672139536854747,-0.004287650071699356,0.005914602792420843,-0.004287531647245776,0.00591296266606277,0.036050289589676446,-0.06500681087969044,0.0,0.00591296266606277,-0.0046721395368551,6.605499999999999,1488.93,12.4355,1726.34,0,2.0,0
12,2023-01-20 16:50:59.999,6.606872084340064,6.5965,12.427845012004513,12.42,1.8865392053416943,1.888110332233731,2.519308076505333,2.519939520581178,-0.004034432258515519,-0.005164599485341537,-0.004290661033084898,0.005913668865317847,-0.004290518762804736,0.005912029944960364,0.04331617171653788,-0.1477827846232757,-0.06500681087969044,0.0059127294857871686,-0.0051645994853415,6.5965,3673.04,12.42,3004.85,0,2.0,0
13,2023-01-20 16:51:59.999,6.600567981059906,6.596,12.414548279880613,12.428,1.8864634046973525,1.8871557030659747,2.519951991530801,2.5188690332704393,-0.004241502387850593,-0.005690068698787298,-0.004294062082569643,0.005912712232407138,-0.004294032898952364,0.005911070626042111,0.008886801465429882,-0.23610258056636785,-0.1477827846232757,0.005912496305511567,-0.0056900686987872,6.596,2426.39,12.428,2568.59,0,2.0,0
14,2023-01-20 16:52:59.999,6.599874560353357,6.6035,12.41207234944946,12.4455,1.887599811501722,1.8870506428446963,2.5213591117903125,2.5186695755612063,-0.0042072742571568345,-0.0055363035918869485,-0.0042973882397582975,0.0059117260323892995,-0.004297338204232144,0.005910084951426516,0.015239027495462744,-0.20956914196308377,-0.23610258056636785,0.005912263125235966,-0.0055363035918869,6.6035,4408.1,12.4455,1866.37,0,2.0,0
15,2023-01-20 16:53:59.999,6.605126799387957,6.611,12.418005944285165,12.47,1.888734928351441,1.8878461352749485,2.523325759691945,2.51914751162556,-0.0037455414344318427,-0.005774566323139663,-0.004301020926152372,0.005910623503174711,-0.004300712497783844,0.005908996836079596,0.09395352185030728,-0.249304560880222,-0.20956914196308377,0.005912029944960364,-0.0057745663231394,6.611000000000001,8847.55,12.47,4534.1,0,2.0,0
16,2023-01-20 16:54:59.999,6.611628041329352,6.613,12.438630836940312,12.4865,1.8890374086925255,1.8888299232840462,2.524648060688011,2.5208070199146366,-0.003920646583981835,-0.006395495396820161,-0.004305044227237212,0.005909582971685481,-0.0043048307915663315,0.005907949044212381,0.0650283549687782,-0.3537392028505065,-0.249304560880222,0.005911790115230801,-0.0063954953968203,6.613,2296.63,12.4865,13232.96,0,2.0,0
17,2023-01-20 16:55:59.999,6.614514193611607,6.6035,12.457609702215503,12.474,1.887599811501722,1.8892663547508788,2.523646478103931,2.5223316572526904,-0.004548923134650273,-0.0071336521496629945,-0.0043094822654828726,0.005908705866185001,-0.004309615214327495,0.00590706793558272,-0.04051213274207436,-0.47796758683531626,-0.3537392028505065,0.005911550285501238,-0.0071336521496629,6.6035,2614.75,12.474,1240.93,0,2.0,0
18,2023-01-20 16:56:59.999,6.607664497194734,6.5995,12.451239957819688,12.476,1.8869938885868722,1.888230262713431,2.523806798745557,2.521820212957061,-0.005227855585046903,-0.0078515326220574,-0.004314139054715241,0.005908192469495779,-0.00431464639315518,0.005906591207970228,-0.15460849747980832,-0.5987268670758199,-0.47796758683531626,0.005911310455771675,-0.0078515326220574,6.5995,1385.31,12.476,7857.12,0,2.0,0
19,2023-01-20 16:57:59.999,6.604439509535217,6.603,12.453551206020215,12.4835005,1.8875240912124343,1.8877420758626577,2.524407812393709,2.522005819669597,-0.00584565814836191,-0.007741039020958906,-0.004318922638916681,0.0059074793283892865,-0.004319770354357794,0.005905948556157159,-0.2583645589688255,-0.5792853756756671,-0.5987268670758199,0.005911070626042111,-0.0077410110506279,6.603,1264.7,12.4835,1199.3,0,2.0,0
20,2023-01-20 16:58:59.999,6.607357584539024,6.59,12.45505348422863,12.4705,1.8855533485144158,1.8881838136566127,2.5233658551190667,2.5221264429023247,-0.005488155811440798,-0.008984146210836652,-0.004324375824057201,0.00590725282370067,-0.004325022009502723,0.005905676237581065,-0.19695184008503805,-0.7888218984100094,-0.5792853756756671,0.005910824207388213,-0.0089841462108366,6.59,9946.78,12.4705,3482.93,0,2.0,0
