index,close_time,historical_spread,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_7200_minutes,historical_rolling_sd_7200_minutes,historical_rolling_z_score_7200_minutes,historical_rolling_z_score_7200_minutes_lag_1,rolling_sd_7200_minutes,algo_trading_rolling_sd_7200_minutes_percentile_75th,signal_7200_minutes,threshold_7200_minutes,delayed_signal_7200_minutes
0,2023-01-20 16:38:59.999,-0.005624756433832,6.579000000000001,791.08,12.381,1353.07,0.009319735981010666,0.016742063000284087,-0.8926314764547882,0.0,,0.00018114283248000444,0,2.0,0.0
1,2023-01-20 16:39:59.999,-0.0053685817834121,6.580500000000001,4653.86,12.3805,818.87,0.009317881314522264,0.01674295038083527,-0.8771729452620936,-0.8926314764547882,0.00018114283248000444,0.00018114283248000444,0,2.0,0.0
2,2023-01-20 16:40:59.999,-0.0054778931072787,6.5885,3628.73,12.404,5902.81,0.009316142096894405,0.016743836819926534,-0.8835510858877336,-0.8771729452620936,0.00012854522792226855,0.00016799343134057048,0,2.0,0.0
3,2023-01-20 16:41:59.999,-0.0046393995691718,6.584,2350.8,12.377,727.23,0.009314623030369812,0.016744606698359782,-0.8333443030888553,-0.8835510858877336,0.00043825881997912314,0.0003097008262295638,0,2.5,0.0
4,2023-01-20 16:42:59.999,-0.0059324147345454,6.580500000000001,21112.71,12.3905,516.25,0.009312967901071278,0.016745524725119254,-0.910415342957138,-0.8333443030888553,0.0004793687971590742,0.0004485363142741109,0,2.5,0.0
5,2023-01-20 16:43:59.999,-0.0054839569052809,6.5905000000000005,2906.66,12.4095,1303.96,0.009311374744489438,0.0167463867372304,-0.883493966903171,-0.910415342957138,0.0004298625008081748,0.00043825881997912314,0,2.0,0.0
6,2023-01-20 16:44:59.999,-0.0055683631740355,6.5905000000000005,4814.22,12.411,700.07,0.009309747453984643,0.016747263277374094,-0.8883905615863091,-0.883493966903171,0.00039633325506257226,0.00043615974018638607,0,2.0,0.0
7,2023-01-20 16:45:59.999,-0.0054215916388165,6.5885,10017.9,12.403,1742.89,0.009308117826830527,0.01674812577206298,-0.8794840489087556,-0.8883905615863091,0.00036700559245175253,0.00043406066039364895,0,2.0,0.0
8,2023-01-20 16:46:59.999,-0.0055463837666946,6.581,2970.07,12.385,2000.95,0.009306512229036626,0.01674899560600833,-0.8867932349569118,-0.8794840489087556,0.0003451419633397688,0.0004319615806009119,0,2.0,0.0
9,2023-01-20 16:47:59.999,-0.005141399234761,6.5935,12586.1,12.4115,1318.07,0.009304938548383023,0.016749820701767826,-0.8624771596283006,-0.8867932349569118,0.00033985620833498656,0.0004298625008081748,0,2.0,0.0
10,2023-01-20 16:48:59.999,-0.0056397119749538,6.598,50374.77,12.4325,3354.18,0.00930331571870529,0.016750702504796804,-0.8920836418281525,-0.8624771596283006,0.0003291224521517728,0.0004214801893717742,0,2.0,0.0
11,2023-01-20 16:49:59.999,-0.0046721395368551,6.605499999999999,1488.93,12.4355,1726.34,0.009301773185719548,0.016751478009075966,-0.8341898377566188,-0.8920836418281525,0.0003842656963148665,0.00041309787793537356,0,2.0,0.0
12,2023-01-20 16:50:59.999,-0.0051645994853415,6.5965,3673.04,12.42,3004.85,0.009300153292639888,0.016752312903972777,-0.8634481018170991,-0.8341898377566188,0.000372565802640488,0.0004047155664989729,0,2.0,0.0
13,2023-01-20 16:51:59.999,-0.0056900686987872,6.596,2426.39,12.428,2568.59,0.009298424706437583,0.01675321744479391,-0.8946635746008587,-0.8634481018170991,0.00036865354756948057,0.00039633325506257226,0,2.0,0.0
14,2023-01-20 16:52:59.999,-0.0055363035918869,6.6035,4408.1,12.4455,1866.37,0.009296780477421027,0.016754092345133937,-0.8853409521534631,-0.8946635746008587,0.0003574230203059815,0.0003933163653756458,0,2.0,0.0
