index,close_time,historical_spread,historical_LINKUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_mid,historical_ATOMUSDT_vol,historical_rolling_mean_6480_minutes,historical_rolling_sd_6480_minutes,historical_rolling_z_score_6480_minutes,historical_rolling_z_score_6480_minutes_lag_1,rolling_sd_6480_minutes,algo_trading_rolling_sd_6480_minutes_percentile_75th,signal_6480_minutes,threshold_6480_minutes,delayed_signal_6480_minutes
0,2023-01-20 16:38:59.999,-0.005624756433832,6.579000000000001,791.08,12.381,1353.07,0.010831564631714077,0.016701586455642698,-0.9853148447455568,0.0,,0.00018114283248000444,0,2.0,0.0
1,2023-01-20 16:39:59.999,-0.0053685817834121,6.580500000000001,4653.86,12.3805,818.87,0.010829769627137489,0.016702702378918,-0.9698042294637902,-0.9853148447455568,0.00018114283248000444,0.00018114283248000444,0,2.0,0.0
2,2023-01-20 16:40:59.999,-0.0054778931072787,6.5885,3628.73,12.404,5902.81,0.010827859593913202,0.016703859403003986,-0.9761667832440873,-0.9698042294637902,0.00012854522792226855,0.00016799343134057048,0,2.0,0.0
3,2023-01-20 16:41:59.999,-0.0046393995691718,6.584,2350.8,12.377,727.23,0.010826019132818282,0.016704906454711607,-0.9258009761334564,-0.9761667832440873,0.00043825881997912314,0.0003097008262295638,0,2.5,0.0
4,2023-01-20 16:42:59.999,-0.0059324147345454,6.580500000000001,21112.71,12.3905,516.25,0.010823996021863336,0.016706142026600628,-1.0030089969143126,-0.9258009761334564,0.0004793687971590742,0.0004485363142741109,0,2.5,0.0
5,2023-01-20 16:43:59.999,-0.0054839569052809,6.5905000000000005,2906.66,12.4095,1303.96,0.01082192745752787,0.016707331252570404,-0.9759718123922471,-1.0030089969143126,0.0004298625008081748,0.00043825881997912314,0,2.0,0.0
6,2023-01-20 16:44:59.999,-0.0055683631740355,6.5905000000000005,4814.22,12.411,700.07,0.01081996075832103,0.01670851038330435,-0.9808369242019468,-0.9759718123922471,0.00039633325506257226,0.00043615974018638607,0,2.0,0.0
7,2023-01-20 16:45:59.999,-0.0054215916388165,6.5885,10017.9,12.403,1742.89,0.010817965801595768,0.01670967768074443,-0.9718653914627026,-0.9808369242019468,0.00036700559245175253,0.00043406066039364895,0,2.0,0.0
8,2023-01-20 16:46:59.999,-0.0055463837666946,6.581,2970.07,12.385,2000.95,0.01081590490883903,0.016710872266834265,-0.9791403114251277,-0.9718653914627026,0.0003451419633397688,0.0004319615806009119,0,2.0,0.0
9,2023-01-20 16:47:59.999,-0.005141399234761,6.5935,12586.1,12.4115,1318.07,0.010813839677144305,0.016712017243132957,-0.954716518046999,-0.9791403114251277,0.00033985620833498656,0.0004298625008081748,0,2.0,0.0
10,2023-01-20 16:48:59.999,-0.0056397119749538,6.598,50374.77,12.4325,3354.18,0.010811670093913366,0.016713240510892662,-0.9843322758471146,-0.954716518046999,0.0003291224521517728,0.0004214801893717742,0,2.0,0.0
11,2023-01-20 16:49:59.999,-0.0046721395368551,6.605499999999999,1488.93,12.4355,1726.34,0.010809620849745629,0.016714324762488974,-0.9262570044914754,-0.9843322758471146,0.0003842656963148665,0.00041309787793537356,0,2.0,0.0
12,2023-01-20 16:50:59.999,-0.0051645994853415,6.5965,3673.04,12.42,3004.85,0.010807572993293236,0.016715468842141545,-0.9555324250533209,-0.9262570044914754,0.000372565802640488,0.0004047155664989729,0,2.0,0.0
